,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma30,ma5,ma30_rank,ma30_rank_standard,ma5_rank,ma5_rank_standard
2950,000002.SZ,20080724,6.2703,6.7719,6.2703,6.6572,6.2416,0.4155999999999995,6.6585,1878746.25,1712791.3321,6.623556666666671,6.366300000000005,1.0,-1.0,5.0,1.0
2949,000002.SZ,20080725,6.5211,6.6787,6.3778,6.5569,6.6572,-0.1002999999999998,-1.5066,1408901.98,1284106.8813,6.597280000000004,6.440820000000005,1.0,-1.0,5.0,1.0
2948,000002.SZ,20080728,6.6143,6.8364,6.5569,6.6286,6.5569,0.0716999999999998,1.0935,1282107.66,1197857.6379,6.5650333333333375,6.4823800000000045,1.0,-1.0,5.0,1.0
2947,000002.SZ,20080729,6.3419,6.4924,6.3061,6.4136,6.6286,-0.2149999999999998,-3.2435,933268.36,831985.9653,6.5411466666666715,6.499580000000004,1.0,-1.0,5.0,1.0
2946,000002.SZ,20080730,6.4423,6.5068,6.2345,6.3061,6.4136,-0.1074999999999999,-1.6761,654992.76,579845.403,6.506033333333337,6.512480000000005,1.0,-1.0,5.0,1.0
2945,000002.SZ,20080731,6.3276,6.3706,6.0768,6.0911,6.3061,-0.2149999999999998,-3.4094,737054.29,630540.0922,6.488356666666672,6.399260000000005,1.0,-1.0,1.0,-1.0
2944,000002.SZ,20080801,6.0625,6.3419,5.8976,6.1986,6.0911,0.1074999999999999,1.7649,878720.69,744794.6441,6.471636666666671,6.327600000000006,1.0,-1.0,1.0,-1.0
2943,000002.SZ,20080804,6.127,6.1628,5.955,6.0696,6.1986,-0.1289999999999995,-2.0811,445707.27,377845.4806,6.458736666666671,6.215800000000006,1.0,-1.0,1.0,-1.0
2942,000002.SZ,20080805,6.0123,6.1126,5.6468,5.6898,6.0696,-0.3798000000000003,-6.2574,1738844.94,1397438.2907,6.425056666666672,6.071040000000006,1.0,-1.0,1.0,-1.0
2941,000002.SZ,20080806,5.6755,5.7615,5.4104,5.5895,5.6898,-0.1002999999999998,-1.7628,1138750.49,888982.9403,6.380150000000004,5.927720000000006,1.0,-1.0,1.0,-1.0
2940,000002.SZ,20080807,5.5393,5.7472,5.5107,5.6683,5.5895,0.0788000000000002,1.4098,492422.14,387180.7377,6.3361966666666705,5.843160000000006,1.0,-1.0,1.0,-1.0
2939,000002.SZ,20080808,5.7185,5.7185,5.3817,5.396,5.6683,-0.2723000000000004,-4.8039,521798.23,399849.1458,6.30012666666667,5.682640000000006,1.0,-1.0,1.0,-1.0
2938,000002.SZ,20080811,5.3745,5.396,5.0521,5.0951,5.396,-0.3008999999999995,-5.5764,724443.58,526943.0652,6.254743333333336,5.487740000000007,1.0,-1.0,1.0,-1.0
2937,000002.SZ,20080812,5.0234,5.1954,4.9804,5.1022,5.0951,0.0070999999999994,0.1393,528495.64,374791.3517,6.222733333333337,5.370220000000007,1.0,-1.0,1.0,-1.0
2936,000002.SZ,20080813,5.0521,5.2527,4.9374,5.1882,5.1022,0.0860000000000003,1.6855,679025.63,481084.5056,6.193590000000003,5.289960000000006,1.0,-1.0,1.0,-1.0
2935,000002.SZ,20080814,5.1739,5.2957,5.0736,5.2169,5.1882,0.0286999999999997,0.5532,471937.65,343486.9361,6.163493333333337,5.199680000000006,1.0,-1.0,1.0,-1.0
2934,000002.SZ,20080815,5.224,5.2527,5.0807,5.1165,5.2169,-0.1003999999999996,-1.9245,339661.35,244631.3658,6.12216666666667,5.143780000000005,1.0,-1.0,1.0,-1.0
2933,000002.SZ,20080818,5.1237,5.138,4.8371,4.8371,5.1165,-0.2793999999999998,-5.4608,542257.25,373841.4772,6.05934666666667,5.092180000000004,1.0,-1.0,1.0,-1.0
2932,000002.SZ,20080819,4.7869,4.9302,4.7153,4.9302,4.8371,0.0930999999999997,1.9247,335044.8,226239.687,6.002496666666671,5.057780000000005,1.0,-1.0,1.0,-1.0
2931,000002.SZ,20080820,4.8729,5.3745,4.8012,5.3459,4.9302,0.4157000000000002,8.4317,919945.27,672141.0637,5.94158666666667,5.089320000000005,1.0,-1.0,2.0,-0.5
2930,000002.SZ,20080821,5.2527,5.3315,5.0521,5.0664,5.3459,-0.2795000000000005,-5.2283,683419.98,494039.5926,5.874466666666669,5.059220000000005,1.0,-1.0,2.0,-0.5
2929,000002.SZ,20080822,5.0234,5.0807,4.8371,4.9231,5.0664,-0.1432999999999999,-2.8284,334778.08,230158.7219,5.81164666666667,5.020540000000004,1.0,-1.0,1.0,-1.0
2928,000002.SZ,20080825,4.9302,5.0162,4.8514,4.9159,4.9231,-0.0072,-0.1462,259284.68,179602.3263,5.7490633333333365,5.036300000000004,1.0,-1.0,2.0,-0.5
2927,000002.SZ,20080826,4.8586,5.0377,4.7869,4.9661,4.9159,0.0502000000000002,1.0212,548985.24,377559.1468,5.70439666666667,5.043480000000004,1.0,-1.0,3.0,0.0
2926,000002.SZ,20080827,4.9374,5.0664,4.8012,4.8729,4.9661,-0.0932000000000004,-1.8767,562009.02,386686.3255,5.66665666666667,4.948880000000004,1.0,-1.0,1.0,-1.0
2925,000002.SZ,20080828,4.8729,4.9231,4.7797,4.8227,4.8729,-0.0501999999999993,-1.0302,482689.44,325492.3513,5.627960000000003,4.900140000000004,1.0,-1.0,1.0,-1.0
2924,000002.SZ,20080829,4.8729,5.1882,4.8156,5.0736,4.8227,0.2508999999999997,5.2025,1076578.22,756983.0006,5.5909366666666696,4.930240000000003,1.0,-1.0,2.0,-0.5
2923,000002.SZ,20080901,5.0091,5.0162,4.8586,4.9231,5.0736,-0.1505,-2.9663,404497.24,277807.9253,5.541013333333337,4.931680000000003,1.0,-1.0,3.0,0.0
2922,000002.SZ,20080902,4.9231,4.9947,4.8586,4.8657,4.9231,-0.0573999999999994,-1.1659,225190.84,154388.3734,5.492283333333337,4.911600000000003,1.0,-1.0,2.0,-0.5
2921,000002.SZ,20080903,4.8729,4.9589,4.5863,4.7511,4.8657,-0.1146000000000002,-2.3553,552178.8,367545.7411,5.442600000000004,4.887240000000003,1.0,-1.0,1.0,-1.0
2920,000002.SZ,20080904,4.7296,4.8227,4.6436,4.7367,4.7511,-0.0144000000000001,-0.3031,316279.79,208172.1294,5.378583333333339,4.870040000000002,1.0,-1.0,1.0,-1.0
2919,000002.SZ,20080905,4.5934,4.6866,4.5289,4.5576,4.7367,-0.1791,-3.7811,423989.62,273025.4978,5.311940000000005,4.766840000000003,1.0,-1.0,1.0,-1.0
2918,000002.SZ,20080908,4.5504,4.5719,4.2853,4.2996,4.5576,-0.258,-5.6609,745726.85,453932.7979,5.234306666666671,4.642140000000002,1.0,-1.0,1.0,-1.0
2917,000002.SZ,20080909,4.2351,4.3068,4.185,4.2423,4.2996,-0.0572999999999996,-1.3327,462877.57,273759.4027,5.161930000000004,4.517460000000002,1.0,-1.0,1.0,-1.0
2916,000002.SZ,20080910,4.1706,4.3355,4.099,4.2423,4.2423,0.0,0.0,611694.85,361881.8919,5.0931366666666715,4.415700000000002,1.0,-1.0,1.0,-1.0
2915,000002.SZ,20080911,4.2065,4.2136,3.9127,3.9771,4.2423,-0.2652000000000001,-6.2513,701516.4,399281.7259,5.022670000000005,4.263780000000002,1.0,-1.0,1.0,-1.0
2914,000002.SZ,20080912,3.9413,4.1276,3.9342,4.0345,3.9771,0.0574000000000003,1.4433,667578.24,378745.1743,4.950533333333339,4.159160000000002,1.0,-1.0,1.0,-1.0
2913,000002.SZ,20080916,4.0775,4.1563,3.8697,3.9986,4.0345,-0.0359000000000002,-0.8898,1152173.47,649132.7532,4.881500000000005,4.098960000000002,1.0,-1.0,1.0,-1.0
2912,000002.SZ,20080917,4.0058,4.0775,3.6618,3.6977,3.9986,-0.3008999999999999,-7.5251,907021.95,485547.812,4.815096666666673,3.990040000000002,1.0,-1.0,1.0,-1.0
2911,000002.SZ,20080918,3.5472,3.7263,3.4397,3.7048,3.6977,0.0070999999999998,0.192,1058255.1,526654.5068,4.752273333333339,3.8825400000000014,1.0,-1.0,1.0,-1.0
2910,000002.SZ,20080919,4.0775,4.0775,3.97,4.0775,3.7048,0.3726999999999996,10.0599,811559.74,460470.2804,4.699246666666673,3.9026200000000015,1.0,-1.0,2.0,-0.5
2909,000002.SZ,20080922,4.4429,4.4859,4.0775,4.2638,4.0775,0.1863000000000001,4.569,2489441.64,1498617.7848,4.661506666666673,3.9484800000000013,1.0,-1.0,3.0,0.0
2908,000002.SZ,20080923,4.0488,4.0775,3.927,3.9413,4.2638,-0.3224999999999998,-7.5637,1133200.12,632216.2812,4.623046666666673,3.9370200000000013,1.0,-1.0,3.0,0.0
2907,000002.SZ,20080924,3.8553,3.9342,3.6905,3.9342,3.9413,-0.0070999999999998,-0.1801,761846.73,402494.432,4.58411333333334,3.984320000000001,1.0,-1.0,5.0,1.0
2906,000002.SZ,20080925,3.927,4.3283,3.841,4.2566,3.9342,0.3223999999999996,8.1948,2702891.58,1589284.5589,4.5530600000000065,4.094680000000001,1.0,-1.0,5.0,1.0
2905,000002.SZ,20080926,4.228,4.6794,4.2065,4.6794,4.2566,0.4228000000000005,9.9328,2959677.66,1843731.9942,4.535143333333339,4.215060000000001,1.0,-1.0,5.0,1.0
2904,000002.SZ,20081006,4.5146,4.7296,4.4214,4.4931,4.6794,-0.1863000000000001,-3.9813,2116423.5,1349323.9507,4.514363333333339,4.260920000000001,1.0,-1.0,5.0,1.0
2903,000002.SZ,20081007,4.3211,4.8729,4.2351,4.7081,4.4931,0.2149999999999998,4.7851,1999334.72,1287596.1164,4.510063333333339,4.414280000000002,1.0,-1.0,5.0,1.0
2902,000002.SZ,20081008,4.5648,4.8156,4.5003,4.6579,4.7081,-0.0502000000000002,-1.0662,1496795.62,974411.2734,4.500986666666673,4.559020000000002,1.0,-1.0,5.0,1.0
2901,000002.SZ,20081009,4.7296,4.7941,4.2853,4.4788,4.6579,-0.1791,-3.8451,1905398.6,1209953.9705,4.47208333333334,4.603460000000003,1.0,-1.0,5.0,1.0
2900,000002.SZ,20081010,4.2423,4.4071,4.1993,4.2351,4.4788,-0.2436999999999995,-5.4412,1036108.0,618221.1124,4.44437333333334,4.514600000000002,1.0,-1.0,3.0,0.0
2899,000002.SZ,20081013,4.2351,4.5719,3.9986,4.5648,4.2351,0.3296999999999999,7.7849,1193390.52,715100.5097,4.432430000000006,4.528940000000001,1.0,-1.0,3.0,0.0
2898,000002.SZ,20081014,4.6794,5.0162,4.5863,4.6508,4.5648,0.0860000000000003,1.884,2773975.35,1858245.5678,4.42359333333334,4.517480000000001,1.0,-1.0,2.0,-0.5
2897,000002.SZ,20081015,4.6006,4.8729,4.5576,4.8084,4.6508,0.1575999999999995,3.3887,2066997.33,1371101.4629,4.418336666666673,4.547580000000001,1.0,-1.0,4.0,0.5
2896,000002.SZ,20081016,4.5863,5.0521,4.5576,4.8657,4.8084,0.0573000000000005,1.1917,2808216.78,1904264.5039,4.418096666666672,4.624960000000001,1.0,-1.0,5.0,1.0
2895,000002.SZ,20081017,4.9087,5.0019,4.6078,4.8371,4.8657,-0.0285999999999999,-0.5878,1769619.78,1184079.5174,4.418576666666672,4.745360000000001,3.0,0.0,5.0,1.0
2894,000002.SZ,20081020,4.8729,5.1595,4.6508,5.1165,4.8371,0.2793999999999998,5.7762,2317186.41,1611208.0536,4.420006666666672,4.8557000000000015,4.0,0.5,5.0,1.0
2893,000002.SZ,20081021,5.0234,5.1595,4.9804,4.9947,5.1165,-0.1218000000000003,-2.3805,1936519.65,1370699.1843,4.422393333333338,4.924480000000001,5.0,1.0,5.0,1.0
2892,000002.SZ,20081022,4.8801,5.0306,4.7153,4.7296,4.9947,-0.2651000000000003,-5.3076,1797386.3,1217538.4398,4.417856666666672,4.908720000000001,1.0,-1.0,4.0,0.5
2891,000002.SZ,20081023,4.8156,5.0019,4.6006,4.9374,4.7296,0.2078000000000006,4.3936,2249530.87,1515940.5882,4.424066666666673,4.923060000000001,5.0,1.0,4.0,0.5
2890,000002.SZ,20081024,4.8872,4.9231,4.5146,4.6794,4.9374,-0.258,-5.2254,1537975.19,1016037.1278,4.422156666666672,4.891520000000002,3.0,0.0,2.0,-0.5
2889,000002.SZ,20081027,4.5146,4.5361,4.2136,4.2136,4.6794,-0.4658000000000006,-9.9543,1393989.41,841128.4573,4.410690000000005,4.710940000000001,1.0,-1.0,1.0,-1.0
2888,000002.SZ,20081028,3.9198,4.2996,3.798,4.1491,4.2136,-0.0644999999999997,-1.5308,2742338.22,1558936.7461,4.405673333333339,4.54182,1.0,-1.0,1.0,-1.0
2887,000002.SZ,20081029,4.1993,4.4358,4.0201,4.228,4.1491,0.0788999999999999,1.9016,1962299.19,1159098.2066,4.405196666666672,4.4415000000000004,1.0,-1.0,1.0,-1.0
2886,000002.SZ,20081030,4.228,4.4788,4.1563,4.271,4.228,0.0430000000000001,1.017,1494288.05,903903.2135,4.4061533333333385,4.30822,3.0,0.0,1.0,-1.0
2885,000002.SZ,20081031,4.228,4.314,4.185,4.2136,4.271,-0.0574000000000003,-1.3439,499723.87,295481.2882,4.4140366666666715,4.21506,5.0,1.0,1.0,-1.0
2884,000002.SZ,20081103,4.1706,4.3283,4.142,4.2423,4.2136,0.0287000000000006,0.6811,636973.74,379838.4759,4.420963333333337,4.2208000000000006,5.0,1.0,2.0,-0.5
2883,000002.SZ,20081104,4.2351,4.2351,3.9342,3.9413,4.2423,-0.3010000000000001,-7.0952,954929.79,541941.33,4.419053333333338,4.17924,4.0,0.5,1.0,-1.0
2882,000002.SZ,20081105,4.0058,4.228,4.0058,4.1563,3.9413,0.2149999999999998,5.4551,869558.83,500939.0062,4.434340000000004,4.1649,5.0,1.0,1.0,-1.0
2881,000002.SZ,20081106,4.0416,4.0775,3.927,4.0058,4.1563,-0.1505,-3.621,773319.93,432105.2119,4.444373333333337,4.11186,5.0,1.0,1.0,-1.0
2880,000002.SZ,20081107,3.927,4.1348,3.8697,4.0846,4.0058,0.0788000000000002,1.9671,663750.71,375554.7284,4.4446100000000035,4.086060000000001,5.0,1.0,1.0,-1.0
2879,000002.SZ,20081110,4.1778,4.4071,4.1778,4.3928,4.0846,0.3082000000000002,7.5454,1811695.0,1088142.9651,4.448910000000003,4.116160000000001,5.0,1.0,3.0,0.0
2878,000002.SZ,20081111,4.3569,4.7296,4.2996,4.4931,4.3928,0.1002999999999998,2.2833,2340748.04,1479083.1203,4.467303333333336,4.226520000000001,5.0,1.0,5.0,1.0
2877,000002.SZ,20081112,4.4071,4.6078,4.3713,4.5863,4.4931,0.0931999999999995,2.0743,1247601.02,786144.7037,4.489040000000003,4.312520000000001,5.0,1.0,5.0,1.0
2876,000002.SZ,20081113,4.5003,4.8729,4.3928,4.7654,4.5863,0.1791,3.9051,2709457.98,1761937.3149,4.506000000000003,4.464440000000001,5.0,1.0,5.0,1.0
2875,000002.SZ,20081114,4.8514,5.0306,4.7654,4.9589,4.7654,0.1935000000000002,4.0605,2861907.18,1962859.5493,4.51531666666667,4.6393,5.0,1.0,5.0,1.0
2874,000002.SZ,20081117,4.8729,4.9374,4.6794,4.8944,4.9589,-0.0644999999999997,-1.3007,3933779.86,2639250.9112,4.528693333333337,4.73962,5.0,1.0,5.0,1.0
2873,000002.SZ,20081118,4.8012,4.8084,4.4071,4.4071,4.8944,-0.4873000000000003,-9.9563,3066883.98,1970202.2629,4.518660000000003,4.72242,4.0,0.5,4.0,0.5
2872,000002.SZ,20081119,4.3784,4.6938,4.2136,4.6579,4.4071,0.2507999999999999,5.6908,2886679.67,1801155.599,4.518660000000003,4.736739999999999,3.5,0.25,4.0,0.5
2871,000002.SZ,20081120,4.5146,4.8657,4.4788,4.7511,4.6579,0.0932000000000004,2.0009,4112188.39,2709934.2499,4.52773666666667,4.733879999999999,4.0,0.5,3.0,0.0
2870,000002.SZ,20081121,4.5863,5.138,4.5289,4.9589,4.7511,0.2077999999999997,4.3737,4923939.0,3363058.9938,4.551863333333338,4.733879999999999,5.0,1.0,2.5,-0.25
2869,000002.SZ,20081124,4.8299,4.8944,4.5791,4.6006,4.9589,-0.3582999999999998,-7.2254,2343447.35,1545431.1309,4.553056666666671,4.675119999999999,5.0,1.0,1.0,-1.0
2868,000002.SZ,20081125,4.6866,4.8084,4.5863,4.7009,4.6006,0.1002999999999998,2.1802,1438148.36,941033.5252,4.55472666666667,4.733879999999999,5.0,1.0,3.0,0.0
2867,000002.SZ,20081126,4.7009,5.0162,4.6221,4.8729,4.7009,0.1719999999999997,3.6589,2843820.46,1941641.0003,4.556876666666669,4.77688,5.0,1.0,5.0,1.0
2866,000002.SZ,20081127,5.3602,5.3602,5.0234,5.0234,4.8729,0.1505,3.0885,5683602.59,4147249.5306,4.562133333333336,4.831339999999999,5.0,1.0,5.0,1.0
2865,000002.SZ,20081128,4.8801,5.0306,4.8299,4.8872,5.0234,-0.1361999999999996,-2.7113,1903631.54,1309063.4609,4.563803333333337,4.816999999999999,5.0,1.0,4.0,0.5
2864,000002.SZ,20081201,4.8872,5.0377,4.8299,4.9876,4.8872,0.1003999999999996,2.0543,1568577.59,1085141.8161,4.559506666666669,4.894399999999999,3.0,0.0,5.0,1.0
2863,000002.SZ,20081202,4.8371,5.0664,4.8156,4.9231,4.9876,-0.0644999999999997,-1.2932,1269348.0,877006.8294,4.557120000000003,4.938839999999999,2.0,-0.5,5.0,1.0
2862,000002.SZ,20081203,4.9159,5.1452,4.9159,5.1094,4.9231,0.1863000000000001,3.7842,2006285.42,1411265.295,4.569780000000003,4.986139999999999,5.0,1.0,5.0,1.0
2861,000002.SZ,20081204,5.1595,5.353,5.1022,5.1309,5.1094,0.0214999999999996,0.4208,2393483.21,1750999.933,4.576230000000003,5.007639999999999,5.0,1.0,5.0,1.0
2860,000002.SZ,20081205,5.1237,5.4677,5.0951,5.4104,5.1309,0.2795000000000005,5.4474,2700923.24,2009947.2787,4.600596666666671,5.112279999999999,5.0,1.0,5.0,1.0
2859,000002.SZ,20081208,5.4677,5.7687,5.4605,5.6612,5.4104,0.2507999999999999,4.6355,2882798.48,2265517.6544,4.648850000000005,5.246999999999999,5.0,1.0,5.0,1.0
2858,000002.SZ,20081209,5.6898,5.6898,5.4319,5.4605,5.6612,-0.2007000000000003,-3.5452,1693518.53,1307283.64,4.692563333333338,5.354479999999999,5.0,1.0,5.0,1.0
2857,000002.SZ,20081210,5.4247,5.5895,5.3387,5.5752,5.4605,0.1147,2.1005,1436705.32,1097991.3955,4.737470000000004,5.447639999999998,5.0,1.0,5.0,1.0
2856,000002.SZ,20081211,5.5465,5.7113,5.4677,5.5178,5.5752,-0.0573999999999994,-1.0296,1562083.18,1219329.0033,4.779030000000004,5.525019999999999,5.0,1.0,5.0,1.0
2855,000002.SZ,20081212,5.4892,5.5465,5.1739,5.2384,5.5178,-0.2793999999999998,-5.0636,1686070.88,1247708.7276,4.813190000000005,5.490619999999998,5.0,1.0,4.0,0.5
2854,000002.SZ,20081215,5.3172,5.3602,5.0162,5.1595,5.2384,-0.0788999999999999,-1.5062,1240447.98,894994.0109,4.843763333333339,5.390279999999999,5.0,1.0,2.0,-0.5
2853,000002.SZ,20081216,5.1524,5.4319,5.0592,5.4319,5.1595,0.2723999999999993,5.2796,1476952.36,1088565.0107,4.893450000000005,5.384559999999999,5.0,1.0,1.0,-1.0
2852,000002.SZ,20081217,5.4462,5.5107,5.3745,5.4319,5.4319,0.0,0.0,1380139.91,1047151.3428,4.935970000000006,5.355899999999998,5.0,1.0,1.0,-1.0
2851,000002.SZ,20081218,5.4462,5.6182,5.396,5.5967,5.4319,0.1648000000000005,3.0339,2751258.99,2107175.5949,4.989000000000006,5.371679999999998,5.0,1.0,2.0,-0.5
2850,000002.SZ,20081219,5.5393,5.5895,5.4175,5.5322,5.5967,-0.0645000000000006,-1.1525,1382641.04,1061583.5933,5.037253333333339,5.430439999999998,5.0,1.0,5.0,1.0
2849,000002.SZ,20081222,5.525,5.525,5.1524,5.2599,5.5322,-0.2722999999999995,-4.9221,1998044.18,1473696.2283,5.066156666666672,5.450519999999997,5.0,1.0,5.0,1.0
2848,000002.SZ,20081223,5.2599,5.2885,4.9732,5.0019,5.2599,-0.258,-4.905,2304216.99,1636459.8559,5.0831166666666725,5.364519999999997,5.0,1.0,2.0,-0.5
2847,000002.SZ,20081224,4.9374,4.9732,4.8084,4.8514,5.0019,-0.1505,-3.0089,966504.91,658852.8323,5.09195333333334,5.248419999999998,5.0,1.0,1.0,-1.0
2846,000002.SZ,20081225,4.8586,4.9087,4.7296,4.8012,4.8514,-0.0502000000000002,-1.0348,718081.52,483372.6143,5.093146666666673,5.089319999999998,5.0,1.0,1.0,-1.0
2845,000002.SZ,20081226,4.8084,4.8156,4.6436,4.6794,4.8012,-0.1217999999999994,-2.5369,895077.06,588569.1896,5.083830000000006,4.918759999999998,3.0,0.0,1.0,-1.0
2844,000002.SZ,20081229,4.6293,4.7582,4.4859,4.7367,4.6794,0.0572999999999996,1.2245,1031781.47,662228.5866,5.07857333333334,4.814119999999998,1.0,-1.0,1.0,-1.0
2843,000002.SZ,20081230,4.7009,4.7654,4.5863,4.6579,4.7367,-0.0788000000000002,-1.6636,879222.9,572769.5451,5.08693333333334,4.745319999999998,3.0,0.0,1.0,-1.0
2842,000002.SZ,20081231,4.6579,4.7009,4.5719,4.6221,4.6579,-0.0358,-0.7686,836226.34,541247.3054,5.085740000000006,4.699459999999998,3.0,0.0,1.0,-1.0
2841,000002.SZ,20090105,4.7153,4.8012,4.6436,4.8012,4.6221,0.1791,3.8749,936048.88,615404.4053,5.0874100000000055,4.699459999999999,5.0,1.0,2.0,-0.5
2840,000002.SZ,20090106,4.7869,4.9804,4.7367,4.9446,4.8012,0.1434000000000006,2.9868,1216831.18,835047.763,5.086933333333339,4.7524999999999995,3.0,0.0,4.0,0.5
2839,000002.SZ,20090107,4.9661,5.0592,4.9159,4.9159,4.9446,-0.0287000000000006,-0.5804,834829.31,580781.8035,5.09744333333334,4.78834,5.0,1.0,5.0,1.0
2838,000002.SZ,20090108,4.8371,5.0162,4.7869,4.9446,4.9159,0.0287000000000006,0.5838,837661.7,571374.3613,5.1055666666666735,4.84568,5.0,1.0,5.0,1.0
2837,000002.SZ,20090109,4.9446,5.0234,4.8801,4.9374,4.9446,-0.0072,-0.1456,626815.66,432865.4316,5.107716666666674,4.90874,5.0,1.0,5.0,1.0
2836,000002.SZ,20090112,4.8872,4.9661,4.8227,4.8801,4.9374,-0.0573000000000005,-1.1605,774188.93,529016.5664,5.1029400000000065,4.924519999999999,3.0,0.0,5.0,1.0
2835,000002.SZ,20090113,4.8084,4.8227,4.7081,4.7081,4.8801,-0.1719999999999997,-3.5245,884121.03,588719.746,5.096970000000007,4.8772199999999994,1.0,-1.0,3.0,0.0
2834,000002.SZ,20090114,4.7081,4.9446,4.6938,4.9374,4.7081,0.2293000000000002,4.8703,989445.09,665967.8365,5.095296666666673,4.88152,1.0,-1.0,3.0,0.0
2833,000002.SZ,20090115,4.8514,4.9804,4.8299,4.9087,4.9374,-0.0287000000000006,-0.5813,694561.23,474415.2017,5.094816666666674,4.874339999999999,1.0,-1.0,1.0,-1.0
2832,000002.SZ,20090116,4.9087,5.0951,4.9016,4.9589,4.9087,0.0502000000000002,1.0227,1520497.81,1064036.652,5.089800000000007,4.878639999999999,1.0,-1.0,3.0,0.0
2831,000002.SZ,20090119,5.0091,5.1954,4.9589,5.0306,4.9589,0.0716999999999998,1.4459,1259467.42,895167.3718,5.086456666666674,4.90874,1.0,-1.0,5.0,1.0
2830,000002.SZ,20090120,5.0162,5.0449,4.9016,4.9589,5.0306,-0.0716999999999998,-1.4253,623493.96,431038.4042,5.0714066666666735,4.9589,1.0,-1.0,5.0,1.0
2829,000002.SZ,20090121,4.9016,5.1309,4.8729,5.0879,4.9589,0.1290000000000004,2.6014,1314228.76,921549.0982,5.052296666666673,4.989,1.0,-1.0,5.0,1.0
2828,000002.SZ,20090122,5.0951,5.1667,4.9947,5.1094,5.0879,0.0214999999999996,0.4226,898010.29,637207.5419,5.040593333333339,5.02914,1.0,-1.0,5.0,1.0
2827,000002.SZ,20090123,5.0879,5.1237,5.0091,5.0449,5.1094,-0.0644999999999997,-1.2624,582689.18,411382.1264,5.022916666666673,5.046340000000001,1.0,-1.0,5.0,1.0
2826,000002.SZ,20090202,5.0807,5.0951,4.9876,5.0234,5.0449,-0.0215000000000005,-0.4262,711886.19,498150.5,5.006436666666674,5.0449,1.0,-1.0,4.0,0.5
2825,000002.SZ,20090203,5.0234,5.0879,4.8371,5.0807,5.0234,0.0573000000000005,1.1407,3116740.75,2149248.4218,5.001180000000007,5.069260000000001,1.0,-1.0,5.0,1.0
2824,000002.SZ,20090204,5.0807,5.2025,5.0162,5.2025,5.0807,0.1217999999999994,2.3973,2470502.62,1766885.9598,5.00261333333334,5.092180000000001,2.0,-0.5,5.0,1.0
2823,000002.SZ,20090205,5.2025,5.3889,5.1452,5.2025,5.2025,0.0,0.0,2857704.61,2104606.998,4.994966666666672,5.1108,1.0,-1.0,5.0,1.0
2822,000002.SZ,20090206,5.224,5.6253,5.224,5.6038,5.2025,0.4013,7.7136,3727206.4,2836660.1593,5.000696666666672,5.222580000000001,2.0,-0.5,5.0,1.0
2821,000002.SZ,20090209,5.6683,5.7543,5.5178,5.6612,5.6038,0.0574000000000003,1.0243,3022880.15,2385715.6361,5.002846666666672,5.3501400000000015,5.0,1.0,5.0,1.0
2820,000002.SZ,20090210,5.6612,5.9263,5.5322,5.8332,5.6612,0.1719999999999997,3.0382,2855232.44,2298856.8969,5.012880000000006,5.5006400000000015,5.0,1.0,5.0,1.0
2819,000002.SZ,20090211,5.7113,5.912,5.654,5.7328,5.8332,-0.1003999999999996,-1.7212,2690517.86,2159901.9154,5.028643333333339,5.606700000000002,5.0,1.0,5.0,1.0
2818,000002.SZ,20090212,5.74,5.8332,5.5322,5.8188,5.7328,0.0860000000000003,1.5001,2537986.24,2015842.9668,5.05587333333334,5.729960000000001,5.0,1.0,5.0,1.0
2817,000002.SZ,20090213,5.8188,6.1628,5.7758,6.127,5.8188,0.3081999999999993,5.2966,3752906.32,3134836.4388,5.098393333333339,5.834600000000001,5.0,1.0,5.0,1.0
2816,000002.SZ,20090216,6.1628,6.1986,5.9263,6.0983,6.127,-0.0286999999999997,-0.4684,2933577.95,2481661.4823,5.141630000000006,5.922020000000001,5.0,1.0,5.0,1.0
2815,000002.SZ,20090217,6.084,6.084,5.783,5.7902,6.0983,-0.3081000000000005,-5.0522,2505929.64,2066773.8001,5.178656666666673,5.91342,5.0,1.0,4.0,0.5
2814,000002.SZ,20090218,5.6612,5.7328,5.4319,5.439,5.7902,-0.3511999999999995,-6.0654,2577583.99,2004161.4476,5.202066666666672,5.854660000000001,5.0,1.0,3.0,0.0
2813,000002.SZ,20090219,5.4605,5.5967,5.3745,5.5322,5.439,0.0931999999999995,1.7136,1782526.02,1364318.3542,5.231210000000005,5.79734,5.0,1.0,1.0,-1.0
2812,000002.SZ,20090220,5.5107,5.5895,5.4032,5.5465,5.5322,0.0143000000000004,0.2585,1579612.19,1208890.5872,5.26202333333334,5.681240000000001,5.0,1.0,1.0,-1.0
2811,000002.SZ,20090223,5.6253,5.8618,5.6253,5.8045,5.5465,0.258,4.6516,2574796.89,2071274.655,5.295466666666672,5.622480000000001,5.0,1.0,1.0,-1.0
2810,000002.SZ,20090224,5.7257,6.084,5.5895,5.611,5.8045,-0.1935000000000002,-3.3336,2755019.74,2231257.4649,5.3176800000000055,5.586640000000001,5.0,1.0,1.0,-1.0
2809,000002.SZ,20090225,5.5752,5.5752,5.2169,5.4247,5.611,-0.1863000000000001,-3.3203,2414624.18,1822908.3177,5.334640000000006,5.583780000000002,5.0,1.0,1.0,-1.0
