date,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma30,signal_0,signal_1,signal_2,signal,bcomm,scomm,berror,serror,bcount,bprice,scount,sprice,cash,position,assets
2019-01-04,300059.SZ,20190104,8.1842,8.9873,8.1772,8.8558,8.3019,0.5539000000000005,6.672000000000001,2076575.71,2594592.232,8.39742,8.499899999999998,8.694809999999997,8.803860000000011,0.01851564324004821,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-07,300059.SZ,20190107,8.7935,8.9527,8.7381,8.8766,8.8558,0.02079999999999949,0.2349,1465678.13,1874854.999,8.523440000000003,8.507519999999998,8.696194999999998,8.79509000000001,0.020745279975897757,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-08,300059.SZ,20190108,8.8142,8.9319,8.7588,8.8281,8.8766,-0.048500000000000654,-0.5464,863626.55,1103616.795,8.613460000000002,8.522749999999998,8.695154999999996,8.793706666666678,0.015289549179974713,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-09,300059.SZ,20190109,8.8558,9.0912,8.8142,8.8142,8.8281,-0.01389999999999958,-0.1575,1321286.32,1707299.8169999998,8.735320000000002,8.53659,8.692729999999997,8.790936666666678,0.013973745877302324,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-10,300059.SZ,20190110,8.7727,8.835,8.6481,8.6619,8.8142,-0.15230000000000032,-1.7279,823437.23,1038844.147,8.80732,8.55598,8.679919999999997,8.78378000000001,-0.0020760560005159212,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-11,300059.SZ,20190111,8.6896,8.8142,8.6619,8.7658,8.6619,0.1039000000000012,1.1995,584348.33,737806.911,8.78932,8.59337,8.671614999999997,8.771550000000012,0.010861298616232744,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-14,300059.SZ,20190114,8.8212,8.8489,8.6411,8.6758,8.7658,-0.08999999999999986,-1.0267,528511.9,664850.553,8.749160000000002,8.6363,8.647034999999999,8.768783333333344,0.0033265737909007782,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-15,300059.SZ,20190115,8.655,9.015,8.655,9.0012,8.6758,0.3254000000000001,3.7507,1307665.63,1676311.495,8.783780000000002,8.69862,8.651189999999998,8.772936666666677,0.04045801791429883,0.33333333333333326,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-16,300059.SZ,20190116,9.0012,9.0427,8.8489,8.8766,9.0012,-0.12460000000000092,-1.3843,880299.57,1135979.872,8.79626,8.765789999999999,8.649459999999998,8.76209000000001,0.02626059892756336,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-17,300059.SZ,20190117,8.8973,8.9042,8.7311,8.7381,8.8766,-0.1385000000000005,-1.5603,692468.35,880567.532,8.8115,8.80941,8.647039999999999,8.742933333333344,0.01053077122344763,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-18,300059.SZ,20190118,8.7796,8.9319,8.7519,8.9181,8.7381,0.1800000000000015,2.0599,863756.12,1105470.0590000001,8.841960000000002,8.815639999999998,8.65777,8.735086666666676,0.030068943850437412,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-21,300059.SZ,20190121,8.9389,9.0912,8.8835,8.9181,8.9181,0.0,0.0,952482.67,1234919.129,8.890420000000002,8.81979,8.663655,8.73739333333334,0.029369244273923702,-0.33333333333333337,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-22,300059.SZ,20190122,8.8904,8.9389,8.7935,8.8281,8.9181,-0.09000000000000162,-1.0092,555008.65,709826.942,8.8558,8.819790000000001,8.67127,8.736700000000008,0.01808616269589107,-0.33333333333333337,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-23,300059.SZ,20190123,8.8281,8.8835,8.7796,8.8419,8.8281,0.013800000000001587,0.1563,366023.1,466451.94299999997,8.84886,8.82256,8.679575,8.736006666666674,0.018701952572562706,-0.33333333333333337,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-24,300059.SZ,20190124,8.8489,9.0843,8.8142,8.9527,8.8419,0.11079999999999934,1.2531,1018934.88,1320147.48,8.89178,8.85164,8.70381,8.737160000000008,0.028595523109994286,0.33333333333333326,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5964.031819999999,0,5964.03
2019-01-25,300059.SZ,20190125,8.9527,9.105,8.8973,8.9527,8.9527,0.0,0.0,1020433.21,1325387.978,8.898700000000002,8.870330000000001,8.73185,8.73785333333334,0.02529246379633187,1.0,1,0.02529246379633187,19.337832,0.0,,,600,8.9527,0,0.0,573.0739879999993,600,5944.69
2019-01-28,300059.SZ,20190128,9.0704,9.1327,8.8835,8.925,8.9527,-0.027699999999999392,-0.3094,960299.86,1248620.946,8.900079999999999,8.89525,8.765775000000001,8.729773333333343,0.018164395047785192,-1.0,0,0.0,0.0,21.42,,,0,0.0,600,8.925,5906.653987999999,0,5906.65
2019-01-29,300059.SZ,20190129,8.8627,8.8766,8.6688,8.7658,8.925,-0.15920000000000026,-1.7838,948519.29,1200195.77,8.88762,8.871710000000002,8.785165000000001,8.724696666666675,-0.002204284154025624,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,5906.653987999999,0,5906.65
2019-01-30,300059.SZ,20190130,8.7173,8.8212,8.6273,8.6273,8.7658,-0.1385000000000005,-1.58,665079.14,837866.8470000001,8.8447,8.846780000000003,8.806284999999999,8.715233333333341,-0.020324688560499585,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,5906.653987999999,0,5906.65
2019-01-31,300059.SZ,20190131,8.7104,9.015,8.6827,8.9112,8.6273,0.28389999999999915,3.2907,1228011.53,1570832.1730000002,8.8364,8.864090000000001,8.83675,8.719390000000008,0.008425043143689569,-0.33333333333333337,0,0.0,0.0,0.0,,,0,0.0,0,0.0,5906.653987999999,0,5906.65
2019-02-01,300059.SZ,20190201,9.0012,9.2228,8.9666,9.1951,8.9112,0.2839000000000009,3.1859,1521655.51,1999470.39,8.884879999999999,8.891790000000002,8.853715000000001,8.735776666666675,0.038558390460953273,1.0,1,0.038558390460953273,19.861416000000002,0.0,,,600,9.1951,0,0.0,369.7325719999987,600,5886.79
2019-02-11,300059.SZ,20190211,9.202,9.382,9.1397,9.3543,9.1951,0.15920000000000026,1.7314,1432703.67,1920671.263,8.97074,8.935410000000001,8.877600000000001,8.754240000000008,0.053696945120302694,1.0,1,0.053696945120302694,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,5982.31
2019-02-12,300059.SZ,20190212,9.3474,9.4028,9.2297,9.292,9.3543,-0.06230000000000047,-0.6659999999999999,1215962.38,1633874.782,9.07598,8.981800000000002,8.900795,8.774780000000009,0.04395169195560614,1.0,1,0.04395169195560614,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,5944.93
2019-02-13,300059.SZ,20190213,9.3128,9.8113,9.2712,9.6797,9.292,0.3877000000000006,4.1724,2162145.18,2992597.508,9.28646,9.06558,8.94407,8.80824333333334,0.0822477909944802,1.0,1,0.0822477909944802,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6177.55
2019-02-14,300059.SZ,20190214,9.6451,9.6797,9.5274,9.6036,9.6797,-0.07610000000000028,-0.7862,1143088.06,1584120.7580000001,9.42494,9.13067,8.991155000000001,8.846096666666675,0.06811638771659471,1.0,1,0.06811638771659471,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6131.89
2019-02-15,300059.SZ,20190215,9.5897,9.6105,9.3682,9.3889,9.6036,-0.21470000000000056,-2.2356,1238041.52,1699761.126,9.4637,9.174290000000003,9.022310000000001,8.879330000000007,0.04063150124524635,1.0,1,0.04063150124524635,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6003.07
2019-02-18,300059.SZ,20190218,9.472000000000001,10.019,9.4651,10.019,9.3889,0.6301000000000005,6.7111,2078628.82,2929507.077,9.596639999999997,9.283690000000004,9.08947,8.938413333333338,0.10226448846852454,1.0,1,0.10226448846852454,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6381.13
2019-02-19,300059.SZ,20190219,10.0259,10.4275,9.8528,9.9705,10.019,-0.048500000000000654,-0.4841,2477508.04,3618756.777,9.732339999999997,9.404160000000003,9.137934999999999,8.991496666666674,0.09111084725378335,1.0,1,0.09111084725378335,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6352.03
2019-02-20,300059.SZ,20190220,9.9428,10.109,9.8182,10.0121,9.9705,0.04160000000000075,0.4172,1403861.77,2019751.876,9.798819999999997,9.542640000000002,9.194709999999999,9.051736666666672,0.08889785539728838,1.0,1,0.08889785539728838,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6376.99
2019-02-21,300059.SZ,20190221,9.9567,11.0161,9.9013,10.6145,10.0121,0.6023999999999994,6.0167,4250846.02,6512890.302999999,10.000999999999998,9.712970000000004,9.288529999999998,9.12882333333334,0.14275348198261748,1.0,1,0.14275348198261748,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,6738.43
2019-02-22,300059.SZ,20190222,10.7253,11.6738,10.5106,11.6738,10.6145,1.0593000000000004,9.9797,4364631.81,7005721.136,10.457979999999997,9.960840000000005,9.426314999999999,9.222756666666672,0.23842668105192763,1.0,1,0.23842668105192763,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,7374.01
2019-02-25,300059.SZ,20190225,12.844000000000001,12.844000000000001,12.4632,12.844000000000001,11.6738,1.1701999999999997,10.0242,3013244.79,5557554.495,11.022979999999999,10.309810000000004,9.622609999999998,9.35500333333334,0.33477299817824935,1.0,1,0.33477299817824935,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8076.13
2019-02-26,300059.SZ,20190226,13.847999999999999,14.1319,13.4395,13.5018,12.844000000000001,0.6577999999999999,5.1215,8109633.27,16265390.25,11.729239999999999,10.730790000000004,9.856294999999998,9.51079333333334,0.36986565438635943,1.0,1,0.36986565438635943,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8470.81
2019-02-27,300059.SZ,20190227,13.6126,13.9518,12.7471,13.1279,13.5018,-0.37389999999999896,-2.7693,5910889.54,11431186.97,12.352399999999998,11.075610000000005,10.070594999999997,9.65458333333334,0.30358732527720594,1.0,1,0.30358732527720594,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8246.47
2019-02-28,300059.SZ,20190228,12.8786,13.7649,12.5047,13.571,13.1279,0.4430999999999994,3.3753,4815474.77,9167061.934,12.943699999999998,11.472350000000004,10.301509999999997,9.818220000000007,0.3173796851141244,1.0,1,0.3173796851141244,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8512.33
2019-03-01,300059.SZ,20190301,13.7303,14.8035,13.3148,14.4711,13.571,0.9001000000000001,6.6325,5633271.79,11392192.14,13.503159999999998,11.980570000000005,10.577429999999998,10.008396666666673,0.36811115743616385,1.0,1,0.36811115743616385,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,9052.39
2019-03-04,300059.SZ,20190304,14.7827,15.7036,14.1249,14.5058,14.4711,0.034700000000000834,0.2398,5927730.86,12622613.38,13.835519999999997,12.429250000000005,10.856469999999998,10.202730000000008,0.3361433320407097,1.0,1,0.3361433320407097,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,9073.21
2019-03-05,300059.SZ,20190305,14.1457,14.7827,14.0626,14.7342,14.5058,0.22839999999999885,1.5745,3590157.91,7502773.692000001,14.081999999999997,12.905620000000004,11.154889999999996,10.393830000000008,0.3208736258268799,1.0,1,0.3208736258268799,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,9210.25
2019-03-06,300059.SZ,20190306,14.5404,15.8421,14.4573,15.3851,14.7342,0.6509,4.4176,5275614.55,11317512.91,14.533439999999995,13.442920000000004,11.492779999999996,10.610780000000009,0.3386752378449779,1.0,1,0.3386752378449779,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,9600.79
2019-03-07,300059.SZ,20190307,15.122,15.5582,14.5404,14.7689,15.3851,-0.6161999999999992,-4.0052,5421957.9,11771333.629,14.773019999999997,13.858360000000005,11.785664999999996,10.811806666666676,0.25312402821563357,1.0,1,0.25312402821563357,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,9231.07
2019-03-08,300059.SZ,20190308,13.8341,14.3534,13.3287,13.3633,14.7689,-1.4055999999999995,-9.5173,4969906.67,9926558.048,14.551459999999997,14.027310000000005,11.994074999999997,10.959980000000009,0.11415844906756077,1.0,1,0.11415844906756077,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8387.71
2019-03-11,300059.SZ,20190311,13.4464,13.9657,13.2317,13.7926,13.3633,0.4292999999999996,3.2125,3022486.29,5958395.252,14.408819999999997,14.122170000000006,12.215989999999996,11.122463333333343,0.129061173101812,1.0,1,0.129061173101812,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8645.29
2019-03-12,300059.SZ,20190312,13.7649,14.6165,13.7303,14.0695,13.7926,0.2768999999999995,2.0076,4301585.39,8818597.502999999,14.275879999999997,14.178940000000006,12.454864999999996,11.297176666666676,0.1296389001406281,1.0,1,0.1296389001406281,0.0,0.0,,,0,0.0,0,0.0,369.7325719999987,600,8811.43
