,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma30,ma30_rank,ma30_rank_standard,signal,close5v,close10v,close20v,close30v
1549,300022.SZ,20140325,6.89,6.99,6.85,6.94,6.92,0.0200000000000004,0.289,54139.9,37500.7866,6.929999999999977,6.9069999999999805,6.997500000000015,7.132666666666674,1.0,-1.0,-1.0,9.293948126801153,9.394812680115272,9.236311239193084,8.29971181556196
1548,300022.SZ,20140326,6.92,7.09,6.92,7.03,6.94,0.0899999999999998,1.2968,78547.51,55202.8519,6.939999999999976,6.931999999999981,6.992000000000016,7.128333333333341,1.0,-1.0,-1.0,9.046941678520625,9.288762446657184,8.961593172119487,8.392603129445234
1547,300022.SZ,20140327,7.06,7.1,6.8,6.8,7.03,-0.2300000000000004,-3.2717,76722.11,53123.1694,6.929999999999976,6.931999999999981,6.986500000000016,7.114000000000008,1.0,-1.0,-1.0,9.411764705882353,9.51470588235294,8.882352941176471,8.720588235294118
1546,300022.SZ,20140328,6.74,6.79,6.3,6.4,6.8,-0.3999999999999994,-5.8824,102284.8,66857.4422,6.817999999999975,6.8859999999999815,6.961000000000017,7.083666666666675,1.0,-1.0,-1.0,10.078125,10.171875,9.1875,9.359375
1545,300022.SZ,20140331,6.36,6.46,6.31,6.34,6.4,-0.0600000000000005,-0.9375,48171.68,30711.3752,6.701999999999975,6.821999999999981,6.920000000000018,7.045333333333342,1.0,-1.0,-1.0,10.189274447949527,10.126182965299684,9.400630914826499,9.100946372239747
1544,300022.SZ,20140401,6.35,6.46,6.32,6.45,6.34,0.1100000000000003,1.735,40752.84,26119.6783,6.603999999999975,6.766999999999982,6.886500000000017,7.012333333333341,1.0,-1.0,-1.0,10.108527131782946,10.527131782945736,9.25581395348837,8.837209302325581
1543,300022.SZ,20140402,6.45,6.48,6.32,6.36,6.45,-0.0899999999999998,-1.3953,48597.12,31013.1025,6.469999999999975,6.704999999999981,6.844500000000018,6.968000000000008,1.0,-1.0,-1.0,10.267295597484276,10.40880503144654,9.433962264150942,9.685534591194969
1542,300022.SZ,20140403,6.36,6.45,6.35,6.4,6.36,0.04,0.6289,37690.94,24111.053,6.389999999999975,6.659999999999981,6.796500000000018,6.934000000000009,1.0,-1.0,-1.0,10.109374999999998,10.28125,9.4375,9.65625
1541,300022.SZ,20140404,6.42,6.46,6.38,6.45,6.4,0.0499999999999998,0.7812,39039.56,25100.0219,6.3999999999999755,6.6089999999999804,6.756500000000017,6.901000000000009,1.0,-1.0,-1.0,10.093023255813954,10.0,9.147286821705427,9.534883720930234
1540,300022.SZ,20140408,6.4,6.48,6.35,6.46,6.45,0.0099999999999997,0.155,68637.32,43978.3142,6.4239999999999755,6.562999999999979,6.735500000000018,6.861000000000009,1.0,-1.0,-1.0,9.938080495356038,9.860681114551085,9.195046439628484,9.380804953560371
1539,300022.SZ,20140409,6.44,6.57,6.44,6.52,6.46,0.0599999999999996,0.9288,67622.28,44102.662,6.437999999999976,6.5209999999999795,6.714000000000017,6.838666666666676,1.0,-1.0,-1.0,10.414110429447854,9.831288343558283,8.83435582822086,9.248466257668714
1538,300022.SZ,20140410,6.55,6.57,6.5,6.53,6.52,0.0100000000000006,0.1534,53486.85,34933.9978,6.4719999999999756,6.47099999999998,6.701500000000017,6.818333333333343,1.0,-1.0,-1.0,10.13782542113323,9.647779479326186,9.035222052067382,9.295558958652373
1537,300022.SZ,20140411,6.5,6.52,6.44,6.47,6.53,-0.0600000000000005,-0.9188,50466.45,32684.6596,6.485999999999976,6.437999999999979,6.685000000000018,6.803666666666676,1.0,-1.0,-1.0,10.17001545595054,9.335394126738795,9.165378670788254,9.258114374034003
1536,300022.SZ,20140414,6.45,6.54,6.44,6.51,6.47,0.04,0.6182,32784.9,21305.6019,6.497999999999976,6.448999999999979,6.667500000000018,6.790333333333343,1.0,-1.0,-1.0,9.90783410138249,9.032258064516128,9.201228878648234,9.35483870967742
1535,300022.SZ,20140415,6.5,6.52,6.4,6.42,6.51,-0.0899999999999998,-1.3825,43097.47,27827.1793,6.489999999999976,6.456999999999979,6.639500000000018,6.765666666666676,1.0,-1.0,-1.0,9.922118380062306,9.28348909657321,8.987538940809968,9.299065420560748
1534,300022.SZ,20140416,6.42,6.85,6.4,6.79,6.42,0.3700000000000001,5.7632,202215.07,135149.9668,6.543999999999977,6.49099999999998,6.629000000000017,6.754666666666676,1.0,-1.0,-1.0,9.440353460972018,8.792341678939618,8.394698085419735,8.807069219440354
1533,300022.SZ,20140417,6.68,6.73,6.59,6.62,6.79,-0.1699999999999999,-2.5037,108471.72,72079.4815,6.561999999999976,6.51699999999998,6.611000000000017,6.735333333333343,1.0,-1.0,-1.0,9.516616314199396,9.06344410876133,9.305135951661631,9.06344410876133
1532,300022.SZ,20140418,6.63,6.67,6.53,6.58,6.62,-0.04,-0.6042,43887.0,28932.9967,6.5839999999999765,6.534999999999981,6.597500000000018,6.709333333333343,1.0,-1.0,-1.0,9.179331306990882,9.179331306990882,9.39209726443769,9.012158054711247
1531,300022.SZ,20140421,6.59,6.61,6.44,6.45,6.58,-0.1299999999999999,-1.9757,47955.36,31301.4495,6.571999999999977,6.534999999999981,6.572000000000019,6.682666666666676,1.0,-1.0,-1.0,9.11627906976744,9.147286821705427,9.534883720930234,9.333333333333332
1530,300022.SZ,20140422,6.47,6.52,6.3,6.37,6.45,-0.08,-1.2403,51667.24,32844.5066,6.561999999999976,6.52599999999998,6.544500000000018,6.665666666666676,1.0,-1.0,-1.0,9.3563579277865,9.324960753532181,9.513343799058084,9.481946624803768
1529,300022.SZ,20140423,6.4,6.5,6.38,6.41,6.37,0.04,0.6279,36345.51,23415.7813,6.485999999999976,6.514999999999981,6.518000000000018,6.647666666666677,1.0,-1.0,-1.0,9.313572542901715,8.985959438377535,9.407176287051481,9.422776911076443
1528,300022.SZ,20140424,6.41,6.42,6.3,6.3,6.41,-0.1100000000000003,-1.7161,30752.5,19481.7304,6.421999999999976,6.4919999999999805,6.481500000000018,6.631666666666677,1.0,-1.0,-1.0,9.523809523809524,9.365079365079366,9.634920634920634,9.714285714285714
1527,300022.SZ,20140425,6.3,6.35,6.01,6.04,6.3,-0.2599999999999998,-4.127,43850.38,27187.3815,6.313999999999976,6.448999999999981,6.443500000000019,6.6063333333333425,1.0,-1.0,-1.0,10.0,9.817880794701987,9.917218543046358,10.1158940397351
1526,300022.SZ,20140428,6.06,6.11,5.87,5.88,6.04,-0.1600000000000001,-2.649,39096.08,23169.2924,6.199999999999976,6.3859999999999815,6.417500000000018,6.573666666666676,1.0,-1.0,-1.0,10.034013605442178,10.187074829931973,10.357142857142858,10.255102040816325
1525,300022.SZ,20140429,5.86,5.98,5.82,5.96,5.88,0.08,1.3605,44885.53,26610.3518,6.1179999999999755,6.339999999999981,6.398500000000018,6.539666666666676,1.0,-1.0,-1.0,9.966442953020135,9.681208053691275,10.016778523489933,10.23489932885906
1524,300022.SZ,20140430,5.96,5.99,5.92,5.97,5.96,0.0099999999999997,0.1678,28871.11,17193.356,6.029999999999975,6.257999999999981,6.374500000000017,6.5053333333333425,1.0,-1.0,-1.0,9.64824120603015,9.547738693467338,10.01675041876047,10.234505862646568
1523,300022.SZ,20140505,5.93,6.03,5.93,6.0,5.97,0.0300000000000002,0.5025,26678.76,15958.9943,5.969999999999976,6.195999999999982,6.356500000000017,6.472666666666677,1.0,-1.0,-1.0,9.833333333333334,10.266666666666666,10.0,10.2
1522,300022.SZ,20140506,6.0,6.11,5.99,6.04,6.0,0.04,0.6667,26683.73,16158.607,5.969999999999976,6.141999999999982,6.338500000000018,6.445666666666677,1.0,-1.0,-1.0,9.817880794701987,10.2317880794702,9.817880794701987,9.933774834437086
1521,300022.SZ,20140507,6.03,6.04,5.89,5.9,6.04,-0.1399999999999996,-2.3179,28995.8,17303.7144,5.973999999999975,6.086999999999981,6.311000000000018,6.410333333333343,1.0,-1.0,-1.0,10.152542372881355,10.423728813559322,10.203389830508474,9.796610169491526
1520,300022.SZ,20140508,5.9,6.03,5.9,5.94,5.9,0.04,0.678,28037.67,16742.6252,5.969999999999976,6.043999999999981,6.285000000000018,6.377666666666676,1.0,-1.0,-1.0,9.713804713804713,10.2020202020202,10.16835016835017,9.865319865319865
1519,300022.SZ,20140509,5.94,5.96,5.63,5.76,5.94,-0.1800000000000006,-3.0303,46738.33,27050.5523,5.927999999999976,5.978999999999981,6.2470000000000185,6.338333333333343,1.0,-1.0,-1.0,9.895833333333334,10.46875,10.48611111111111,10.243055555555555
1518,300022.SZ,20140512,5.82,5.91,5.72,5.9,5.76,0.1400000000000005,2.4306,46246.44,26925.0673,5.9079999999999755,5.938999999999981,6.215500000000018,6.300666666666676,1.0,-1.0,-1.0,10.440677966101696,10.288135593220337,10.372881355932202,10.0
1517,300022.SZ,20140513,5.91,5.96,5.85,5.93,5.9,0.0299999999999993,0.5085,39076.17,23122.2168,5.885999999999976,5.927999999999981,6.188500000000019,6.271666666666676,1.0,-1.0,-1.0,10.42158516020236,10.101180438448568,10.3035413153457,9.831365935919056
1516,300022.SZ,20140514,5.9,6.03,5.9,5.99,5.93,0.0600000000000005,1.0118,31236.77,18624.95,5.903999999999977,5.938999999999981,6.162500000000018,6.25800000000001,1.0,-1.0,-1.0,10.267111853088482,10.1669449081803,10.06677796327212,10.05008347245409
1515,300022.SZ,20140515,5.97,6.0,5.77,5.77,5.99,-0.2200000000000006,-3.6728,31479.61,18484.6022,5.869999999999976,5.919999999999982,6.1300000000000185,6.23900000000001,1.0,-1.0,-1.0,10.50259965337955,10.346620450606585,10.571923743500866,10.50259965337955
1514,300022.SZ,20140516,5.78,5.83,5.61,5.7,5.77,-0.0699999999999994,-1.2132,33529.88,19147.8427,5.857999999999977,5.892999999999982,6.075500000000018,6.21400000000001,1.0,-1.0,-1.0,10.578947368421051,10.49122807017544,10.719298245614034,10.631578947368421
1513,300022.SZ,20140519,5.7,6.27,5.64,6.16,5.7,0.4599999999999999,8.0702,103864.93,62632.2565,5.909999999999976,5.908999999999982,6.052500000000018,6.2073333333333425,1.0,-1.0,-1.0,9.853896103896103,9.74025974025974,9.935064935064934,9.983766233766234
1512,300022.SZ,20140520,6.17,6.24,6.03,6.18,6.16,0.0199999999999995,0.3247,134310.37,82494.8272,5.959999999999976,5.922999999999982,6.0325000000000175,6.200000000000009,1.0,-1.0,-1.0,9.692556634304207,9.59546925566343,9.70873786407767,10.06472491909385
1511,300022.SZ,20140521,6.18,6.4,6.06,6.15,6.18,-0.0299999999999993,-0.4854,100110.26,61926.1522,5.991999999999976,5.947999999999982,6.017500000000018,6.19000000000001,1.0,-1.0,-1.0,9.902439024390242,9.78861788617886,9.398373983739837,10.065040650406505
1510,300022.SZ,20140522,6.11,6.29,6.05,6.06,6.15,-0.0900000000000007,-1.4634,101931.41,62795.2951,6.049999999999976,5.959999999999982,6.0020000000000175,6.1766666666666765,1.0,-1.0,-1.0,9.85148514851485,9.966996699669968,9.66996699669967,10.165016501650166
1509,300022.SZ,20140523,6.04,6.05,5.87,6.03,6.06,-0.0299999999999993,-0.495,69250.95,41213.0797,6.115999999999977,5.986999999999982,5.983000000000017,6.160333333333343,1.0,-1.0,-1.0,9.917081260364842,10.01658374792703,9.78441127694859,10.165837479270314
1508,300022.SZ,20140526,6.01,6.12,6.01,6.07,6.03,0.04,0.6633,46936.91,28441.2185,6.097999999999976,6.003999999999983,5.971500000000018,6.145000000000009,1.0,-1.0,-1.0,9.884678747940692,10.082372322899506,9.71993410214168,10.181219110378912
1507,300022.SZ,20140527,6.07,6.12,5.96,5.99,6.07,-0.08,-1.318,40330.16,24326.7175,6.0599999999999765,6.009999999999983,5.969000000000017,6.129000000000009,1.0,-1.0,-1.0,9.899833055091818,10.20033388981636,9.732888146911518,10.30050083472454
1506,300022.SZ,20140528,5.99,6.09,5.98,6.09,5.99,0.0999999999999996,1.6694,45810.79,27694.5612,6.047999999999977,6.019999999999984,5.979500000000018,6.11500000000001,1.0,-1.0,-1.0,9.885057471264368,9.901477832512315,9.885057471264368,10.049261083743843
1505,300022.SZ,20140529,6.1,6.1,5.97,5.97,6.09,-0.1200000000000001,-1.9704,29680.03,17877.6938,6.029999999999977,6.039999999999983,5.980000000000017,6.10000000000001,1.0,-1.0,-1.0,10.117252931323284,10.217755443886096,10.15075376884422,10.33500837520938
1504,300022.SZ,20140530,5.98,6.06,5.83,5.98,5.97,0.0100000000000006,0.1675,37340.68,22289.3614,6.0199999999999765,6.067999999999984,5.980500000000018,6.07300000000001,1.0,-1.0,-1.0,10.100334448160535,10.217391304347824,10.133779264214045,10.418060200668897
1503,300022.SZ,20140603,5.95,6.07,5.93,6.0,5.98,0.0199999999999995,0.3344,28961.1,17366.7252,6.005999999999977,6.051999999999984,5.980500000000018,6.052333333333343,1.0,-1.0,-1.0,10.2,10.2,10.250000000000002,10.600000000000001
1502,300022.SZ,20140604,6.0,6.04,5.91,5.93,6.0,-0.0700000000000002,-1.1667,27187.23,16189.1586,5.993999999999977,6.026999999999984,5.975000000000017,6.030666666666677,1.0,-1.0,-1.0,10.3035413153457,10.118043844856661,10.489038785834738,10.72512647554806
1501,300022.SZ,20140605,5.93,6.04,5.93,6.02,5.93,0.0899999999999998,1.5177,35942.06,21558.1568,5.979999999999977,6.013999999999984,5.981000000000017,6.016333333333344,1.0,-1.0,-1.0,10.016611295681063,9.601328903654485,10.282392026578076,10.564784053156146
1500,300022.SZ,20140606,6.02,6.11,6.01,6.04,6.02,0.0200000000000004,0.3322,53209.89,32300.6914,5.993999999999977,6.0119999999999845,5.986000000000017,6.005333333333343,1.0,-1.0,-1.0,10.09933774834437,9.701986754966889,10.198675496688743,10.380794701986755
1499,300022.SZ,20140609,6.06,6.09,6.02,6.04,6.04,0.0,0.0,25641.02,15523.4541,6.005999999999977,6.012999999999984,6.000000000000017,5.99300000000001,1.0,-1.0,-1.0,10.1158940397351,9.768211920529803,10.149006622516556,10.447019867549667
1498,300022.SZ,20140610,6.12,6.22,6.07,6.12,6.04,0.08,1.3245,58395.3,35833.5077,6.029999999999977,6.017999999999984,6.011000000000017,5.98700000000001,1.0,-1.0,-1.0,10.0,9.640522875816993,10.098039215686274,10.375816993464051
1497,300022.SZ,20140611,6.08,6.13,6.06,6.11,6.12,-0.0099999999999997,-0.1634,36021.57,21978.5306,6.065999999999977,6.029999999999983,6.0200000000000164,5.989333333333344,2.0,-0.33333333333333326,-0.33333333333333326,9.819967266775777,9.541734860883796,10.098199672667757,10.11456628477905
1496,300022.SZ,20140612,6.15,6.17,6.02,6.03,6.11,-0.08,-1.3093,33307.75,20242.0593,6.067999999999977,6.023999999999984,6.022000000000017,5.994333333333344,4.0,1.0,1.0,9.585406301824213,9.983416252072967,10.149253731343284,10.34825870646766
1495,300022.SZ,20140613,6.06,6.11,6.0,6.1,6.03,0.0699999999999994,1.1609,41003.14,24892.5711,6.079999999999977,6.036999999999984,6.038500000000017,5.99900000000001,4.0,1.0,1.0,9.606557377049182,9.934426229508196,10.114754098360656,10.344262295081968
1494,300022.SZ,20140616,6.1,6.13,6.06,6.11,6.1,0.0100000000000006,0.1639,32884.58,20091.7417,6.093999999999977,6.049999999999985,6.059000000000017,6.003666666666677,4.0,1.0,1.0,9.656301145662848,9.918166939443534,10.196399345335516,10.523731587561374
1493,300022.SZ,20140617,6.11,6.17,6.08,6.12,6.11,0.0099999999999997,0.1637,41335.79,25352.1697,6.093999999999977,6.061999999999984,6.057000000000017,6.007666666666678,4.0,1.0,1.0,9.640522875816993,10.049019607843137,10.392156862745098,10.555555555555555
1492,300022.SZ,20140618,6.13,6.13,6.0,6.0,6.12,-0.1200000000000001,-1.9608,43211.58,26082.8303,6.071999999999977,6.068999999999984,6.048000000000018,6.006333333333345,3.0,0.33333333333333337,0.33333333333333337,9.716666666666667,10.366666666666667,10.600000000000001,10.816666666666668
1491,300022.SZ,20140619,6.05,6.05,5.68,5.78,6.0,-0.2199999999999997,-3.6667,44407.96,26043.925,6.021999999999977,6.044999999999985,6.029500000000017,6.002333333333344,1.0,-1.0,-1.0,10.415224913494809,10.709342560553633,11.003460207612456,11.280276816608996
1490,300022.SZ,20140620,5.79,5.87,5.72,5.86,5.78,0.08,1.3841,23100.47,13436.4778,5.973999999999977,6.026999999999985,6.019500000000017,5.999666666666679,1.0,-1.0,-1.0,10.341296928327644,10.511945392491466,10.69965870307167,11.194539249146755
1489,300022.SZ,20140623,5.84,5.95,5.84,5.9,5.86,0.04,0.6826,27539.26,16251.0057,5.931999999999976,6.012999999999985,6.013000000000018,6.004333333333346,3.0,0.33333333333333337,0.33333333333333337,10.271186440677964,10.389830508474576,10.694915254237287,11.203389830508474
1488,300022.SZ,20140624,5.9,5.93,5.85,5.9,5.9,0.0,0.0,26211.23,15463.3638,5.887999999999977,5.990999999999985,6.004500000000017,6.004333333333346,3.5,0.6666666666666667,0.6666666666666667,10.423728813559322,10.47457627118644,10.762711864406779,11.47457627118644
1487,300022.SZ,20140625,5.91,5.91,5.81,5.83,5.9,-0.0700000000000002,-1.1864,24613.8,14390.2836,5.853999999999976,5.962999999999985,5.996500000000017,6.001000000000013,2.0,-0.33333333333333326,-0.33333333333333326,10.668953687821611,10.58319039451115,10.600343053173242,11.526586620926242
1486,300022.SZ,20140626,5.86,6.08,5.84,6.02,5.83,0.1899999999999995,3.259,70741.3,42310.9305,5.901999999999976,5.961999999999985,5.993000000000017,6.002000000000012,2.0,-0.33333333333333326,-0.33333333333333326,10.282392026578076,10.16611295681063,10.36544850498339,11.013289036544851
1485,300022.SZ,20140627,5.99,6.13,5.95,6.06,6.02,0.04,0.6645,54681.75,33101.3279,5.941999999999976,5.957999999999985,5.997500000000017,6.011666666666679,4.0,1.0,1.0,10.165016501650166,10.181518151815183,10.412541254125413,11.221122112211221
1484,300022.SZ,20140630,6.04,6.1,6.01,6.06,6.06,0.0,0.0,48379.61,29293.0569,5.973999999999976,5.952999999999985,6.001500000000017,6.02366666666668,4.0,1.0,1.0,10.115511551155116,10.280528052805282,10.610561056105611,11.287128712871288
1483,300022.SZ,20140701,6.06,6.18,6.0,6.15,6.06,0.0900000000000007,1.4851,66485.5,40621.6373,6.023999999999975,5.955999999999985,6.009000000000017,6.023333333333346,3.0,0.33333333333333337,0.33333333333333337,10.048780487804878,10.341463414634147,10.504065040650406,11.13821138211382
1482,300022.SZ,20140702,6.11,6.24,6.11,6.22,6.15,0.0699999999999994,1.1382,86101.74,53285.8252,6.101999999999975,5.9779999999999855,6.023500000000017,6.024666666666679,4.0,1.0,1.0,9.919614147909968,10.22508038585209,10.434083601286176,10.836012861736336
1481,300022.SZ,20140703,6.22,6.22,6.15,6.19,6.22,-0.0299999999999993,-0.4823,45434.62,28107.725,6.135999999999976,6.018999999999985,6.032000000000017,6.026000000000012,4.0,1.0,1.0,9.88691437802908,10.274636510500807,10.533117932148626,10.888529886914377
1480,300022.SZ,20140704,6.18,6.25,6.14,6.16,6.19,-0.0300000000000002,-0.4847,46628.91,28871.5333,6.155999999999976,6.048999999999985,6.038000000000016,6.029333333333345,4.0,1.0,1.0,10.016233766233766,10.178571428571427,10.649350649350648,11.006493506493506
1479,300022.SZ,20140707,6.12,6.21,6.11,6.13,6.16,-0.0300000000000002,-0.487,43496.87,26785.2983,6.169999999999976,6.071999999999986,6.042500000000016,6.032666666666679,4.0,1.0,1.0,10.163132137030997,10.29363784665579,10.783034257748778,11.223491027732464
1478,300022.SZ,20140708,6.16,6.2,6.11,6.18,6.13,0.0499999999999998,0.8157,34887.92,21505.9594,6.175999999999976,6.099999999999985,6.045500000000016,6.036333333333346,4.0,1.0,1.0,10.291262135922333,10.275080906148869,10.954692556634305,11.181229773462784
1477,300022.SZ,20140709,6.19,6.33,6.15,6.17,6.18,-0.0099999999999997,-0.1618,86136.81,53782.1263,6.165999999999977,6.133999999999986,6.048500000000016,6.042333333333345,4.0,1.0,1.0,10.307941653160455,10.016207455429498,10.891410048622365,11.28038897893031
1476,300022.SZ,20140710,6.14,6.21,6.09,6.12,6.17,-0.0499999999999998,-0.8104,47391.8,29160.0922,6.151999999999977,6.143999999999986,6.053000000000016,6.043333333333345,4.0,1.0,1.0,10.392156862745098,10.196078431372548,10.833333333333332,11.274509803921568
1475,300022.SZ,20140711,6.12,6.24,6.12,6.17,6.12,0.0499999999999998,0.817,47560.95,29360.4376,6.153999999999977,6.154999999999986,6.056500000000016,6.050000000000011,4.0,1.0,1.0,10.162074554294975,10.226904376012966,11.021069692058347,11.491085899513775
1474,300022.SZ,20140714,6.13,6.25,6.12,6.23,6.17,0.0600000000000005,0.9724,65251.3,40435.2177,6.173999999999976,6.1719999999999855,6.062500000000016,6.058333333333345,4.0,1.0,1.0,10.128410914927768,10.321027287319422,10.979133226324237,11.284109149277688
1473,300022.SZ,20140715,6.24,6.43,6.2,6.36,6.23,0.1299999999999999,2.0867,158840.52,100846.251,6.209999999999977,6.192999999999985,6.074500000000016,6.070333333333346,4.0,1.0,1.0,9.984276729559747,10.157232704402514,10.770440251572326,10.550314465408805
1472,300022.SZ,20140716,6.33,6.48,6.29,6.36,6.36,0.0,0.0,92628.57,59221.4994,6.247999999999976,6.206999999999986,6.092500000000016,6.084666666666679,4.0,1.0,1.0,9.716981132075471,10.20440251572327,10.597484276729558,10.70754716981132
1471,300022.SZ,20140717,6.35,6.47,6.22,6.36,6.36,0.0,0.0,60811.25,38450.3142,6.295999999999976,6.223999999999986,6.121500000000016,6.0960000000000125,4.0,1.0,1.0,9.81132075471698,10.251572327044023,10.597484276729558,10.455974842767295
1470,300022.SZ,20140718,6.34,6.42,6.24,6.27,6.36,-0.0900000000000007,-1.4151,38506.18,24298.3479,6.315999999999976,6.234999999999985,6.1420000000000154,6.10366666666668,4.0,1.0,1.0,10.063795853269538,10.462519936204146,10.813397129186605,10.87719298245614
1469,300022.SZ,20140721,6.27,6.36,6.22,6.31,6.27,0.04,0.638,38313.01,24070.4638,6.331999999999976,6.252999999999985,6.162500000000016,6.11266666666668,4.0,1.0,1.0,10.190174326465929,10.47543581616482,10.903328050713155,11.093502377179082
1468,300022.SZ,20140722,6.31,6.43,6.24,6.35,6.31,0.04,0.6339,53688.82,34081.0276,6.329999999999975,6.269999999999985,6.185000000000015,6.120333333333346,4.0,1.0,1.0,10.173228346456693,10.661417322834644,10.88188976377953,11.03937007874016
1467,300022.SZ,20140723,6.32,6.4,6.15,6.18,6.35,-0.1699999999999999,-2.6772,57489.37,35979.1835,6.293999999999976,6.270999999999985,6.202500000000015,6.122666666666679,4.0,1.0,1.0,10.501618122977348,10.873786407766989,11.262135922330096,11.521035598705502
1466,300022.SZ,20140724,6.18,6.26,6.15,6.24,6.18,0.0600000000000005,0.9709,42796.39,26591.1472,6.2699999999999765,6.282999999999985,6.213500000000015,6.1296666666666795,4.0,1.0,1.0,10.448717948717947,10.625,11.057692307692308,11.410256410256409
1465,300022.SZ,20140725,6.27,6.33,6.22,6.31,6.24,0.0699999999999994,1.1218,36376.8,22865.6595,6.277999999999976,6.2969999999999855,6.226000000000015,6.13666666666668,4.0,1.0,1.0,10.39619651347068,10.776545166402535,11.236133122028527,11.315372424722662
1464,300022.SZ,20140728,6.32,6.47,6.28,6.43,6.31,0.1200000000000001,1.9017,90294.77,57698.4287,6.3019999999999765,6.316999999999985,6.244500000000015,6.147333333333346,4.0,1.0,1.0,10.279937791601867,10.637636080870918,10.933125972006222,11.119751166407465
1463,300022.SZ,20140729,6.44,6.51,6.38,6.46,6.43,0.0300000000000002,0.4666,78489.86,50685.0605,6.323999999999977,6.326999999999986,6.260000000000014,6.158666666666679,4.0,1.0,1.0,10.479876160990711,10.603715170278639,10.386996904024768,11.362229102167182
1462,300022.SZ,20140730,6.48,6.52,6.41,6.49,6.46,0.0300000000000002,0.4644,63882.34,41259.0649,6.385999999999977,6.339999999999986,6.2735000000000145,6.175000000000013,4.0,1.0,1.0,10.354391371340522,10.385208012326657,10.493066255778118,11.155624036979969
1461,300022.SZ,20140731,6.46,6.52,6.43,6.52,6.49,0.0299999999999993,0.4622,61240.31,39690.3822,6.441999999999976,6.355999999999986,6.290000000000014,6.199666666666681,4.0,1.0,1.0,10.168711656441719,10.337423312883436,10.199386503067487,11.365030674846626
1460,300022.SZ,20140801,6.48,6.75,6.47,6.56,6.52,0.04,0.6135,129898.3,85585.2367,6.491999999999976,6.3849999999999865,6.310000000000015,6.223000000000013,4.0,1.0,1.0,10.365853658536587,10.335365853658537,10.396341463414636,11.265243902439025
1459,300022.SZ,20140804,6.51,6.61,6.46,6.61,6.56,0.0500000000000007,0.7622,88564.93,58097.74,6.527999999999976,6.414999999999987,6.334000000000015,6.24666666666668,4.0,1.0,1.0,10.347957639939484,10.408472012102873,10.59001512859304,10.8018154311649
1458,300022.SZ,20140805,6.6,6.89,6.56,6.77,6.61,0.1599999999999992,2.4206,131399.93,88356.8465,6.589999999999975,6.4569999999999865,6.363500000000014,6.27566666666668,4.0,1.0,1.0,10.118168389955686,10.206794682422453,10.35450516986706,10.797636632200886
1457,300022.SZ,20140806,6.75,6.82,6.57,6.72,6.77,-0.0499999999999998,-0.7386,87033.24,58319.8285,6.635999999999974,6.510999999999987,6.391000000000014,6.305333333333347,4.0,1.0,1.0,10.029761904761905,10.357142857142858,10.595238095238095,11.116071428571427
1456,300022.SZ,20140807,6.72,6.81,6.62,6.63,6.72,-0.0899999999999998,-1.3393,96108.83,64574.7615,6.657999999999975,6.549999999999987,6.416500000000013,6.325666666666679,4.0,1.0,1.0,10.165912518853695,10.407239819004525,10.739064856711915,11.447963800904976
1455,300022.SZ,20140808,6.63,6.89,6.62,6.8,6.63,0.1699999999999999,2.5641,113516.83,76464.0528,6.705999999999975,6.598999999999987,6.448000000000013,6.350333333333347,4.0,1.0,1.0,9.970588235294118,10.426470588235295,10.5,10.75
1454,300022.SZ,20140811,6.77,6.95,6.74,6.84,6.8,0.04,0.5882,112178.1,76830.704,6.751999999999976,6.639999999999986,6.478500000000013,6.3763333333333465,4.0,1.0,1.0,10.058479532163743,10.277777777777779,10.453216374269008,11.18421052631579
1453,300022.SZ,20140812,6.84,6.89,6.79,6.85,6.84,0.0099999999999997,0.1462,69005.35,47212.8607,6.767999999999975,6.678999999999986,6.5030000000000125,6.399666666666679,4.0,1.0,1.0,10.087591240875913,9.795620437956206,10.715328467153284,11.357664233576642
1452,300022.SZ,20140813,6.85,6.87,6.66,6.74,6.85,-0.1099999999999994,-1.6058,77447.9,52153.7843,6.771999999999975,6.703999999999986,6.522000000000013,6.417000000000013,4.0,1.0,1.0,10.32640949554896,10.103857566765576,10.741839762611276,11.943620178041543
1451,300022.SZ,20140814,6.74,6.88,6.68,6.74,6.74,0.0,0.0,98718.15,66968.9047,6.793999999999976,6.725999999999987,6.541000000000013,6.435333333333347,4.0,1.0,1.0,10.237388724035608,9.86646884272997,10.994065281899111,12.136498516320472
1450,300022.SZ,20140815,6.76,6.82,6.72,6.78,6.74,0.04,0.5935,55310.46,37468.1979,6.789999999999975,6.747999999999986,6.566500000000012,6.456000000000014,4.0,1.0,1.0,10.457227138643068,10.058997050147493,10.899705014749262,13.27433628318584
1449,300022.SZ,20140818,6.76,6.88,6.74,6.88,6.78,0.0999999999999996,1.4749,81817.86,55907.2761,6.797999999999975,6.774999999999986,6.595000000000011,6.481000000000013,4.0,1.0,1.0,10.218023255813955,10.174418604651162,10.377906976744187,12.645348837209303
1448,300022.SZ,20140819,6.87,6.95,6.8,6.91,6.88,0.0300000000000002,0.436,95383.51,65741.5977,6.809999999999974,6.7889999999999855,6.623000000000012,6.505333333333346,4.0,1.0,1.0,9.710564399421129,10.144717800289435,10.578871201157742,12.778581765557163
