,date,lable,text
1904,20120801,0.9095289246522876,0.5832145303734425
1903,20120802,0.9019115836650298,0.5844634852181807
1902,20120803,0.8980919106236201,0.5876127882366047
1901,20120806,0.9030382609086034,0.5986035657956631
1900,20120807,0.9222093470899864,0.6215258830384477
1899,20120808,0.9366985524977618,0.6090904921341099
1898,20120809,0.9593582204287393,0.6418004141252307
1897,20120810,0.9748631924484519,0.6635726276291102
1896,20120813,0.9809059691335283,0.6335149863760218
1895,20120814,0.980519442198625,0.6197461991755756
1894,20120815,0.9791937407585266,0.6288875568701052
1893,20120816,0.9677731828173268,0.6226209094396412
1892,20120817,0.9627432046350486,0.6308528304853243
1891,20120820,0.968285720707554,0.664475064698888
1890,20120821,0.9727213574252916,0.6644149821041488
1889,20120822,0.9757910597689555,0.6567385070761261
1888,20120823,0.9798759267665257,0.6818842843446694
1887,20120824,0.9749125741219353,0.6480950256050657
1886,20120827,0.9564951915738008,0.6460061108686164
1885,20120828,0.9413026819923325,0.6396794102520144
1884,20120829,0.9331829136967289,0.6474130409022848
1883,20120830,0.9226724404577746,0.6438574015991518
1882,20120831,0.918316575101063,0.6426592797783933
1881,20120903,0.9219222349629891,0.6532892613490924
1880,20120904,0.9266069464089218,0.6500577103159912
1879,20120905,0.9304846603167873,0.6512112529304507
1878,20120906,0.9411640435195896,0.6584308484631181
1877,20120907,0.9602032176121882,0.6851609696000346
1876,20120910,0.9800455195045734,0.6917206684856753
1875,20120911,0.9921734531993607,0.6686719839015648
1874,20120912,1.0048620653207858,0.679940690531667
1873,20120913,1.0115671050546617,0.7401044853391068
1872,20120914,1.0086138561538822,0.7578337874659401
1871,20120917,0.9927371043842398,0.7104688611992328
1870,20120918,0.9806678383128251,0.7206631084438105
1869,20120919,0.9686731529990332,0.724841402745352
1868,20120920,0.9777753976329414,0.7921561957063189
1867,20120921,0.9919108587346609,0.8190471505521805
1866,20120924,1.014242878560715,0.8067374802899364
1865,20120925,1.026336962935145,0.7401374883230736
1864,20120926,1.0257210503659013,0.6958250497017892
1863,20120927,1.0134152254727606,0.7510927784276303
1862,20120928,0.9975716367168481,0.7498897220996913
1861,20121008,0.9824029454761987,0.7397593021971955
1860,20121009,0.9968061495155045,0.7810291207237773
1859,20121010,1.0317811471429295,0.7594771667916165
1858,20121011,1.053373506940703,0.7745985863011224
1857,20121012,1.07366729172247,0.7806127073325478
1856,20121015,1.0888129803586626,0.7773843303707524
1855,20121016,1.0899527123957233,0.8256158828158102
1854,20121017,1.0897571277719067,0.8612646235555875
1853,20121018,1.0905658398447697,0.8650540051271459
1852,20121019,1.091278312939334,0.8657380537821628
1851,20121022,1.1006982156710583,0.8828418395616574
1850,20121023,1.1036964680479107,0.8876881512929371
1849,20121024,1.089401770636094,0.843407365757661
1848,20121025,1.0712317583426836,0.811396262437126
1847,20121026,1.053950787100714,0.803110998393778
1846,20121029,1.0349358321450355,0.7800794349180679
1845,20121030,1.0170940170940128,0.8161847703394982
1844,20121031,1.00218773848893,0.8040037127160525
1843,20121101,1.0024876884804748,0.8211868659054473
1842,20121102,1.0013675733171206,0.828811417527689
1841,20121105,1.003025718608165,0.8447571323244567
1840,20121106,1.0006530366202802,0.8183568677792041
1839,20121107,1.0002504633572067,0.8060109289617488
1838,20121108,0.9829793643620987,0.7318575413934277
1837,20121109,0.9679270932984197,0.7314236381731195
1836,20121112,0.953437925641927,0.7520797059392532
1835,20121113,0.9359854604200283,0.7273560667285864
1834,20121114,0.9251234505693804,0.7612465258135132
1833,20121115,0.9390832328106115,0.8087046022643729
1832,20121116,0.9543951087501215,0.8341529612430124
1831,20121119,0.9706102489895677,0.8797093134442533
1830,20121120,0.9900733276799482,0.8627693736216969
1829,20121121,1.0150117201137059,0.9148166462795722
1828,20121122,1.0275037369207731,0.9330827465720789
1827,20121123,1.0477420636892005,0.9835375795508337
1826,20121126,1.049040511727075,0.9157652714636568
1825,20121127,1.0529082163931134,0.8840609768744166
1824,20121128,1.052323272438439,0.9176727713191052
1823,20121129,1.0455540083548795,0.9430277328274091
1822,20121130,1.0251196172248762,0.9284460962433855
1821,20121203,1.0276738967838401,1.0216302795053462
1820,20121204,1.0409047880025866,1.0400171196233683
1819,20121205,1.0511405993737843,1.0451977401129944
1818,20121206,1.0661451628874103,1.0335195530726258
1817,20121207,1.0982840847632587,1.141643059490085
1816,20121210,1.1258407252168787,1.2462686567164178
1815,20121211,1.1377807900852013,1.1792592592592592
1814,20121212,1.1477834878247883,1.194074074074074
1813,20121213,1.1544303797468318,1.1443148688046647
1812,20121214,1.1519863468284781,1.2105263157894737
1811,20121217,1.141310487667102,1.1884892086330934
1810,20121218,1.1376215407628982,1.1685878962536023
1809,20121219,1.1275242560698167,1.163265306122449
1808,20121220,1.1310097809615611,1.2474074074074073
1807,20121221,1.118468325071623,1.2232142857142858
1806,20121224,1.1062026685899713,1.2530674846625767
1805,20121225,1.1044536578841748,1.3687600644122384
1804,20121226,1.1078267007853138,1.3555555555555554
1803,20121227,1.0964266946925874,1.3430420711974111
1802,20121228,1.0891769618931582,1.2985781990521328
1801,20121231,1.0789348343797325,1.2280431432973804
1800,20130104,1.060570838176414,1.194940476190476
1799,20130107,1.0496982149736707,1.2575301204819278
1798,20130108,1.0417891373801884,1.1956204379562043
1797,20130109,1.040831918505939,1.2395833333333335
1796,20130110,1.0416385135135102,1.2611367127496163
1795,20130111,1.0359258792386201,1.230414746543779
1794,20130114,1.0289152599030553,1.296875
1793,20130115,1.0318835772627357,1.363349131121643
1792,20130116,1.0332236842105234,1.3598130841121496
1791,20130117,1.0333237927791603,1.270676691729323
1790,20130118,1.050267987656323,1.3657056145675266
1789,20130121,1.0650114868405112,1.4444444444444446
1788,20130122,1.0690524798847092,1.4375987361769351
1787,20130123,1.0610662616897102,1.3885245901639347
1786,20130124,1.0527368758002527,1.3597972972972974
1785,20130125,1.0289623169853555,1.3433835845896147
1784,20130128,1.0054754006634392,1.37936772046589
1783,20130129,0.9855211200191422,1.4322469982847341
1782,20130130,0.9857740585774025,1.4689655172413794
1781,20130131,0.9961786481967962,1.453151618398637
1780,20130201,1.0040952646018015,1.407035175879397
1779,20130204,0.9976943870249608,1.3383333333333332
1778,20130205,0.9923967994904628,1.3316831683168318
1777,20130206,0.9830346475507735,1.279179810725552
1776,20130207,0.9736318011630655,1.2526964560862868
1775,20130208,0.9712144167131775,1.2946708463949843
1774,20130218,0.9828143067905387,1.3255451713395638
1773,20130219,0.9883169185374185,1.3195548489666138
1772,20130220,1.0003183952877466,1.394863563402889
1771,20130221,1.0109924997023656,1.4770797962648556
1770,20130222,1.014616755793223,1.4488054607508531
1769,20130225,1.0185097294731815,1.4738617200674538
1768,20130226,1.0214127686472787,1.2990797546012272
1767,20130227,1.0101193770258485,1.2297297297297296
1766,20130228,1.0014616995219816,1.2666666666666666
1765,20130301,1.0001577038322,1.3786407766990292
1764,20130304,0.999409750914883,1.512908777969019
1763,20130305,1.0079018752211313,1.4540983606557376
1762,20130306,1.0224003772695087,1.4411764705882353
1761,20130307,1.0260862732772813,1.4145936981757876
1760,20130308,1.0268503937007842,1.2760180995475114
1759,20130311,1.0231364497788977,1.217453505007153
1758,20130312,1.0007543574065954,1.120991253644315
1757,20130313,0.9714536320867523,1.0769230769230769
1756,20130314,0.9478858604428074,1.1236802413273002
1755,20130315,0.9237427369264648,1.0777126099706744
1754,20130318,0.8967765302426631,1.0041666666666667
1753,20130319,0.8882329154872597,1.0056179775280898
1752,20130320,0.8915789901287702,1.0321229050279328
1751,20130321,0.8973815156211736,1.0516039051603905
1750,20130322,0.9004055881027464,1.0252454417952315
1749,20130325,0.9023186975826318,1.0405797101449274
1748,20130326,0.9073883090631547,1.0920060331825039
1747,20130327,0.9054540936762303,1.0781954887218044
1746,20130328,0.8917669595635671,1.0350609756097562
1745,20130329,0.8837579617834368,1.0288753799392096
1744,20130401,0.8835365082043249,1.0826833073322932
1743,20130402,0.8814321469477764,1.03725782414307
1742,20130403,0.8777483103772749,1.007473841554559
1741,20130408,0.8832132533758977,0.992603550295858
1740,20130409,0.890260332913205,1.0241327300150829
1739,20130410,0.894819879042858,1.0523882896764252
1738,20130411,0.8978546834995996,1.127062706270627
1737,20130412,0.9020531508310343,1.0934426229508196
1736,20130415,0.9050669772859607,1.0530546623794212
1735,20130416,0.9082282770773995,1.0978441127694858
1734,20130417,0.9121686362184572,1.074313408723748
1733,20130418,0.9169931326911523,1.0106060606060607
1732,20130419,0.9287675056995268,1.0119402985074626
1731,20130422,0.9454732992639098,0.998550724637681
1730,20130423,0.9529845804559611,0.9850523168908818
1729,20130424,0.9621642253924294,0.9502133712660028
1728,20130425,0.9639721755816707,0.9290780141843972
1727,20130426,0.9526107518579249,0.8275401069518716
1726,20130502,0.9385377221089387,0.8858773181169758
1725,20130503,0.9370793093356706,0.9369501466275659
1724,20130506,0.9363805422335284,0.93974175035868
1723,20130507,0.9374447608759657,0.9585798816568049
1722,20130508,0.9579434649857144,1.0104166666666667
1721,20130509,0.9774547611984532,0.9519774011299436
1720,20130510,0.9916224656719335,0.9300411522633745
1719,20130513,1.0019365410397694,0.9243243243243242
1718,20130514,1.0097116390258436,0.8972972972972972
1717,20130515,1.0136166392338726,0.8523573200992556
1716,20130516,1.0193361905711107,0.8335329341317366
1715,20130517,1.023005676725421,0.8706030150753769
1714,20130520,1.0297059262576458,0.879652605459057
1713,20130521,1.0449304174950251,0.915923566878981
1712,20130522,1.0484367245657522,0.8502415458937199
1711,20130523,1.0464009518143917,0.8389830508474576
1710,20130524,1.0483735208199192,0.8680641183723798
1709,20130527,1.052408001975792,0.9160401002506264
1708,20130528,1.0510279544446042,0.8562945368171021
1707,20130529,1.0544685871595667,0.8832116788321167
1706,20130530,1.0609845701689888,0.8910648714810282
1705,20130531,1.061461794019929,0.8411764705882353
1704,20130603,1.054678362573095,0.8395784543325527
1703,20130604,1.0495039875510555,0.8566265060240964
1702,20130605,1.0518611865063932,0.9075425790754257
1701,20130606,1.0484393902734044,0.9058971141781681
1700,20130607,1.0456059070508132,0.8904109589041097
1699,20130613,1.0297383412184948,0.7916167664670659
1698,20130614,1.0168853724430673,0.816849816849817
1697,20130617,0.9885854645282427,0.7851140456182473
1696,20130618,0.9686072784962214,0.8026796589524968
1695,20130619,0.9510543253758539,0.8202247191011236
1694,20130620,0.9539303196084031,0.8120481927710843
1693,20130621,0.9529699410326431,0.7752027809965237
1692,20130624,0.9414878260032672,0.6895761741122565
1691,20130625,0.9257971014492706,0.7005917159763314
1690,20130626,0.9132079131109339,0.6688888888888889
1689,20130627,0.8910977927203577,0.6316359696641387
1688,20130628,0.8721458954676526,0.6527472527472529
1687,20130701,0.8868312757201596,0.7626918536009445
1686,20130702,0.9009141846063059,0.7826086956521738
1685,20130703,0.9122461053046688,0.786783042394015
1684,20130704,0.9297698589458004,0.7599517490952956
1683,20130705,0.9413520370093965,0.7389221556886227
1682,20130708,0.9301650825412656,0.693661971830986
1681,20130709,0.9226591571960123,0.690504103165299
1680,20130710,0.9193915196846364,0.7202380952380952
1679,20130711,0.9230769230769181,0.7795765877957659
1678,20130712,0.9274621986105382,0.7620817843866171
1677,20130715,0.941448382126343,0.7644882860665846
1676,20130716,0.9594301641374986,0.7773677736777367
1675,20130717,0.9667375849722328,0.7409200968523003
1674,20130718,0.9679136015025773,0.7203290246768508
1673,20130719,0.964865290688509,0.7048192771084336
1672,20130722,0.9657033979040912,0.6892980437284235
1671,20130723,0.9647021242612946,0.7022988505747128
1670,20130724,0.9724436834501524,0.7314487632508834
1669,20130725,0.9698206422510955,0.6796338672768879
1668,20130726,0.975841242450383,0.6977567886658795
1667,20130729,0.9733066219069739,0.706959706959707
1666,20130730,0.9651833315199599,0.6842105263157895
1665,20130731,0.9541505000273185,0.6737089201877935
1664,20130801,0.9577866827688368,0.6734926052332196
1663,20130802,0.9691164327002423,0.6956031567080045
1662,20130805,0.9844445665915408,0.7142857142857142
1661,20130806,1.0044951211489914,0.7514654161781947
1660,20130807,1.0210739504077893,0.743498817966903
1659,20130808,1.0306306306306252,0.7391304347826088
1658,20130809,1.03096380287832,0.8101430429128739
1657,20130812,1.0315927320346976,0.8477088948787063
1656,20130813,1.0315158124318375,0.8630872483221476
1655,20130814,1.0324409792268634,0.8598639455782314
1654,20130815,1.0322264027482362,0.8686030428769018
1653,20130816,1.030534351145033,0.8631284916201116
1652,20130819,1.03137745391266,0.8660351826792965
1651,20130820,1.0272791366126093,0.8474801061007957
1650,20130821,1.0295454545454492,0.8837209302325582
1649,20130822,1.0307783848109429,0.8816155988857939
1648,20130823,1.0319545823195404,0.8604972375690608
1647,20130826,1.0289604495353306,0.8828451882845189
1646,20130827,1.0288399222294176,0.9425625920471282
1645,20130828,1.0253451251078458,0.9453471196454949
1644,20130829,1.0242404654169301,0.9121037463976945
1643,20130830,1.024822695035455,0.9094827586206897
1642,20130902,1.0282867245258702,0.9688427299703264
1641,20130903,1.0301475304682435,0.9731743666169896
1640,20130904,1.0394330171586859,1.0
1639,20130905,1.0496499045194088,0.9956076134699853
1638,20130906,1.0580406654343752,0.986822840409956
1637,20130909,1.0583412172816091,1.0044977511244377
1636,20130910,1.0605759682224376,1.036641221374046
1635,20130911,1.0519581838040202,1.0090634441087614
1634,20130912,1.0433160621761606,1.0
1633,20130913,1.0376802605054993,0.9955022488755622
1632,20130916,1.038098675052838,1.0029498525073746
1631,20130917,1.0266006804825187,0.9317851959361394
1630,20130918,1.0176197836166874,0.9726858877086495
1629,20130923,1.0118882198548662,0.9730538922155689
1628,20130924,1.01334291286051,1.035114503816794
1627,20130925,1.0091649173109363,1.0888529886914378
1626,20130926,1.0183992640294337,1.0917874396135265
1625,20130927,1.0227620700214297,1.0328638497652582
1624,20130930,1.025418980184397,1.015267175572519
1623,20131008,1.0220416455053272,1.044753086419753
1622,20131009,1.0228032836728431,1.0073637702503682
1621,20131010,1.0255658852061382,1.0341246290801187
1620,20131011,1.0515743484156022,1.131268436578171
1619,20131014,1.078019841467665,1.1388888888888888
1618,20131015,1.0919631354672423,1.1234939759036144
1617,20131016,1.099141757916538,1.0553129548762736
1616,20131017,1.1203014878621718,1.146551724137931
1615,20131018,1.1093369681627832,1.0822510822510822
1614,20131021,1.0977167182662488,1.076163610719323
1613,20131022,1.1011764705882303,1.0931849791376913
1612,20131023,1.098320654514133,1.0355113636363635
1611,20131024,1.0729613733905532,1.0418470418470418
1610,20131025,1.0599495262130327,1.0085227272727273
1609,20131028,1.037654115294897,0.9384404924760603
1608,20131029,0.9982837528604074,0.8918169209431345
1607,20131030,0.9758984393642869,0.8911845730027548
1606,20131031,0.9525039460467739,0.8695054945054945
1605,20131101,0.9314805941542839,0.8825174825174824
1604,20131104,0.9196008826633361,0.894002789400279
1603,20131105,0.9295369571469612,0.9563994374120955
1602,20131106,0.9331989634321867,0.8793565683646112
1601,20131107,0.9389477722890941,0.907202216066482
1600,20131108,0.9478827361563471,0.9314685314685315
1599,20131111,0.9521620456830867,0.9939485627836611
1598,20131112,0.9489267918742766,0.9970104633781763
1597,20131113,0.9446551144818269,0.9709480122324159
1596,20131114,0.9427829598999855,0.9757207890743551
1595,20131115,0.9376443418013807,0.9832572298325722
1594,20131118,0.9457900807381728,1.022255192878338
1593,20131119,0.9518274818692617,1.031390134529148
1592,20131120,0.9666730695351466,1.1411960132890366
1591,20131121,0.9800624549603599,1.162162162162162
1590,20131122,0.9942592503256256,1.1312292358803986
1589,20131125,0.9949573312645409,1.1560891938250428
1588,20131126,0.9947460595446536,1.1414141414141414
1587,20131127,0.9968322042984499,1.065015479876161
1586,20131128,1.0031842453338506,1.0984126984126985
1585,20131129,1.0122256591545096,1.115689381933439
1584,20131202,1.006818855618139,1.0063492063492063
1583,20131203,1.0002987750224028,1.0210696920583469
1582,20131204,0.9893441392765968,1.0761421319796955
1581,20131205,0.9749698431845545,1.067911714770798
1580,20131206,0.9587894073139922,1.056198347107438
1579,20131209,0.9641124140719722,1.0303514376996805
1578,20131210,0.9690721649484486,1.0520325203252032
1577,20131211,0.9718993227534569,1.0403225806451613
1576,20131212,0.977681276509791,1.0300632911392404
1575,20131213,0.9967318618331692,1.1699346405228759
1574,20131216,1.0120771736406868,1.1533442088091355
1573,20131217,1.0210014535612204,1.1555555555555557
1572,20131218,1.0322774358204427,1.1485809682804673
1571,20131219,1.032235459004901,1.0638297872340425
1570,20131220,1.0169695149421791,1.07085346215781
1569,20131223,0.9994490910001457,1.089225589225589
1568,20131224,1.0079952028782684,1.2047377326565143
