,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma30,ma5_rank,ma5_rank_standard,ma30_rank,ma30_rank_standard,signal,close5v,close10v,close20v,close30v,assets,bmoney,count,bprice,sdate,smoney,sprice,free,earnings
1035,002028.SZ,20090213,10.6537,10.967,10.6537,10.9344,10.7483,0.1860999999999997,1.7314,15586.88,51615.371,10.784900000000013,10.22620333333333,3.0,1.0,3.0,1.0,1.0,9.55223880597015,8.647753877670471,8.641809335674568,8.895504097161252,41550.72,,,,,,,,
1036,002028.SZ,20090216,10.967,11.189,10.6928,10.9344,10.9344,0.0,0.0,11532.06,38404.6418,10.797960000000012,10.27331333333333,3.0,1.0,3.0,1.0,1.0,9.623847673397716,8.820877231489611,8.650771875914545,8.96711296458882,41550.72,,,,,,,,
1037,002028.SZ,20090217,10.9213,10.9213,10.4611,10.5068,10.9344,-0.4276,-3.9106,18190.81,58831.7186,10.746380000000013,10.305736666666663,1.0,-1.0,3.0,1.0,1.0,9.537156888871968,9.521547949899112,9.198519054326722,9.37554726462862,39925.840000000004,,,,,,,,
1038,002028.SZ,20090218,10.4285,10.5101,10.1184,10.2783,10.5068,-0.2285000000000003,-2.1748,15512.4,48842.4138,10.680440000000013,10.321946666666664,1.0,-1.0,3.0,1.0,1.0,9.780897619256104,10.212778377747293,9.361762159111915,9.71104170923207,39057.54,,,,,,,,
1039,002028.SZ,20090219,10.3534,10.4872,10.151,10.4448,10.2783,0.1665000000000009,1.6199,14617.23,46341.5228,10.619740000000013,10.34588333333333,1.0,-1.0,3.0,1.0,1.0,9.493719362745098,9.868738511029411,9.409371170343135,9.584386488970587,39690.240000000005,,,,,,,,
1040,002028.SZ,20090220,10.3958,10.6471,10.2881,10.4448,10.4448,0.0,0.0,21359.28,68568.2992,10.521820000000014,10.389403333333329,1.0,-1.0,3.0,1.0,1.0,9.053117340686274,9.593769148284313,10.003063725490195,9.403147977941176,39690.240000000005,,,,,,,,
1041,002028.SZ,20090223,10.3469,10.5264,10.0596,10.5231,10.4448,0.0782999999999987,0.7497,21318.85,67394.3923,10.439560000000014,10.417036666666663,1.0,-1.0,3.0,1.0,1.0,9.165645104579449,9.317596525738614,9.723940663872813,9.240052836141441,39987.78,,,,,,,,
1042,002028.SZ,20090224,10.4317,10.435,9.8834,10.0205,10.5231,-0.5025999999999993,-4.7762,32766.21,101959.7948,10.342300000000014,10.41377333333333,1.0,-1.0,2.0,0.0,0.0,9.983633551219999,10.009779951100244,10.0,9.687241155630957,38241.38364000002,,,,,,,,
1043,002028.SZ,20090225,10.1119,10.3142,9.9617,10.0531,10.0205,0.0326000000000004,0.3253,25673.13,79477.3475,10.297260000000014,10.407679999999997,1.0,-1.0,1.0,-1.0,-1.0,10.441555341138553,9.691537933572729,9.808417304115148,9.642896221066138,38241.38364000002,,,,,,,,
1044,002028.SZ,20090226,10.1086,10.2783,9.916,9.916,10.0531,-0.1371000000000002,-1.3638,28491.01,87991.4398,10.191500000000014,10.398976666666664,1.0,-1.0,1.0,-1.0,-1.0,10.395018152480839,9.710367083501412,9.907825736183945,9.990116982654296,38241.38364000002,,,,,,,,
1045,002028.SZ,20090227,9.7528,9.916,9.1555,9.4558,9.916,-0.4602000000000004,-4.641,17858.89,52847.6914,9.993700000000013,10.368186666666665,1.0,-1.0,1.0,-1.0,-1.0,10.597199602360456,9.99312591213858,10.286490831024345,11.045918906914276,38241.38364000002,,,,,,,,
1046,002028.SZ,20090302,9.4623,9.6875,9.2371,9.6451,9.4558,0.1892999999999993,2.0019,4621.41,13564.717,9.818100000000012,10.336959999999998,1.0,-1.0,1.0,-1.0,-1.0,10.16578366217043,9.80715596520513,10.16578366217043,10.96442753315155,38241.38364000002,,,,,,,,
1047,002028.SZ,20090303,9.4329,10.1347,9.335,10.0041,9.6451,0.359,3.7221,9817.64,29881.219,9.814820000000013,10.330866666666664,1.0,-1.0,1.0,-1.0,-1.0,10.026189262402417,9.660739096970243,9.846662868224028,10.515588608670445,38241.38364000002,,,,,,,,
1048,002028.SZ,20090304,10.0466,10.5917,9.9878,10.497,10.0041,0.4929000000000005,4.927,25557.14,80475.1495,9.903600000000013,10.335869999999998,3.0,1.0,2.0,0.0,0.0,9.281699533199962,9.166714299323615,9.508716776221778,9.779270267695532,38241.38364000002,,,,,,,,
1049,002028.SZ,20090305,10.5362,10.5362,10.1216,10.3077,10.497,-0.1892999999999993,-1.8034,9446.76,29783.784,9.981940000000012,10.336306666666665,3.0,1.0,3.0,1.0,1.0,9.341366163159579,9.534522735430794,9.711865886667248,9.917925434384005,38138.490000000005,38138.490000000005,3700.0,10.3077,20090309,36278.5,9.805,72.55700000000006,-1859.9900000000052
1050,002028.SZ,20090306,10.151,10.2098,10.0139,10.0205,10.3077,-0.2872000000000003,-2.7863,9264.04,28583.736,10.094880000000012,10.339573333333332,3.0,1.0,3.0,1.0,1.0,9.429968564442891,10.426625417893318,9.801307319994013,10.301881143655507,37075.85,,,,,,,,
1051,002028.SZ,20090309,10.0368,10.1119,9.7855,9.805,10.0205,-0.2155000000000004,-2.1506,6785.49,20520.3396,10.126860000000011,10.338593333333332,3.0,1.0,2.0,0.0,0.0,9.647220805711372,10.436104028556858,9.916777154513003,9.868944416114228,36308.836640000016,,,,,,,,
1052,002028.SZ,20090310,9.792,10.0662,9.792,10.0303,9.805,0.2253000000000007,2.2978,4105.16,12481.2433,10.132100000000012,10.337943333333332,3.0,1.0,1.0,-1.0,-1.0,9.635504421602544,9.990229604298973,9.677776337696779,9.584359391045133,36308.836640000016,,,,,,,,
1053,002028.SZ,20090311,10.0792,10.1478,9.6875,9.743,10.0303,-0.2873000000000001,-2.8643,12019.22,36013.0236,9.981300000000012,10.325429999999999,1.0,-1.0,1.0,-1.0,-1.0,9.876116185979676,10.12059940470081,9.949810120086216,9.996510315098018,36308.836640000016,,,,,,,,
1054,002028.SZ,20090312,9.6875,9.7332,9.4656,9.6288,9.743,-0.1142000000000003,-1.1721,7317.2,21544.4848,9.845520000000011,10.304106666666664,1.0,-1.0,1.0,-1.0,-1.0,10.206775506812896,10.20334828846793,10.288094051179794,9.885759388501164,36308.836640000016,,,,,,,,
1055,002028.SZ,20090313,9.6353,9.6549,9.4003,9.4493,9.6288,-0.1795000000000008,-1.8642,10549.0,30601.3876,9.73128000000001,10.275276666666665,1.0,-1.0,1.0,-1.0,-1.0,11.056903685987322,10.29356671922788,11.053517191749656,10.22372027557597,36308.836640000016,,,,,,,,
1056,002028.SZ,20090316,9.495,9.5831,9.3416,9.4591,9.4493,0.0098000000000002,0.1037,10166.97,29245.6388,9.662100000000011,10.246989999999998,1.0,-1.0,1.0,-1.0,-1.0,10.817731073780802,10.365679610110899,11.180027698195389,10.363142370838665,36308.836640000016,,,,,,,,
1057,002028.SZ,20090317,9.4591,9.8377,9.3677,9.6647,9.4591,0.2056000000000004,2.1736,42516.47,125377.8261,9.58898000000001,10.218593333333331,1.0,-1.0,1.0,-1.0,-1.0,10.368143863751591,10.192452947323767,10.88486968038325,10.447297898537977,36308.836640000016,,,,,,,,
1058,002028.SZ,20090318,9.7593,9.7757,9.5896,9.6223,9.6647,-0.0424000000000006,-0.4387,26526.51,78484.3817,9.56484000000001,10.181819999999997,1.0,-1.0,1.0,-1.0,-1.0,10.247549962067282,10.373091672469162,10.668239402221921,10.569822183885352,36308.836640000016,,,,,,,,
1059,002028.SZ,20090319,9.6223,9.8312,9.4525,9.8279,9.6223,0.2056000000000004,2.1367,45684.99,135428.4881,9.60466000000001,10.16169333333333,3.0,1.0,1.0,-1.0,-1.0,9.996642212476726,10.186001078562052,10.402120493696518,10.28978723837239,36308.836640000016,,,,,,,,
1060,002028.SZ,20090320,9.8605,10.608,9.8116,10.448,9.8279,0.6201000000000008,6.3096,43383.45,133909.9978,9.80440000000001,10.15516333333333,3.0,1.0,1.0,-1.0,-1.0,9.309628637059724,9.400267993874426,9.880359877488514,9.784743491577336,36308.836640000016,,,,,,,,
1061,002028.SZ,20090323,10.2816,10.3469,9.9552,10.2326,10.448,-0.2154000000000007,-2.0616,51650.65,160231.8478,9.95910000000001,10.133946666666665,3.0,1.0,1.0,-1.0,-1.0,9.582119891327718,9.502374763012334,9.456540859605575,10.18587651232336,36308.836640000016,,,,,,,,
1062,002028.SZ,20090324,10.1869,10.2326,9.8507,10.0205,10.2326,-0.2120999999999995,-2.0728,53213.97,162853.8663,10.030260000000009,10.109139999999998,3.0,1.0,1.0,-1.0,-1.0,9.830547377875355,9.687241155630957,9.593732847662293,10.196996157876352,36308.836640000016,,,,,,,,
1063,002028.SZ,20090325,9.9878,10.1021,9.8605,9.8605,10.0205,-0.1600000000000001,-1.5967,36022.53,109689.1153,10.07790000000001,10.084223333333332,3.0,1.0,1.0,-1.0,-1.0,10.12250900055778,9.831245880026367,9.877389584706657,9.925358754627046,36308.836640000016,,,,,,,,
1064,002028.SZ,20090326,9.8703,9.9519,9.6451,9.8246,9.8605,-0.0358999999999998,-0.3641,35522.33,106396.378,10.077240000000012,10.053433333333329,2.0,0.0,1.0,-1.0,-1.0,10.189422470126011,10.083056816562506,9.68874050851943,10.047228385888484,36308.836640000016,,,,,,,,
1065,002028.SZ,20090327,9.8507,9.9552,9.6157,9.7267,9.8246,-0.0979000000000009,-0.9965,63054.28,188904.8511,9.932980000000011,10.013176666666663,1.0,-1.0,1.0,-1.0,-1.0,10.097360872649512,10.738277113512293,9.932145537540997,10.218573616951279,36308.836640000016,,,,,,,,
1066,002028.SZ,20090330,9.7528,9.9846,9.6941,9.805,9.7267,0.0783000000000004,0.805,51081.21,153460.0126,9.847460000000012,9.975529999999997,1.0,-1.0,1.0,-1.0,-1.0,9.916777154513003,10.785619581845998,9.997552269250383,10.21203467618562,36308.836640000016,,,,,,,,
1067,002028.SZ,20090331,9.6941,9.854,9.6288,9.8507,9.805,0.0457,0.4661,29922.86,89091.5279,9.813500000000014,9.953659999999998,1.0,-1.0,1.0,-1.0,-1.0,9.854223557716711,10.67934258479093,10.250032992579207,10.036545626199153,36308.836640000016,,,,,,,,
1068,002028.SZ,20090401,9.8866,10.1086,9.8573,9.9813,9.8507,0.1305999999999993,1.3258,41096.2,125611.3893,9.837660000000012,9.943759999999997,2.0,0.0,1.0,-1.0,-1.0,9.712261929808744,10.284532074980213,10.189654654203363,10.29495155941611,36308.836640000016,,,,,,,,
1069,002028.SZ,20090402,10.076,10.1771,9.9552,10.0107,9.9813,0.0294000000000007,0.2946,48011.75,148209.7017,9.874880000000013,9.929289999999998,3.0,1.0,1.0,-1.0,-1.0,9.895611695485831,10.21217297491684,10.101890976654978,10.317160638117215,36308.836640000016,,,,,,,,
1070,002028.SZ,20090403,10.0792,10.1086,9.792,9.8214,10.0107,-0.1892999999999993,-1.891,42540.14,129421.5472,9.893820000000014,9.908509999999998,3.0,1.0,1.0,-1.0,-1.0,10.634736391960413,10.51072148573523,10.409004826195858,10.740831246054531,36308.836640000016,,,,,,,,
1071,002028.SZ,20090407,9.8083,9.8573,9.6386,9.7234,9.8214,-0.0980000000000007,-0.9978,37458.47,111736.215,9.877500000000014,9.881853333333332,2.0,0.0,1.0,-1.0,-1.0,10.87613386264064,9.951765843223564,10.719295719604254,11.054466544624308,36308.836640000016,,,,,,,,
1072,002028.SZ,20090408,9.7757,9.9487,9.6712,9.7071,9.7234,-0.0162999999999993,-0.1676,28186.53,84746.4247,9.848780000000014,9.871406666666665,1.0,-1.0,1.0,-1.0,-1.0,10.837325256770816,9.903472715847164,10.526212772094652,11.61448836418704,36308.836640000016,,,,,,,,
1073,002028.SZ,20090409,9.7071,9.7855,9.5015,9.6941,9.7071,-0.0129999999999999,-0.1339,23243.05,68693.4969,9.791340000000014,9.859439999999998,1.0,-1.0,1.0,-1.0,-1.0,10.589224373588058,10.046935765052968,10.09572832960254,12.795824264243198,36308.836640000016,,,,,,,,
1074,002028.SZ,20090413,10.0205,10.0694,9.792,9.9062,9.6941,0.2120999999999995,2.1879,82277.21,249910.7128,9.770440000000013,9.859113333333331,1.0,-1.0,1.0,-1.0,-1.0,10.319900668268359,9.608931780097313,9.96446669762371,12.734045345339283,36308.836640000016,,,,,,,,
1075,002028.SZ,20090414,10.1184,10.7647,10.1151,10.4448,9.9062,0.5386000000000006,5.437,120526.65,386233.5895,9.895120000000015,9.892079999999996,3.0,1.0,3.0,1.0,1.0,9.883386948529411,9.249291513480392,9.516027113970587,11.850968903186274,35512.32,35512.32,3400.0,10.4448,20090417,34902.02,10.2653,69.80404000000006,-610.3000000000029
1076,002028.SZ,20090415,10.4937,10.8103,10.3142,10.5753,10.4448,0.1304999999999996,1.2494,95362.79,308280.4343,10.065500000000014,9.923086666666665,3.0,1.0,3.0,1.0,1.0,9.150095032765028,9.269335148884664,9.46819475570433,11.804109576087676,35956.020000000004,32783.43,3100.0,10.5753,20090420,31691.61,10.2231,63.38322000000006,-1091.8199999999997
1077,002028.SZ,20090416,10.7059,10.7679,10.324,10.5199,10.5753,-0.0554000000000005,-0.5239,53481.18,172457.472,10.228060000000015,9.940279999999998,3.0,1.0,3.0,1.0,1.0,9.138299793724276,9.597999980988412,9.39809313776747,11.696403958212532,35767.659999999996,,,,,,,,
1078,002028.SZ,20090417,10.6047,10.6047,10.1184,10.2653,10.5199,-0.2545999999999999,-2.4202,51864.93,164035.7249,10.342300000000014,9.932556666666665,3.0,1.0,2.0,0.0,0.0,9.487886374484916,9.90774745988914,10.010131218766134,11.725424488324744,35628.73260000001,,,,,,,,
1079,002028.SZ,20090420,10.2494,10.2599,9.934,10.2231,10.2652,-0.0420999999999995,-0.4101,64093.32,122854.2603,10.405680000000014,9.929736666666663,3.0,1.0,1.0,-1.0,-1.0,9.311070027682405,9.892009273116765,10.10280638945134,11.979438722109732,35628.73260000001,,,,,,,,
1080,002028.SZ,20090421,10.1075,10.4491,9.9866,10.323,10.2231,0.0998999999999998,0.9772,76840.23,150440.8776,10.381320000000015,9.939819999999996,2.0,0.0,3.0,1.0,1.0,9.3584229390681,9.903225806451614,10.21892860602538,11.634408602150536,35098.200000000004,35098.200000000004,3400.0,10.323,20090422,32900.100000000006,9.6765,65.80020000000007,-2198.0999999999985
1081,002028.SZ,20090422,10.344,10.4491,9.6712,9.6765,10.323,-0.6464999999999996,-6.2627,89343.1,171617.4861,10.201560000000015,9.93553666666666,1.0,-1.0,2.0,0.0,0.0,10.130315713326098,10.77124993541053,11.108045264300108,12.053221722730324,33364.832400000014,,,,,,,,
1082,002028.SZ,20090423,9.6607,9.7185,9.4032,9.6134,9.6765,-0.0631000000000003,-0.6521,54089.2,98051.381,10.020260000000015,9.921639999999995,1.0,-1.0,1.0,-1.0,-1.0,10.50304782907192,10.6288097863399,11.727692595751762,12.14877150643893,33364.832400000014,,,,,,,,
1083,002028.SZ,20090424,9.6555,9.9183,9.5556,9.7396,9.6134,0.1261999999999989,1.3128,71433.18,132226.2165,9.915120000000012,9.921526666666661,1.0,-1.0,1.0,-1.0,-1.0,10.442523306911989,10.048564622777116,12.736046654893427,11.926567826194095,33364.832400000014,,,,,,,,
1084,002028.SZ,20090427,9.7763,9.8236,9.3559,9.5188,9.7396,-0.2207999999999987,-2.267,48532.48,87990.3983,9.774260000000012,9.917859999999994,1.0,-1.0,1.0,-1.0,-1.0,10.62392318359457,10.370004622431399,13.25230071017355,12.368891036685294,33364.832400000014,,,,,,,,
1085,002028.SZ,20090428,9.5556,9.687,9.4137,9.6607,9.5188,0.1418999999999997,1.4907,31742.97,58045.3755,9.641800000000012,9.924906666666661,1.0,-1.0,3.0,1.0,1.0,10.582152432018383,10.288384899644953,12.812839649300775,11.795418551450723,32846.38,32846.38,3400.0,9.6607,20090506,34758.54,10.2231,69.51708000000006,1912.1600000000035
1086,002028.SZ,20090429,9.6607,9.8026,9.5924,9.8026,9.6607,0.1418999999999997,1.4688,53965.66,99602.5011,9.667020000000011,9.936356666666661,2.0,0.0,3.0,1.0,1.0,10.632689286515822,10.214534919307123,12.734580621467774,11.689041682818843,33328.84,31368.32,3200.0,9.8026,20090708,37002.88,11.5634,74.00576000000007,5634.559999999998
1087,002028.SZ,20090430,9.8289,10.2389,9.8289,10.097,9.8026,0.2943999999999995,3.0033,86736.69,166227.1436,9.763740000000011,9.950766666666661,3.0,1.0,3.0,1.0,1.0,10.119738536198872,9.791720312964248,12.186292958304447,11.957314053679312,34329.799999999996,,,,,,,,
1088,002028.SZ,20090504,10.1443,10.2862,10.0444,10.1706,10.097,0.0736000000000007,0.7289,65652.47,126676.271,9.84994000000001,9.969043333333328,3.0,1.0,3.0,1.0,1.0,9.622736121762728,10.103337069592747,11.834601695081904,11.87078441783179,34580.04,,,,,,,,
1089,002028.SZ,20090505,10.2441,10.2599,10.0444,10.1127,10.1706,-0.0579,-0.5693,55532.06,106833.1666,9.96872000000001,9.978536666666662,3.0,1.0,3.0,1.0,1.0,9.760993602104286,10.213098381243388,12.110217844888112,11.798332789462755,34383.18,,,,,,,,
1090,002028.SZ,20090506,10.0917,10.2336,9.913,10.2231,10.1127,0.1104000000000002,1.0917,95818.4,182736.5073,10.081200000000011,9.971039999999995,3.0,1.0,2.0,0.0,0.0,9.722393403175161,10.318787843217809,11.748099891422365,11.758370748598761,35207.47532000002,,,,,,,,
1091,002028.SZ,20090507,10.2231,10.6909,10.1968,10.4228,10.2231,0.1997,1.9534,162856.44,323430.0289,10.205240000000012,9.977379999999995,3.0,1.0,2.0,0.0,0.0,9.60672755881337,10.312679894078364,11.190179222473805,11.043961315577386,35207.47532000002,,,,,,,,
1092,002028.SZ,20090508,10.3808,10.4176,9.9393,10.2179,10.4228,-0.2049000000000003,-1.9659,88227.99,170932.6101,10.229420000000012,9.983959999999994,3.0,1.0,3.0,1.0,1.0,9.675862946397988,11.033871930631538,11.430039440589555,11.126454555241292,34740.86,34740.86,3400.0,10.2179,20090511,33275.46,9.7869,66.55092000000006,-1465.4000000000015
1093,002028.SZ,20090511,10.2862,10.3493,9.7869,9.7869,10.2179,-0.4310000000000009,-4.2181,88669.99,168690.0666,10.152680000000013,9.981506666666661,1.0,-1.0,2.0,0.0,0.0,10.499443133167807,12.674493455537505,11.868926830763574,11.680920414022829,33675.52440000002,,,,,,,,
1094,002028.SZ,20090512,9.7238,9.9183,9.6502,9.871,9.7869,0.0841000000000011,0.8593,32086.61,59814.8739,10.104340000000011,9.983053333333327,1.0,-1.0,2.0,0.0,0.0,10.463174956944584,12.779454969101407,11.927565596190862,11.78370985715733,33675.52440000002,,,,,,,,
1095,002028.SZ,20090513,9.8552,10.0391,9.6607,9.9393,9.871,0.0682999999999989,0.6919,59173.51,110474.4259,10.04758000000001,9.990139999999995,1.0,-1.0,3.0,1.0,1.0,10.613423480526798,12.453693922107192,11.464791283088347,11.528276639199944,32799.689999999995,32799.689999999995,3300.0,9.9393,20090708,38159.22,11.5634,76.31844000000007,5359.530000000006
1096,002028.SZ,20090514,9.8762,10.1338,9.7816,10.0129,9.9393,0.0736000000000007,0.7405,42762.36,81300.3033,9.965600000000011,9.997069999999995,1.0,-1.0,3.0,1.0,1.0,10.73485204086728,12.467117418530096,11.443537836191313,11.47499725354293,33042.57,,,,,,,,
1097,002028.SZ,20090515,9.9918,10.0812,9.7816,9.8867,10.0129,-0.1262000000000007,-1.2604,36760.32,69342.7658,9.89936000000001,9.998269999999994,1.0,-1.0,3.0,1.0,1.0,11.403501673966037,12.445507601120699,12.21165808611569,11.65869299159477,32626.109999999997,,,,,,,,
1098,002028.SZ,20090518,9.892,10.302,9.892,10.2757,9.8867,0.3890000000000011,3.9346,83714.63,161974.6616,9.99712000000001,10.008083333333328,3.0,1.0,3.0,1.0,1.0,12.07158636394601,11.71355722724486,11.749369872612084,11.309399846239184,33909.810000000005,,,,,,,,
1099,002028.SZ,20090519,10.3072,10.3913,10.1758,10.3282,10.2757,0.0525000000000002,0.5109,62022.31,121482.0651,10.08856000000001,10.018666666666661,3.0,1.0,3.0,1.0,1.0,12.213744892624076,11.857535679014736,11.552158168896806,11.623419376077146,34083.060000000005,,,,,,,,
1100,002028.SZ,20090520,10.3335,10.775,10.3335,10.549,10.3282,0.2207999999999987,2.1378,111627.07,226303.4308,10.210500000000009,10.042919999999993,3.0,1.0,3.0,1.0,1.0,11.733908427339085,11.385154990994407,11.395108541093943,11.185799601857996,34811.7,,,,,,,,
1101,002028.SZ,20090521,10.4544,10.8696,10.4071,10.7487,10.549,0.1997,1.8931,119360.37,242707.7068,10.357660000000008,10.077096666666659,3.0,1.0,3.0,1.0,1.0,11.613683515215794,10.850893596434918,10.709109008531264,10.63570478290398,35470.71,,,,,,,,
1102,002028.SZ,20090522,10.7224,11.7684,10.6699,11.2743,10.7487,0.5256000000000007,4.8899,152115.68,327471.7083,10.635180000000009,10.129336666666658,3.0,1.0,3.0,1.0,1.0,10.913759612570182,10.359046681390417,10.083907648368413,10.186530427609696,37205.19,,,,,,,,
1103,002028.SZ,20090525,11.3269,12.4044,11.0378,12.4044,11.2743,1.1301000000000003,10.0237,225550.92,509695.2241,11.060920000000008,10.219679999999991,3.0,1.0,3.0,1.0,1.0,9.703411692625197,9.364419077101672,9.216084615136564,9.32201476895295,40934.520000000004,,,,,,,,
1104,002028.SZ,20090526,12.5621,13.3505,12.4202,12.6146,12.4044,0.2101999999999986,1.6946,210131.91,517936.6651,11.518200000000007,10.309959999999991,3.0,1.0,3.0,1.0,1.0,9.7083538122493,9.333391467030266,9.220823490241466,9.404182455250266,41628.18,,,,,,,,
1105,002028.SZ,20090527,12.6146,12.8564,12.3045,12.3781,12.6146,-0.2364999999999995,-1.8748,124720.51,297552.7546,11.884020000000007,10.374403333333326,3.0,1.0,3.0,1.0,1.0,9.702781525436052,9.205936290706976,9.256913419668608,9.58814357615466,40847.73,,,,,,,,
1106,002028.SZ,20090601,12.4464,12.7198,12.1941,12.4832,12.3781,0.1051000000000002,0.8491,146797.71,347498.2513,12.230920000000006,10.437999999999992,3.0,1.0,3.0,1.0,1.0,9.34319725711356,9.178976544475775,9.204210458856704,10.1473981030505,41194.56,,,,,,,,
1107,002028.SZ,20090602,12.4832,12.5884,12.2572,12.3045,12.4832,-0.1786999999999992,-1.4315,85359.05,201659.3601,12.436960000000008,10.497486666666658,3.0,1.0,3.0,1.0,1.0,9.491730667641919,9.812101263765289,9.36779227112032,10.36311918403836,40604.850000000006,,,,,,,,
1108,002028.SZ,20090603,12.2047,12.3045,11.9208,12.0365,12.3045,-0.2680000000000007,-2.1781,114396.07,262822.7129,12.363380000000006,10.556526666666658,2.0,0.0,3.0,1.0,1.0,9.650645951896315,10.030573671748432,9.654966144643376,10.829643168695217,39720.45,,,,,,,,
1109,002028.SZ,20090604,12.0102,12.5516,11.9576,12.2467,12.0365,0.2102000000000004,1.7464,138638.65,323920.6929,12.289800000000008,10.62397999999999,1.0,-1.0,3.0,1.0,1.0,9.613773506332317,9.742461234454996,9.802559056725483,10.2918337184711,40414.11,,,,,,,,
1110,002028.SZ,20090605,12.2257,12.2835,11.8157,12.0102,12.2467,-0.2365000000000012,-1.9311,88087.16,200866.9147,12.216220000000007,10.680219999999991,1.0,-1.0,3.0,1.0,1.0,9.487935255033223,10.008742568816507,9.824898835989408,10.358861634277531,39633.659999999996,,,,,,,,
1111,002028.SZ,20090608,12.0838,12.089,11.595,11.6633,12.0102,-0.3468999999999997,-2.8884,78120.95,175061.4002,12.052240000000008,10.746446666666658,1.0,-1.0,3.0,1.0,1.0,9.824234993526703,9.869333722016925,9.801685629281593,10.770622379600969,38488.89,,,,,,,,
1112,002028.SZ,20090609,11.6423,11.7631,11.2901,11.6791,11.6633,0.0158000000000004,0.1355,60006.98,132323.801,11.927160000000008,10.815303333333325,1.0,-1.0,3.0,1.0,1.0,10.337526007997191,9.734397342260962,9.833463194937966,10.373487683126267,38541.03,,,,,,,,
1113,002028.SZ,20090610,11.7211,11.7369,11.4478,11.616,11.6791,-0.0631000000000003,-0.5403,50283.18,110373.5115,11.843060000000008,10.877849999999992,1.0,-1.0,3.0,1.0,1.0,10.393681129476583,9.841597796143251,9.954717630853994,10.40719696969697,38332.799999999996,,,,,,,,
1114,002028.SZ,20090611,11.637,12.0627,11.6107,11.7737,11.616,0.1577000000000001,1.3576,63611.88,144316.4465,11.748460000000007,10.953013333333326,1.0,-1.0,3.0,1.0,1.0,10.133857665814485,9.879392204659538,10.075847014957064,10.406244426136219,38853.21,,,,,,,,
1115,002028.SZ,20090612,11.6948,11.6948,11.3059,11.3952,11.7737,-0.3784999999999989,-3.2148,47479.89,103516.9095,11.625460000000007,11.010829999999991,1.0,-1.0,3.0,1.0,1.0,10.548915332771694,10.055374192642514,10.415174810446503,10.479763409154732,37604.16,,,,,,,,
1116,002028.SZ,20090615,11.3269,11.5266,11.3059,11.4583,11.3952,0.0630999999999986,0.5537,27777.35,60335.6121,11.584460000000009,11.066019999999991,1.0,-1.0,3.0,1.0,1.0,10.045905588088983,10.027490989064695,11.055043069216202,10.683521988427604,37812.39,,,,,,,,
1117,002028.SZ,20090616,11.4741,12.2415,11.4688,12.0733,11.4583,0.6150000000000002,5.3673,85929.34,194290.2792,11.66330000000001,11.131896666666659,3.0,1.0,3.0,1.0,1.0,9.41656382264998,9.547182626125418,10.561569744808795,10.417864212767014,39841.89,,,,,,,,
1118,002028.SZ,20090617,12.1416,12.3413,11.8262,12.0733,12.0733,0.0,0.0,65675.27,150365.0795,11.75476000000001,11.195319999999993,3.0,1.0,3.0,1.0,1.0,9.468827909519353,9.625537342731482,10.796633894626988,9.664714701034514,39841.89,,,,,,,,
1119,002028.SZ,20090618,12.068,12.0838,11.8262,11.9313,12.0733,-0.1419999999999994,-1.1761,51235.11,116141.5998,11.78628000000001,11.255939999999994,3.0,1.0,3.0,1.0,1.0,9.748895761568313,10.061686488479879,10.563894965343257,9.687293086252126,39373.29,,,,,,,,
1120,002028.SZ,20090619,11.9576,12.0785,11.8315,12.0207,11.9313,0.0893999999999994,0.7493,47142.27,107480.9985,11.91138000000001,11.315859999999994,3.0,1.0,3.0,1.0,1.0,9.532140391158585,9.816316853427837,10.349813238829686,9.88195362998827,39668.31,,,,,,,,
1121,002028.SZ,20090622,11.9734,11.9839,11.4636,11.5109,12.0207,-0.5098000000000003,-4.241,57728.18,128418.3233,11.92190000000001,11.352129999999994,3.0,1.0,3.0,1.0,1.0,9.981669547993642,9.931456271881435,10.913221381473212,10.44748890182349,37985.97,,,,,,,,
1122,002028.SZ,20090623,11.39,11.6423,11.3216,11.3689,11.5109,-0.1419999999999994,-1.2336,33366.68,72638.1977,11.781020000000009,11.39049666666666,1.0,-1.0,3.0,1.0,1.0,10.138711748717995,10.10176886066374,10.656527896278442,10.434606690181107,37517.37,,,,,,,,
1123,002028.SZ,20090624,11.3637,11.5003,11.2743,11.432,11.3689,0.0631000000000003,0.555,72323.76,156508.3433,11.65276000000001,11.445333333333329,1.0,-1.0,3.0,1.0,1.0,10.165500349895032,10.114940517844646,10.574702589223232,10.48276766969909,37725.6,,,,,,,,
1124,002028.SZ,20090625,11.432,11.8472,11.3847,11.6317,11.432,0.1997,1.7469,55427.65,122807.1293,11.59284000000001,11.504023333333329,1.0,-1.0,3.0,1.0,1.0,10.320847339597822,10.198853134107653,10.533284042745256,10.564921722534109,38384.61,,,,,,,,
1125,002028.SZ,20090626,11.5897,11.6423,11.3532,11.4583,11.6317,-0.1734000000000009,-1.4908,37783.48,82350.7046,11.48036000000001,11.554656666666663,1.0,-1.0,3.0,1.0,1.0,10.29812450363492,10.35781922274683,10.422052136878946,10.211026068439473,37812.39,,,,,,,,
