,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma30,ma5_-1,ma30_-1,close5v,close10v,close20v,close30v,select
1466,300022.SZ,20140718,6.34,6.42,6.24,6.27,6.36,-0.0900000000000007,-1.4151,38506.18,24298.3479,6.315999999999976,6.10366666666668,6.295999999999976,6.0960000000000125,10.063795853269538,10.462519936204146,10.813397129186605,10.87719298245614,False
1465,300022.SZ,20140721,6.27,6.36,6.22,6.31,6.27,0.04,0.638,38313.01,24070.4638,6.331999999999976,6.11266666666668,6.315999999999976,6.10366666666668,10.190174326465929,10.47543581616482,10.903328050713155,11.093502377179082,False
1464,300022.SZ,20140722,6.31,6.43,6.24,6.35,6.31,0.04,0.6339,53688.82,34081.0276,6.329999999999975,6.120333333333346,6.331999999999976,6.11266666666668,10.173228346456693,10.661417322834644,10.88188976377953,11.03937007874016,False
1463,300022.SZ,20140723,6.32,6.4,6.15,6.18,6.35,-0.1699999999999999,-2.6772,57489.37,35979.1835,6.293999999999976,6.122666666666679,6.329999999999975,6.120333333333346,10.501618122977348,10.873786407766989,11.262135922330096,11.521035598705502,False
1462,300022.SZ,20140724,6.18,6.26,6.15,6.24,6.18,0.0600000000000005,0.9709,42796.39,26591.1472,6.2699999999999765,6.1296666666666795,6.293999999999976,6.122666666666679,10.448717948717947,10.625,11.057692307692308,11.410256410256409,False
1461,300022.SZ,20140725,6.27,6.33,6.22,6.31,6.24,0.0699999999999994,1.1218,36376.8,22865.6595,6.277999999999976,6.13666666666668,6.2699999999999765,6.1296666666666795,10.39619651347068,10.776545166402535,11.236133122028527,11.315372424722662,False
1460,300022.SZ,20140728,6.32,6.47,6.28,6.43,6.31,0.1200000000000001,1.9017,90294.77,57698.4287,6.3019999999999765,6.147333333333346,6.277999999999976,6.13666666666668,10.279937791601867,10.637636080870918,10.933125972006222,11.119751166407465,False
1459,300022.SZ,20140729,6.44,6.51,6.38,6.46,6.43,0.0300000000000002,0.4666,78489.86,50685.0605,6.323999999999977,6.158666666666679,6.3019999999999765,6.147333333333346,10.479876160990711,10.603715170278639,10.386996904024768,11.362229102167182,False
1458,300022.SZ,20140730,6.48,6.52,6.41,6.49,6.46,0.0300000000000002,0.4644,63882.34,41259.0649,6.385999999999977,6.175000000000013,6.323999999999977,6.158666666666679,10.354391371340522,10.385208012326657,10.493066255778118,11.155624036979969,False
1457,300022.SZ,20140731,6.46,6.52,6.43,6.52,6.49,0.0299999999999993,0.4622,61240.31,39690.3822,6.441999999999976,6.199666666666681,6.385999999999977,6.175000000000013,10.168711656441719,10.337423312883436,10.199386503067487,11.365030674846626,False
1456,300022.SZ,20140801,6.48,6.75,6.47,6.56,6.52,0.04,0.6135,129898.3,85585.2367,6.491999999999976,6.223000000000013,6.441999999999976,6.199666666666681,10.365853658536587,10.335365853658537,10.396341463414636,11.265243902439025,False
1455,300022.SZ,20140804,6.51,6.61,6.46,6.61,6.56,0.0500000000000007,0.7622,88564.93,58097.74,6.527999999999976,6.24666666666668,6.491999999999976,6.223000000000013,10.347957639939484,10.408472012102873,10.59001512859304,10.8018154311649,False
1454,300022.SZ,20140805,6.6,6.89,6.56,6.77,6.61,0.1599999999999992,2.4206,131399.93,88356.8465,6.589999999999975,6.27566666666668,6.527999999999976,6.24666666666668,10.118168389955686,10.206794682422453,10.35450516986706,10.797636632200886,False
1453,300022.SZ,20140806,6.75,6.82,6.57,6.72,6.77,-0.0499999999999998,-0.7386,87033.24,58319.8285,6.635999999999974,6.305333333333347,6.589999999999975,6.27566666666668,10.029761904761905,10.357142857142858,10.595238095238095,11.116071428571427,False
1452,300022.SZ,20140807,6.72,6.81,6.62,6.63,6.72,-0.0899999999999998,-1.3393,96108.83,64574.7615,6.657999999999975,6.325666666666679,6.635999999999974,6.305333333333347,10.165912518853695,10.407239819004525,10.739064856711915,11.447963800904976,False
1451,300022.SZ,20140808,6.63,6.89,6.62,6.8,6.63,0.1699999999999999,2.5641,113516.83,76464.0528,6.705999999999975,6.350333333333347,6.657999999999975,6.325666666666679,9.970588235294118,10.426470588235295,10.5,10.75,False
1450,300022.SZ,20140811,6.77,6.95,6.74,6.84,6.8,0.04,0.5882,112178.1,76830.704,6.751999999999976,6.3763333333333465,6.705999999999975,6.350333333333347,10.058479532163743,10.277777777777779,10.453216374269008,11.18421052631579,False
1449,300022.SZ,20140812,6.84,6.89,6.79,6.85,6.84,0.0099999999999997,0.1462,69005.35,47212.8607,6.767999999999975,6.399666666666679,6.751999999999976,6.3763333333333465,10.087591240875913,9.795620437956206,10.715328467153284,11.357664233576642,False
1448,300022.SZ,20140813,6.85,6.87,6.66,6.74,6.85,-0.1099999999999994,-1.6058,77447.9,52153.7843,6.771999999999975,6.417000000000013,6.767999999999975,6.399666666666679,10.32640949554896,10.103857566765576,10.741839762611276,11.943620178041543,False
1447,300022.SZ,20140814,6.74,6.88,6.68,6.74,6.74,0.0,0.0,98718.15,66968.9047,6.793999999999976,6.435333333333347,6.771999999999975,6.417000000000013,10.237388724035608,9.86646884272997,10.994065281899111,12.136498516320472,False
1446,300022.SZ,20140815,6.76,6.82,6.72,6.78,6.74,0.04,0.5935,55310.46,37468.1979,6.789999999999975,6.456000000000014,6.793999999999976,6.435333333333347,10.457227138643068,10.058997050147493,10.899705014749262,13.27433628318584,False
1445,300022.SZ,20140818,6.76,6.88,6.74,6.88,6.78,0.0999999999999996,1.4749,81817.86,55907.2761,6.797999999999975,6.481000000000013,6.789999999999975,6.456000000000014,10.218023255813955,10.174418604651162,10.377906976744187,12.645348837209303,False
1444,300022.SZ,20140819,6.87,6.95,6.8,6.91,6.88,0.0300000000000002,0.436,95383.51,65741.5977,6.809999999999974,6.505333333333346,6.797999999999975,6.481000000000013,9.710564399421129,10.144717800289435,10.578871201157742,12.778581765557163,False
1443,300022.SZ,20140820,6.91,7.08,6.85,6.96,6.91,0.0499999999999998,0.7236,129014.74,89951.4787,6.8539999999999734,6.5316666666666805,6.809999999999974,6.505333333333346,9.78448275862069,10.229885057471265,10.732758620689655,12.25574712643678,False
1442,300022.SZ,20140821,6.96,6.98,6.84,6.9,6.96,-0.0599999999999996,-0.8621,74650.75,51479.4095,6.885999999999973,6.55766666666668,6.8539999999999734,6.5316666666666805,9.63768115942029,10.318840579710145,10.999999999999998,12.376811594202897,False
1441,300022.SZ,20140822,6.9,7.13,6.85,7.09,6.9,0.1899999999999995,2.7536,122653.78,85750.7408,6.947999999999974,6.588333333333348,6.885999999999973,6.55766666666668,9.619181946403385,10.07052186177715,10.310296191819464,11.960507757404796,False
1440,300022.SZ,20140825,7.05,7.24,7.02,7.03,7.09,-0.0599999999999996,-0.8463,95747.07,68052.974,6.977999999999973,6.615000000000014,6.947999999999974,6.588333333333348,9.95732574679943,10.170697012802277,10.881934566145093,12.048364153627311,False
1439,300022.SZ,20140826,7.0,7.0,6.69,6.71,7.03,-0.3200000000000003,-4.5519,94282.14,64481.6303,6.937999999999972,6.626666666666681,6.977999999999973,6.615000000000014,10.447093889716841,10.938897168405365,11.594634873323397,12.280178837555887,False
1438,300022.SZ,20140827,6.71,6.83,6.7,6.81,6.71,0.0999999999999996,1.4903,49875.01,33764.6721,6.907999999999973,6.641666666666681,6.937999999999972,6.626666666666681,10.455212922173276,10.631424375917769,11.8208516886931,12.011747430249633,False
1437,300022.SZ,20140828,6.84,6.84,6.63,6.65,6.81,-0.1599999999999992,-2.3495,70259.67,47049.1028,6.857999999999973,6.651333333333347,6.907999999999973,6.641666666666681,10.706766917293233,11.142857142857142,12.300751879699249,11.909774436090226,False
1436,300022.SZ,20140829,6.65,6.86,6.64,6.82,6.65,0.1699999999999999,2.5564,71572.33,48185.4346,6.803999999999974,6.66966666666668,6.857999999999973,6.651333333333347,10.469208211143695,10.835777126099707,13.196480938416421,11.818181818181818,False
1435,300022.SZ,20140901,6.78,7.13,6.76,7.0,6.82,0.1799999999999997,2.6393,110755.8,76786.0191,6.797999999999973,6.69266666666668,6.803999999999974,6.66966666666668,10.214285714285715,10.2,12.428571428571427,11.171428571428573,False
1434,300022.SZ,20140902,6.96,7.05,6.92,7.01,7.0,0.0099999999999997,0.1429,83273.4,58203.5795,6.857999999999973,6.714666666666679,6.797999999999973,6.69266666666668,10.470756062767475,10.427960057061341,12.596291012838803,11.169757489301,False
