,ts_code,symbol,name,area,industry,market,list_date
2104,300663.SZ,300663,科蓝软件,北京,软件服务,创业板,20170608
2105,300664.SZ,300664,鹏鹞环保,江苏,环境保护,创业板,20180105
2106,300665.SZ,300665,飞鹿股份,湖南,染料涂料,创业板,20170613
2107,300666.SZ,300666,江丰电子,浙江,元器件,创业板,20170615
2108,300667.SZ,300667,必创科技,北京,电器仪表,创业板,20170619
2109,300668.SZ,300668,杰恩设计,深圳,装修装饰,创业板,20170619
2110,300669.SZ,300669,沪宁股份,浙江,机械基件,创业板,20170629
2111,300670.SZ,300670,大烨智能,江苏,电气设备,创业板,20170703
2112,300671.SZ,300671,富满电子,深圳,半导体,创业板,20170705
2113,300672.SZ,300672,国科微,湖南,半导体,创业板,20170712
2114,300673.SZ,300673,佩蒂股份,浙江,饲料,创业板,20170711
2115,300674.SZ,300674,宇信科技,北京,软件服务,创业板,20181107
2116,300675.SZ,300675,建科院,深圳,建筑工程,创业板,20170719
2117,300676.SZ,300676,华大基因,深圳,医疗保健,创业板,20170714
2118,300677.SZ,300677,英科医疗,山东,医疗保健,创业板,20170721
2119,300678.SZ,300678,中科信息,四川,软件服务,创业板,20170728
2120,300679.SZ,300679,电连技术,深圳,元器件,创业板,20170731
2121,300680.SZ,300680,隆盛科技,江苏,汽车配件,创业板,20170725
2122,300681.SZ,300681,英搏尔,广东,汽车配件,创业板,20170725
2123,300682.SZ,300682,朗新科技,江苏,软件服务,创业板,20170801
2124,300683.SZ,300683,海特生物,湖北,生物制药,创业板,20170808
2125,300684.SZ,300684,中石科技,北京,化工原料,创业板,20171227
2126,300685.SZ,300685,艾德生物,福建,生物制药,创业板,20170802
2127,300686.SZ,300686,智动力,深圳,元器件,创业板,20170804
2128,300687.SZ,300687,赛意信息,广东,软件服务,创业板,20170803
2129,300688.SZ,300688,创业黑马,北京,综合类,创业板,20170810
2130,300689.SZ,300689,澄天伟业,深圳,元器件,创业板,20170809
2131,300690.SZ,300690,双一科技,山东,电气设备,创业板,20170808
2132,300691.SZ,300691,联合光电,广东,元器件,创业板,20170811
2133,300692.SZ,300692,中环环保,安徽,环境保护,创业板,20170821
2134,300693.SZ,300693,盛弘股份,深圳,电气设备,创业板,20170822
2135,300694.SZ,300694,蠡湖股份,江苏,汽车配件,创业板,20181015
2136,300695.SZ,300695,兆丰股份,浙江,汽车配件,创业板,20170908
2137,300696.SZ,300696,爱乐达,四川,航空,创业板,20170822
2138,300697.SZ,300697,电工合金,江苏,铜,创业板,20170907
2139,300698.SZ,300698,万马科技,浙江,通信设备,创业板,20170831
2140,300699.SZ,300699,光威复材,山东,化工原料,创业板,20170901
2141,300700.SZ,300700,岱勒新材,湖南,矿物制品,创业板,20170912
2142,300701.SZ,300701,森霸传感,河南,元器件,创业板,20170915
2143,300702.SZ,300702,天宇股份,浙江,化学制药,创业板,20170919
2144,300703.SZ,300703,创源股份,浙江,文教休闲,创业板,20170919
2145,300705.SZ,300705,九典制药,湖南,化学制药,创业板,20171010
2146,300706.SZ,300706,阿石创,福建,元器件,创业板,20170926
2147,300707.SZ,300707,威唐工业,江苏,专用机械,创业板,20171010
2148,300708.SZ,300708,聚灿光电,江苏,半导体,创业板,20171016
2149,300709.SZ,300709,精研科技,江苏,元器件,创业板,20171019
2150,300710.SZ,300710,万隆光电,浙江,通信设备,创业板,20171019
2151,300711.SZ,300711,广哈通信,广东,通信设备,创业板,20171101
2152,300712.SZ,300712,永福股份,福建,建筑工程,创业板,20171031
2153,300713.SZ,300713,英可瑞,深圳,电气设备,创业板,20171101
2154,300715.SZ,300715,凯伦股份,江苏,其他建材,创业板,20171026
2155,300716.SZ,300716,国立科技,广东,塑料,创业板,20171109
2156,300717.SZ,300717,华信新材,江苏,塑料,创业板,20171106
2157,300718.SZ,300718,长盛轴承,浙江,机械基件,创业板,20171106
2158,300719.SZ,300719,安达维尔,北京,航空,创业板,20171109
2159,300720.SZ,300720,海川智能,广东,电器仪表,创业板,20171106
2160,300721.SZ,300721,怡达股份,江苏,化工原料,创业板,20171115
2161,300722.SZ,300722,新余国科,江西,专用机械,创业板,20171110
2162,300723.SZ,300723,一品红,广东,化学制药,创业板,20171116
2163,300724.SZ,300724,捷佳伟创,深圳,专用机械,创业板,20180810
2164,300725.SZ,300725,药石科技,江苏,化学制药,创业板,20171110
2165,300726.SZ,300726,宏达电子,湖南,元器件,创业板,20171121
2166,300727.SZ,300727,润禾材料,浙江,化工原料,创业板,20171127
2167,300729.SZ,300729,乐歌股份,浙江,家居用品,创业板,20171201
2168,300730.SZ,300730,科创信息,湖南,软件服务,创业板,20171205
2169,300731.SZ,300731,科创新源,深圳,橡胶,创业板,20171208
2170,300732.SZ,300732,设研院,河南,建筑工程,创业板,20171212
2171,300733.SZ,300733,西菱动力,四川,汽车配件,创业板,20180116
2172,300735.SZ,300735,光弘科技,广东,通信设备,创业板,20171229
2173,300736.SZ,300736,百邦科技,北京,通信设备,创业板,20180109
2174,300737.SZ,300737,科顺股份,广东,其他建材,创业板,20180125
2175,300738.SZ,300738,奥飞数据,广东,电信运营,创业板,20180119
2176,300739.SZ,300739,明阳电路,深圳,元器件,创业板,20180201
2177,300740.SZ,300740,水羊股份,湖南,日用化工,创业板,20180208
2178,300741.SZ,300741,华宝股份,西藏,食品,创业板,20180301
2179,300742.SZ,300742,越博动力,江苏,汽车配件,创业板,20180508
2180,300743.SZ,300743,天地数码,浙江,IT设备,创业板,20180427
2181,300745.SZ,300745,欣锐科技,深圳,汽车配件,创业板,20180523
2182,300746.SZ,300746,汉嘉设计,浙江,建筑工程,创业板,20180525
2183,300747.SZ,300747,锐科激光,湖北,元器件,创业板,20180625
2184,300748.SZ,300748,金力永磁,江西,元器件,创业板,20180921
2185,300749.SZ,300749,顶固集创,广东,家居用品,创业板,20180925
2186,300750.SZ,300750,宁德时代,福建,电气设备,创业板,20180611
2187,300751.SZ,300751,迈为股份,江苏,专用机械,创业板,20181109
2188,300752.SZ,300752,隆利科技,深圳,元器件,创业板,20181130
2189,300753.SZ,300753,爱朋医疗,江苏,医疗保健,创业板,20181213
2190,300755.SZ,300755,华致酒行,云南,其他商业,创业板,20190129
2191,300756.SZ,300756,金马游乐,广东,专用机械,创业板,20181228
2192,300757.SZ,300757,罗博特科,江苏,专用机械,创业板,20190108
2193,300758.SZ,300758,七彩化学,辽宁,染料涂料,创业板,20190222
2194,300759.SZ,300759,康龙化成,北京,化学制药,创业板,20190128
2195,300760.SZ,300760,迈瑞医疗,深圳,医疗保健,创业板,20181016
2196,300761.SZ,300761,立华股份,江苏,农业综合,创业板,20190218
2197,300762.SZ,300762,上海瀚讯,上海,通信设备,创业板,20190314
2198,300763.SZ,300763,锦浪科技,浙江,电气设备,创业板,20190319
2199,300765.SZ,300765,新诺威,河北,食品,创业板,20190322
2200,300766.SZ,300766,每日互动,浙江,互联网,创业板,20190325
2201,300767.SZ,300767,震安科技,云南,橡胶,创业板,20190329
2202,300768.SZ,300768,迪普科技,浙江,软件服务,创业板,20190412
2203,300769.SZ,300769,德方纳米,深圳,化工原料,创业板,20190415
2204,300770.SZ,300770,新媒股份,广东,影视音像,创业板,20190419
2205,300771.SZ,300771,智莱科技,深圳,IT设备,创业板,20190422
2206,300772.SZ,300772,运达股份,浙江,电气设备,创业板,20190426
2207,300773.SZ,300773,拉卡拉,北京,软件服务,创业板,20190425
2208,300775.SZ,300775,三角防务,陕西,航空,创业板,20190521
2209,300776.SZ,300776,帝尔激光,湖北,专用机械,创业板,20190517
2210,300777.SZ,300777,中简科技,江苏,化纤,创业板,20190516
2211,300778.SZ,300778,新城市,深圳,建筑工程,创业板,20190510
2212,300779.SZ,300779,惠城环保,山东,环境保护,创业板,20190522
2213,300780.SZ,300780,德恩精工,四川,机械基件,创业板,20190531
2214,300781.SZ,300781,因赛集团,广东,广告包装,创业板,20190606
2215,300782.SZ,300782,卓胜微,江苏,元器件,创业板,20190618
2216,300783.SZ,300783,三只松鼠,安徽,食品,创业板,20190712
2217,300785.SZ,300785,值得买,北京,互联网,创业板,20190715
2218,300786.SZ,300786,国林科技,山东,环境保护,创业板,20190723
2219,300787.SZ,300787,海能实业,江西,通信设备,创业板,20190815
2220,300788.SZ,300788,中信出版,北京,出版业,创业板,20190705
2221,300789.SZ,300789,唐源电气,四川,软件服务,创业板,20190828
2222,300790.SZ,300790,宇瞳光学,广东,电器仪表,创业板,20190920
2223,300791.SZ,300791,仙乐健康,广东,医疗保健,创业板,20190925
2224,300792.SZ,300792,壹网壹创,浙江,互联网,创业板,20190927
2225,300793.SZ,300793,佳禾智能,广东,IT设备,创业板,20191018
2226,300795.SZ,300795,米奥会展,浙江,综合类,创业板,20191022
2227,300796.SZ,300796,贝斯美,浙江,化工原料,创业板,20191115
2228,300797.SZ,300797,钢研纳克,北京,电器仪表,创业板,20191101
2229,300798.SZ,300798,锦鸡股份,江苏,染料涂料,创业板,20191122
2230,300799.SZ,300799,左江科技,北京,软件服务,创业板,20191029
2231,300800.SZ,300800,力合科技,湖南,环境保护,创业板,20191106
2232,300801.SZ,300801,泰和科技,山东,化工原料,创业板,20191128
2233,300802.SZ,300802,矩子科技,上海,IT设备,创业板,20191114
2234,300803.SZ,300803,指南针,北京,软件服务,创业板,20191118
2235,300805.SZ,300805,电声股份,广东,广告包装,创业板,20191121
2236,300806.SZ,300806,斯迪克,江苏,塑料,创业板,20191125
2237,300807.SZ,300807,天迈科技,河南,软件服务,创业板,20191219
2238,300808.SZ,300808,久量股份,广东,家用电器,创业板,20191129
2239,300809.SZ,300809,华辰装备,江苏,机床制造,创业板,20191204
2240,300810.SZ,300810,中科海讯,北京,软件服务,创业板,20191206
2241,300811.SZ,300811,铂科新材,深圳,元器件,创业板,20191230
2242,300812.SZ,300812,易天股份,深圳,专用机械,创业板,20200109
2243,300813.SZ,300813,泰林生物,浙江,医疗保健,创业板,20200114
2244,300815.SZ,300815,玉禾田,安徽,环境保护,创业板,20200123
2245,300816.SZ,300816,艾可蓝,安徽,环境保护,创业板,20200210
2246,300817.SZ,300817,双飞股份,浙江,机械基件,创业板,20200218
2247,300818.SZ,300818,耐普矿机,江西,专用机械,创业板,20200212
2248,300819.SZ,300819,聚杰微纤,江苏,化纤,创业板,20200312
2249,300820.SZ,300820,英杰电气,四川,电气设备,创业板,20200213
2250,300821.SZ,300821,东岳硅材,山东,化工原料,创业板,20200312
2251,300822.SZ,300822,贝仕达克,深圳,元器件,创业板,20200313
2252,300823.SZ,300823,建科机械,天津,专用机械,创业板,20200319
2253,300824.SZ,300824,北鼎股份,深圳,家用电器,创业板,20200619
2254,300825.SZ,300825,阿尔特,北京,汽车服务,创业板,20200327
2255,300826.SZ,300826,测绘股份,江苏,建筑工程,创业板,20200403
2256,300827.SZ,300827,上能电气,江苏,电气设备,创业板,20200410
2257,300828.SZ,300828,锐新科技,天津,铝,创业板,20200421
2258,300829.SZ,300829,金丹科技,河南,食品,创业板,20200422
2259,300830.SZ,300830,金现代,山东,软件服务,创业板,20200506
2260,300831.SZ,300831,派瑞股份,陕西,元器件,创业板,20200507
2261,300832.SZ,300832,新产业,深圳,医疗保健,创业板,20200512
2262,300833.SZ,300833,浩洋股份,广东,专用机械,创业板,20200520
2263,300835.SZ,300835,龙磁科技,安徽,元器件,创业板,20200525
2264,300836.SZ,300836,佰奥智能,江苏,专用机械,创业板,20200528
2265,300837.SZ,300837,浙矿股份,浙江,专用机械,创业板,20200605
2266,300838.SZ,300838,浙江力诺,浙江,电器仪表,创业板,20200608
2267,300839.SZ,300839,博汇股份,浙江,石油加工,创业板,20200630
2268,300840.SZ,300840,酷特智能,山东,服饰,创业板,20200708
2269,300841.SZ,300841,康华生物,四川,生物制药,创业板,20200616
2270,300842.SZ,300842,帝科股份,江苏,半导体,创业板,20200618
2271,300843.SZ,300843,胜蓝股份,广东,元器件,创业板,20200702
2272,300845.SZ,300845,捷安高科,河南,软件服务,创业板,20200703
2273,300846.SZ,300846,首都在线,北京,软件服务,创业板,20200701
2274,300847.SZ,300847,中船汉光,河北,化工原料,创业板,20200709
2275,300848.SZ,300848,美瑞新材,山东,化工原料,创业板,20200720
2276,300849.SZ,300849,锦盛新材,浙江,塑料,创业板,20200710
2277,300850.SZ,300850,新强联,河南,机械基件,创业板,20200713
2278,300851.SZ,300851,交大思诺,北京,软件服务,创业板,20200717
2279,300852.SZ,300852,四会富仕,广东,元器件,创业板,20200713
2280,300853.SZ,300853,申昊科技,浙江,机械基件,创业板,20200724
2281,300855.SZ,300855,图南股份,江苏,钢加工,创业板,20200723
2282,300856.SZ,300856,科思股份,江苏,化工原料,创业板,20200722
2283,300857.SZ,300857,协创数据,深圳,IT设备,创业板,20200727
2284,300858.SZ,300858,科拓生物,北京,食品,创业板,20200727
2285,300859.SZ,300859,西域旅游,新疆,旅游服务,创业板,20200806
2286,300860.SZ,300860,锋尚文化,北京,文教休闲,创业板,20200824
2287,300861.SZ,300861,美畅股份,陕西,矿物制品,创业板,20200824
2288,300862.SZ,300862,蓝盾光电,安徽,电器仪表,创业板,20200824
2289,300863.SZ,300863,卡倍亿,浙江,汽车配件,创业板,20200824
2290,300864.SZ,300864,南大环境,江苏,环境保护,创业板,20200824
2291,300865.SZ,300865,大宏立,四川,专用机械,创业板,20200824
2292,300866.SZ,300866,安克创新,湖南,元器件,创业板,20200824
2293,300867.SZ,300867,圣元环保,福建,环境保护,创业板,20200824
2294,300868.SZ,300868,杰美特,深圳,通信设备,创业板,20200824
2295,300869.SZ,300869,康泰医学,河北,医疗保健,创业板,20200824
2296,300870.SZ,300870,欧陆通,深圳,元器件,创业板,20200824
2297,300871.SZ,300871,回盛生物,湖北,农业综合,创业板,20200824
2298,300872.SZ,300872,天阳科技,西藏,软件服务,创业板,20200824
2299,300873.SZ,300873,海晨股份,江苏,仓储物流,创业板,20200824
2300,300875.SZ,300875,捷强装备,天津,专用机械,创业板,20200824
2301,300876.SZ,300876,蒙泰高新,广东,化纤,创业板,20200824
2302,300877.SZ,300877,金春股份,安徽,纺织,创业板,20200824
2303,300878.SZ,300878,维康药业,浙江,中成药,创业板,20200824
2304,300879.SZ,300879,大叶股份,浙江,农用机械,创业板,20200901
2305,300880.SZ,300880,迦南智能,浙江,电器仪表,创业板,20200901
2306,300881.SZ,300881,盛德鑫泰,江苏,钢加工,创业板,20200901
2307,300882.SZ,300882,万胜智能,浙江,电器仪表,创业板,20200910
2308,300883.SZ,300883,龙利得,安徽,造纸,创业板,20200910
2309,300884.SZ,300884,狄耐克,福建,通信设备,创业板,20201112
2310,300885.SZ,300885,海昌新材,江苏,机械基件,创业板,20200910
2311,300886.SZ,300886,华业香料,安徽,化工原料,创业板,20200916
2312,300887.SZ,300887,谱尼测试,北京,综合类,创业板,20200916
2313,300888.SZ,300888,稳健医疗,深圳,医疗保健,创业板,20200917
2314,300889.SZ,300889,爱克股份,深圳,电气设备,创业板,20200916
2315,300890.SZ,300890,翔丰华,深圳,矿物制品,创业板,20200917
2316,300891.SZ,300891,惠云钛业,广东,化工原料,创业板,20200917
2317,300892.SZ,300892,品渥食品,上海,乳制品,创业板,20200924
2318,300893.SZ,300893,松原股份,浙江,汽车配件,创业板,20200924
2319,300894.SZ,300894,火星人,浙江,家用电器,创业板,20201231
2320,300895.SZ,300895,铜牛信息,北京,软件服务,创业板,20200924
2321,300896.SZ,300896,爱美客,北京,医疗保健,创业板,20200928
2322,300897.SZ,300897,山科智能,浙江,电器仪表,创业板,20200928
2323,300898.SZ,300898,熊猫乳品,浙江,乳制品,创业板,20201016
2324,300899.SZ,300899,上海凯鑫,上海,环境保护,创业板,20201016
2325,300900.SZ,300900,广联航空,黑龙江,航空,创业板,20201029
2326,300901.SZ,300901,中胤时尚,浙江,服饰,创业板,20201029
2327,300902.SZ,300902,国安达,福建,专用机械,创业板,20201029
2328,300903.SZ,300903,科翔股份,广东,元器件,创业板,20201105
2329,300905.SZ,300905,宝丽迪,江苏,塑料,创业板,20201105
2330,300906.SZ,300906,日月明,江西,专用机械,创业板,20201105
2331,300907.SZ,300907,康平科技,江苏,电气设备,创业板,20201118
2332,300908.SZ,300908,仲景食品,河南,食品,创业板,20201123
2333,300909.SZ,300909,汇创达,深圳,元器件,创业板,20201118
2334,300910.SZ,300910,瑞丰新材,河南,化工原料,创业板,20201127
2335,300911.SZ,300911,亿田智能,浙江,家用电器,创业板,20201203
2336,300912.SZ,300912,凯龙高科,江苏,环境保护,创业板,20201207
2337,300913.SZ,300913,兆龙互连,浙江,电气设备,创业板,20201207
2338,300915.SZ,300915,海融科技,上海,食品,创业板,20201202
2339,300916.SZ,300916,朗特智能,深圳,元器件,创业板,20201202
2340,300917.SZ,300917,特发服务,深圳,房产服务,创业板,20201221
2341,300918.SZ,300918,南山智尚,山东,纺织,创业板,20201222
2342,300919.SZ,300919,中伟股份,贵州,化工原料,创业板,20201223
2343,300920.SZ,300920,润阳科技,浙江,塑料,创业板,20201225
2344,300921.SZ,300921,南凌科技,深圳,互联网,创业板,20201222
2345,300922.SZ,300922,天秦装备,河北,机械基件,创业板,20201225
2346,300923.SZ,300923,研奥股份,吉林,运输设备,创业板,20201224
2347,300925.SZ,300925,法本信息,深圳,软件服务,创业板,20201230
2348,300926.SZ,300926,博俊科技,江苏,汽车配件,创业板,20210107
2349,300927.SZ,300927,江天化学,江苏,化工原料,创业板,20210107
2350,300928.SZ,300928,华安鑫创,北京,汽车服务,创业板,20210106
2351,300929.SZ,300929,华骐环保,安徽,环境保护,创业板,20210120
2352,300930.SZ,300930,屹通新材,浙江,小金属,创业板,20210121
2353,300931.SZ,300931,通用电梯,江苏,运输设备,创业板,20210121
2354,300932.SZ,300932,三友联众,广东,元器件,创业板,20210122
2355,300933.SZ,300933,中辰股份,江苏,电气设备,创业板,20210122
2356,300935.SZ,300935,盈建科,北京,软件服务,创业板,20210120
2357,300936.SZ,300936,中英科技,江苏,元器件,创业板,20210126
2358,300937.SZ,300937,药易购,四川,医药商业,创业板,20210127
2359,300938.SZ,300938,信测标准,深圳,综合类,创业板,20210127
2360,300939.SZ,300939,秋田微,深圳,元器件,创业板,20210128
2361,300940.SZ,300940,南极光,深圳,元器件,创业板,20210203
2362,300941.SZ,300941,创识科技,福建,软件服务,创业板,20210209
2363,300942.SZ,300942,易瑞生物,深圳,生物制药,创业板,20210209
2364,300943.SZ,300943,春晖智控,浙江,机械基件,创业板,20210210
2365,300945.SZ,300945,曼卡龙,浙江,服饰,创业板,20210210
2366,300946.SZ,300946,恒而达,福建,机械基件,创业板,20210208
2367,300947.SZ,300947,德必集团,上海,综合类,创业板,20210210
2368,300948.SZ,300948,冠中生态,山东,环境保护,创业板,20210225
2369,300949.SZ,300949,奥雅设计,深圳,建筑工程,创业板,20210226
2370,300950.SZ,300950,德固特,山东,专用机械,创业板,20210303
2371,300951.SZ,300951,博硕科技,深圳,元器件,创业板,20210226
2372,300952.SZ,300952,恒辉安防,江苏,纺织,创业板,20210311
2373,300953.SZ,300953,震裕科技,浙江,机械基件,创业板,20210318
2374,300955.SZ,300955,嘉亨家化,福建,塑料,创业板,20210324
2375,300956.SZ,300956,英力股份,安徽,IT设备,创业板,20210326
2376,300957.SZ,300957,贝泰妮,云南,日用化工,创业板,20210325
2377,300958.SZ,300958,建工修复,北京,环境保护,创业板,20210329
2378,300959.SZ,300959,线上线下,江苏,通信设备,创业板,20210322
2379,300960.SZ,300960,通业科技,深圳,电气设备,创业板,20210329
2380,300961.SZ,300961,深水海纳,深圳,环境保护,创业板,20210330
2381,300962.SZ,300962,中金辐照,深圳,综合类,创业板,20210409
2382,300963.SZ,300963,中洲特材,上海,小金属,创业板,20210409
2383,300965.SZ,300965,恒宇信通,北京,元器件,创业板,20210402
2384,300966.SZ,300966,共同药业,湖北,化学制药,创业板,20210409
2385,300967.SZ,300967,晓鸣股份,宁夏,农业综合,创业板,20210413
2386,300968.SZ,300968,格林精密,广东,元器件,创业板,20210415
2387,300969.SZ,300969,恒帅股份,浙江,汽车配件,创业板,20210412
2388,300970.SZ,300970,华绿生物,江苏,种植业,创业板,20210412
2389,300971.SZ,300971,博亚精工,湖北,机械基件,创业板,20210415
2390,300972.SZ,300972,C万辰,福建,种植业,创业板,20210419
2391,300973.SZ,300973,立高食品,广东,食品,创业板,20210415
2392,300975.SZ,300975,C商络,江苏,元器件,创业板,20210421
2393,300976.SZ,300976,C达瑞,广东,元器件,创业板,20210419
2394,300977.SZ,300977,C瑞捷,深圳,建筑工程,创业板,20210420
2395,300980.SZ,300980,C祥源,湖北,塑料,创业板,20210421
2396,300983.SZ,300983,C尤安,上海,建筑工程,创业板,20210420
2397,300999.SZ,300999,金龙鱼,上海,食品,创业板,20201015
2398,600000.SH,600000,浦发银行,上海,银行,主板,19991110
2399,600004.SH,600004,白云机场,广东,机场,主板,20030428
2400,600006.SH,600006,东风汽车,湖北,汽车整车,主板,19990727
2401,600007.SH,600007,中国国贸,北京,园区开发,主板,19990312
2402,600008.SH,600008,首创股份,北京,环境保护,主板,20000427
2403,600009.SH,600009,上海机场,上海,机场,主板,19980218
2404,600010.SH,600010,包钢股份,内蒙,普钢,主板,20010309
2405,600011.SH,600011,华能国际,北京,火力发电,主板,20011206
2406,600012.SH,600012,皖通高速,安徽,路桥,主板,20030107
2407,600015.SH,600015,华夏银行,北京,银行,主板,20030912
2408,600016.SH,600016,民生银行,北京,银行,主板,20001219
2409,600017.SH,600017,日照港,山东,港口,主板,20061017
2410,600018.SH,600018,上港集团,上海,港口,主板,20061026
2411,600019.SH,600019,宝钢股份,上海,普钢,主板,20001212
2412,600020.SH,600020,中原高速,河南,路桥,主板,20030808
2413,600021.SH,600021,上海电力,上海,火力发电,主板,20031029
2414,600022.SH,600022,山东钢铁,山东,普钢,主板,20040629
2415,600023.SH,600023,浙能电力,浙江,火力发电,主板,20131219
2416,600025.SH,600025,华能水电,云南,水力发电,主板,20171215
2417,600026.SH,600026,中远海能,上海,水运,主板,20020523
2418,600027.SH,600027,华电国际,山东,火力发电,主板,20050203
2419,600028.SH,600028,中国石化,北京,石油加工,主板,20010808
2420,600029.SH,600029,南方航空,广东,空运,主板,20030725
2421,600030.SH,600030,中信证券,深圳,证券,主板,20030106
2422,600031.SH,600031,三一重工,北京,工程机械,主板,20030703
2423,600033.SH,600033,福建高速,福建,路桥,主板,20010209
2424,600035.SH,600035,楚天高速,湖北,路桥,主板,20040310
2425,600036.SH,600036,招商银行,深圳,银行,主板,20020409
2426,600037.SH,600037,歌华有线,北京,影视音像,主板,20010208
2427,600038.SH,600038,中直股份,黑龙江,航空,主板,20001218
2428,600039.SH,600039,四川路桥,四川,建筑工程,主板,20030325
2429,600048.SH,600048,保利地产,广东,全国地产,主板,20060731
2430,600050.SH,600050,中国联通,北京,电信运营,主板,20021009
2431,600051.SH,600051,宁波联合,浙江,综合类,主板,19970410
2432,600052.SH,600052,浙江广厦,浙江,影视音像,主板,19970415
2433,600053.SH,600053,九鼎投资,江西,多元金融,主板,19970418
2434,600054.SH,600054,黄山旅游,安徽,旅游景点,主板,19970506
2435,600055.SH,600055,万东医疗,北京,医疗保健,主板,19970519
2436,600056.SH,600056,中国医药,北京,医药商业,主板,19970515
2437,600057.SH,600057,厦门象屿,福建,仓储物流,主板,19970604
2438,600058.SH,600058,五矿发展,北京,商贸代理,主板,19970528
2439,600059.SH,600059,古越龙山,浙江,红黄酒,主板,19970516
2440,600060.SH,600060,海信视像,山东,家用电器,主板,19970422
2441,600061.SH,600061,国投资本,上海,证券,主板,19970519
2442,600062.SH,600062,华润双鹤,北京,化学制药,主板,19970522
2443,600063.SH,600063,皖维高新,安徽,化纤,主板,19970528
2444,600064.SH,600064,南京高科,江苏,园区开发,主板,19970506
2445,600066.SH,600066,宇通客车,河南,汽车整车,主板,19970508
2446,600067.SH,600067,冠城大通,福建,全国地产,主板,19970508
2447,600068.SH,600068,葛洲坝,湖北,建筑工程,主板,19970526
2448,600070.SH,600070,浙江富润,浙江,互联网,主板,19970604
2449,600071.SH,600071,凤凰光学,江西,元器件,主板,19970528
2450,600072.SH,600072,中船科技,上海,船舶,主板,19970603
2451,600073.SH,600073,上海梅林,上海,食品,主板,19970704
2452,600075.SH,600075,新疆天业,新疆,化工原料,主板,19970617
2453,600076.SH,600076,康欣新材,山东,其他建材,主板,19970526
2454,600077.SH,600077,宋都股份,浙江,全国地产,主板,19970520
2455,600078.SH,600078,澄星股份,江苏,化工原料,主板,19970627
2456,600079.SH,600079,人福医药,湖北,化学制药,主板,19970606
2457,600080.SH,600080,ST金花,陕西,中成药,主板,19970612
2458,600081.SH,600081,东风科技,上海,汽车配件,主板,19970703
2459,600082.SH,600082,海泰发展,天津,园区开发,主板,19970620
2460,600083.SH,600083,*ST博信,江苏,综合类,主板,19970606
2461,600084.SH,600084,ST中葡,新疆,红黄酒,主板,19970711
2462,600085.SH,600085,同仁堂,北京,中成药,主板,19970625
2463,600088.SH,600088,中视传媒,上海,影视音像,主板,19970616
2464,600089.SH,600089,特变电工,新疆,电气设备,主板,19970618
2465,600090.SH,600090,*ST济堂,新疆,医药商业,主板,19970616
2466,600091.SH,600091,ST明科,内蒙,化工原料,主板,19970704
2467,600093.SH,600093,易见股份,云南,仓储物流,主板,19970626
2468,600094.SH,600094,大名城,上海,区域地产,主板,19970703
2469,600095.SH,600095,湘财股份,黑龙江,证券,主板,19970708
2470,600096.SH,600096,云天化,云南,农药化肥,主板,19970709
2471,600097.SH,600097,开创国际,上海,渔业,主板,19970619
2472,600098.SH,600098,广州发展,广东,火力发电,主板,19970718
2473,600099.SH,600099,林海股份,江苏,摩托车,主板,19970704
2474,600100.SH,600100,同方股份,北京,IT设备,主板,19970627
2475,600101.SH,600101,明星电力,四川,水力发电,主板,19970627
2476,600103.SH,600103,青山纸业,福建,造纸,主板,19970703
2477,600104.SH,600104,上汽集团,上海,汽车整车,主板,19971125
2478,600105.SH,600105,永鼎股份,江苏,通信设备,主板,19970929
2479,600106.SH,600106,重庆路桥,重庆,路桥,主板,19970618
2480,600107.SH,600107,美尔雅,湖北,服饰,主板,19971106
2481,600108.SH,600108,亚盛集团,甘肃,农业综合,主板,19970818
2482,600109.SH,600109,国金证券,四川,证券,主板,19970807
2483,600110.SH,600110,诺德股份,吉林,电气设备,主板,19971007
2484,600111.SH,600111,北方稀土,内蒙,小金属,主板,19970924
2485,600112.SH,600112,ST天成,贵州,电气设备,主板,19971127
2486,600113.SH,600113,浙江东日,浙江,区域地产,主板,19971021
2487,600114.SH,600114,东睦股份,浙江,机械基件,主板,20040511
2488,600115.SH,600115,东方航空,上海,空运,主板,19971105
2489,600116.SH,600116,三峡水利,重庆,水力发电,主板,19970804
2490,600117.SH,600117,西宁特钢,青海,特种钢,主板,19971015
2491,600118.SH,600118,中国卫星,北京,航空,主板,19970908
2492,600119.SH,600119,ST长投,上海,仓储物流,主板,19980115
2493,600120.SH,600120,浙江东方,浙江,多元金融,主板,19971201
2494,600121.SH,600121,郑州煤电,河南,煤炭开采,主板,19980107
2495,600122.SH,600122,*ST宏图,江苏,其他商业,主板,19980420
2496,600123.SH,600123,兰花科创,山西,煤炭开采,主板,19981217
2497,600125.SH,600125,铁龙物流,辽宁,铁路,主板,19980511
2498,600126.SH,600126,杭钢股份,浙江,普钢,主板,19980311
2499,600127.SH,600127,金健米业,湖南,农业综合,主板,19980506
2500,600128.SH,600128,弘业股份,江苏,商贸代理,主板,19970901
2501,600129.SH,600129,太极集团,重庆,中成药,主板,19971118
2502,600130.SH,600130,波导股份,浙江,通信设备,主板,20000706
2503,600131.SH,600131,国网信通,四川,通信设备,主板,19980402
2504,600132.SH,600132,重庆啤酒,重庆,啤酒,主板,19971030
2505,600133.SH,600133,东湖高新,湖北,园区开发,主板,19980212
