,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
2738,600548.SH,20100127,3.7552,3.8515,3.691,3.7937,3.7937,0.0,0.0,56703.27,33413.449,3.8874,89092.762,3.9465,110224.511,3.8932,93653.38,3.8506,88810.915
2739,600548.SH,20100126,3.9221,3.9221,3.6974,3.7937,3.9157,-0.12200000000000033,-3.1157,81075.69,48220.876,3.9388,124262.83,3.9587,116760.754,3.8929,93150.9895,3.8556,90034.0963
2740,600548.SH,20100125,3.9157,3.9542,3.8579,3.9157,3.9414,-0.025699999999999612,-0.6521,71690.29,43728.212,3.9902,137306.402,3.9709,120214.355,3.8929,92895.9725,3.8607,91779.4017
2741,600548.SH,20100122,3.967,3.9927,3.8386,3.9414,3.9927,-0.051300000000000345,-1.2848,107050.5,65330.36,4.0094,142624.506,3.9593,117768.912,3.8852,93035.2145,3.863,92410.7343
2742,600548.SH,20100121,4.0505,4.0697,3.9542,3.9927,4.0505,-0.057800000000000296,-1.427,128944.06,80495.915,4.012,137767.818,3.9452,112746.593,3.8759,91809.6655,3.8663,91437.529
2743,600548.SH,20100120,4.0312,4.211,3.9863,4.0505,4.0505,0.0,0.0,232553.61,148866.839,4.0056,131356.26,3.9298,107247.427,3.8602,89361.344,3.8663,90376.8227
2744,600548.SH,20100119,4.0055,4.089,3.9478,4.0505,4.012,0.03850000000000087,0.9596,146293.55,91609.912,3.9786,109258.678,3.9105,93470.421,3.8399,81245.9765,3.865,85898.3287
2745,600548.SH,20100118,3.9606,4.0248,3.9157,4.012,3.9542,0.05779999999999941,1.4617,98280.81,60831.059,3.9516,103122.308,3.8894,85098.126,3.8245,77527.8365,3.8663,84599.702
2746,600548.SH,20100115,3.9606,3.9863,3.9028,3.9542,3.9606,-0.006399999999999739,-0.1616,82767.06,50928.653,3.9093,92913.318,3.8694,81778.431,3.8107,77555.585,3.868,87472.6007
2747,600548.SH,20100114,3.9028,3.967,3.89,3.9606,3.9157,0.04489999999999972,1.1467,96886.27,59361.431,3.8784,87725.368,3.8553,80162.83,3.804,78486.957,3.8759,91770.6863
2748,600548.SH,20100113,3.8579,3.9349,3.8451,3.9157,3.9157,0.0,0.0,122065.7,74134.44,3.854,83138.594,3.8399,77082.249,3.8027,78104.117,3.8817,93216.34
2749,600548.SH,20100112,3.8001,3.9157,3.7616,3.9157,3.8001,0.11560000000000015,3.042,115611.7,69456.422,3.8425,77682.164,3.8271,69541.225,3.804,76670.7675,3.8896,95127.6947
2750,600548.SH,20100111,3.8515,3.8836,3.7616,3.8001,3.8001,0.0,0.0,47235.86,27984.528,3.8271,67073.944,3.8149,65577.59,3.8056,77561.925,3.8958,98229.0087
2751,600548.SH,20100108,3.8322,3.8322,3.7231,3.8001,3.8386,-0.03849999999999998,-1.003,56827.31,33479.133,3.8296,70643.544,3.811,68301.517,3.8149,79731.6455,3.9013,102010.167
2752,600548.SH,20100107,3.8451,3.8707,3.7809,3.8386,3.8579,-0.019299999999999873,-0.5003,73952.4,44059.766,3.8322,72600.292,3.8066,70872.738,3.8268,80782.997,3.9155,110548.4447
2753,600548.SH,20100106,3.8451,3.8707,3.8001,3.8579,3.8386,0.019299999999999873,0.5028,94783.55,56788.683,3.8258,71025.904,3.7905,71475.261,3.8345,81941.5205,3.9283,115644.6417
2754,600548.SH,20100105,3.813,3.8451,3.768,3.8386,3.813,0.025599999999999845,0.6714,62570.6,37170.968,3.8117,61400.286,3.7693,69021.532,3.8422,82112.2825,3.9315,117458.32
2755,600548.SH,20100104,3.8258,3.8579,3.7937,3.813,3.813,0.0,0.0,65083.86,38835.861,3.8027,64081.236,3.7597,69957.547,3.8547,84350.49,3.9392,117488.8597
2756,600548.SH,20091231,3.8001,3.8194,3.7616,3.813,3.8066,0.006400000000000183,0.1681,66611.05,39417.841,3.7924,65959.49,3.752,73332.739,3.8672,90319.6855,3.9473,118323.057
2757,600548.SH,20091230,3.7809,3.813,3.7488,3.8066,3.7873,0.019299999999999873,0.5096,66080.46,38947.934,3.7809,69145.184,3.7526,76811.084,3.8862,97574.6145,3.9561,119517.025
2758,600548.SH,20091229,3.7809,3.8066,3.7359,3.7873,3.7937,-0.006399999999999739,-0.1687,46655.46,27399.595,3.7552,71924.618,3.7655,79125.985,3.9025,101283.3855,3.964,123609.556
2759,600548.SH,20091228,3.7552,3.8194,3.7295,3.7937,3.7616,0.032099999999999795,0.8534,75975.35,44698.013,3.727,76642.778,3.7809,83800.31,3.9208,107920.9295,3.9726,126753.86
2760,600548.SH,20091225,3.7231,3.7809,3.6782,3.7616,3.7552,0.006400000000000183,0.1704,74475.13,43311.879,3.7167,75833.858,3.7963,89546.26,3.9362,114554.718,3.9799,129308.317
2761,600548.SH,20091224,3.6846,3.7745,3.6268,3.7552,3.6782,0.07699999999999996,2.0934,82539.52,47669.186,3.7116,80705.988,3.8188,91161.774,3.9465,118864.492,3.9861,134102.8813
2762,600548.SH,20091223,3.6268,3.7038,3.614,3.6782,3.6461,0.032099999999999795,0.8804,79977.63,45698.935,3.7244,84476.984,3.847,90693.256,3.9699,130386.298,3.9861,133818.7027
2763,600548.SH,20091222,3.7552,3.7616,3.6268,3.6461,3.7424,-0.09629999999999983,-2.5732,70246.26,40445.741,3.7757,86327.352,3.8784,92407.78,3.9972,137729.332,3.9874,132703.4037
2764,600548.SH,20091221,3.7167,3.8001,3.5947,3.7424,3.7359,0.00649999999999995,0.174,71930.75,41620.751,3.8348,90957.842,3.915,95203.033,4.0126,141676.714,3.9889,132221.5183
2765,600548.SH,20091218,3.8515,3.8515,3.691,3.7359,3.8194,-0.08349999999999991,-2.1862,98835.78,58043.82,3.8759,103258.662,3.9497,98743.433,4.029,141254.516,3.9886,131691.3407
2766,600548.SH,20091217,3.9157,3.9606,3.8194,3.8194,3.9349,-0.11549999999999994,-2.9353,101394.5,61357.058,3.926,101617.56,3.9824,107306.632,4.045,140818.216,3.9889,131426.3913
2767,600548.SH,20091216,3.9157,3.9542,3.8836,3.9349,3.9414,-0.00649999999999995,-0.1649,89229.47,54597.46,3.9696,96909.528,4.0197,118338.145,4.0579,140869.9955,3.9859,131209.198
2768,600548.SH,20091215,3.9349,3.9606,3.8579,3.9414,3.9478,-0.006400000000000183,-0.1621,93398.71,57058.133,3.9812,98488.208,4.0396,123440.786,4.0633,145851.3415,3.9775,131149.835
2769,600548.SH,20091214,3.9863,4.0055,3.8194,3.9478,3.9863,-0.03849999999999998,-0.9658,133434.85,81158.088,3.9953,99448.224,4.0607,132041.549,4.0685,148230.635,3.9679,130852.9673
2770,600548.SH,20091211,4.0376,4.0633,3.9799,3.9863,4.0376,-0.051300000000000345,-1.2706,90630.27,56700.677,4.0235,94228.204,4.0762,139563.176,4.0717,149189.3455,3.957,129213.7777
2771,600548.SH,20091210,3.9991,4.0505,3.9606,4.0376,3.9927,0.04490000000000016,1.1246,77854.34,48744.439,4.0389,112995.704,4.0742,146567.21,4.0697,155573.435,3.9424,127683.1253
2772,600548.SH,20091209,3.9734,4.0248,3.9028,3.9927,4.012,-0.01929999999999943,-0.4811,97122.87,60079.596,4.0697,139766.762,4.0928,170079.34,4.0556,155381.426,3.9264,126667.479
2773,600548.SH,20091208,4.089,4.0954,3.9734,4.012,4.089,-0.07700000000000085,-1.8831,98198.79,61473.512,4.098,148393.364,4.1159,183050.884,4.0418,152851.2155,3.9165,125720.9423
2774,600548.SH,20091207,4.0376,4.1083,4.012,4.089,4.0633,0.0257000000000005,0.6325,107334.75,68090.166,4.1262,164634.874,4.1102,188150.395,4.0258,150730.761,3.9061,125109.0713
2775,600548.SH,20091204,4.1789,4.1981,3.9349,4.0633,4.1917,-0.12840000000000007,-3.0632,184467.77,117022.154,4.1288,184898.148,4.1082,183765.599,4.0081,148165.2945,3.8945,124097.1737
2776,600548.SH,20091203,4.1339,4.2366,4.0697,4.1917,4.1339,0.057800000000000296,1.3982,211709.63,137592.041,4.1095,180138.716,4.1076,174329.8,3.9921,143486.271,3.8819,120034.0333
2777,600548.SH,20091202,4.1532,4.1853,4.089,4.1339,4.1532,-0.019300000000000317,-0.4647,140255.88,90532.715,4.1159,200391.918,4.096,163401.846,3.969,137644.7245,3.8637,114869.509
2778,600548.SH,20091201,4.0441,4.1596,3.9927,4.1532,4.1018,0.05140000000000011,1.2531,179406.34,114003.991,4.1339,217708.404,4.0871,168261.897,3.9465,135004.3595,3.8483,112750.0487
2779,600548.SH,20091130,4.012,4.1147,3.967,4.1018,3.967,0.1347999999999998,3.398,208651.12,130292.749,4.0941,211665.916,4.0762,164419.721,3.9215,130258.6765,3.8329,109331.994
2780,600548.SH,20091127,4.1083,4.1468,3.9285,3.967,4.2238,-0.2567999999999997,-6.0798,160670.61,100609.824,4.0877,182633.05,4.0672,158815.515,3.8974,124039.0785,3.8185,104400.7587
2781,600548.SH,20091126,4.2495,4.4292,4.1211,4.2238,4.2238,0.0,0.0,312975.64,208805.094,4.1057,168520.884,4.0653,164579.66,3.8765,118241.083,3.8076,101111.2057
2782,600548.SH,20091125,3.9542,4.2944,3.9221,4.2238,3.9542,0.2695999999999996,6.8181,226838.31,146124.04,4.0762,126411.774,4.0184,140683.512,3.8432,104961.5485,3.7903,92827.8037
2783,600548.SH,20091124,4.1018,4.1724,3.8836,3.9542,4.0697,-0.11549999999999994,-2.838,149193.9,94739.987,4.0402,118815.39,3.9677,122651.547,3.8168,97055.9715,3.7713,87278.4977
