,基金代码,基金简称,2021-07-14-单位净值,2021-07-14-累计净值,2021-07-13-单位净值,2021-07-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
1685,008257,南方1-5年国开债C,1.02,1.0310,1.0195,1.0305,0.0005,0.05,开放申购,开放赎回,0.00%
1686,006474,招商中债1-5年进出口行C,1.0196,1.0808,1.0191,1.0803,0.0005,0.05,开放申购,开放赎回,0.00%
1687,005871,天弘荣享定开债,1.0193,1.1371,1.0188,1.1366,0.0005,0.05,暂停申购,暂停赎回,0.80%
1688,007486,博时中债3-5年国开行C,1.0193,1.0645,1.0188,1.0640,0.0005,0.05,开放申购,开放赎回,0.00%
1689,007677,蜂巢添汇纯债C,1.0189,1.0554,1.0184,1.0549,0.0005,0.05,暂停申购,开放赎回,0.00%
1690,004105,信诚稳鑫C,1.0187,1.1957,1.0182,1.1952,0.0005,0.05,限大额,开放赎回,0.00%
1691,008340,华富中债-安徽信用债A,1.0187,1.0387,1.0182,1.0382,0.0005,0.05,开放申购,开放赎回,0.05%
1692,005375,建信睿和纯债定开债,1.0186,1.1751,1.0181,1.1746,0.0005,0.05,暂停申购,暂停赎回,0.40%
1693,006284,浙商兴永三个月定开债发起式,1.0184,1.0914,1.0179,1.0909,0.0005,0.05,暂停申购,暂停赎回,0.80%
1694,004465,万家玖盛9个月定开债C,1.0179,1.1853,1.0174,1.1848,0.0005,0.05,暂停申购,暂停赎回,0.00%
1695,006086,银河睿丰定开债券,1.0177,1.0914,1.0172,1.0909,0.0005,0.05,暂停申购,暂停赎回,0.80%
1696,008341,华富中债-安徽信用债C,1.0177,1.0377,1.0172,1.0372,0.0005,0.05,开放申购,开放赎回,0.00%
1697,004464,万家玖盛9个月定开债A,1.0176,1.1901,1.0171,1.1896,0.0005,0.05,暂停申购,暂停赎回,0.60%
1698,006946,宝盈聚享定期开放债券,1.0172,1.0742,1.0167,1.0737,0.0005,0.05,暂停申购,暂停赎回,0.60%
1699,007198,富国中债1-5年农发行C,1.0170,1.0770,1.0165,1.0765,0.0005,0.05,开放申购,开放赎回,0.00%
1700,005710,兴业嘉润3个月定开债,1.0169,1.1315,1.0164,1.1310,0.0005,0.05,暂停申购,暂停赎回,0.60%
1701,009529,中融中债1-5年国开行A,1.0168,1.0368,1.0163,1.0363,0.0005,0.05,开放申购,开放赎回,0.05%
1702,007167,华安安和债券A,1.0167,1.0607,1.0162,1.0602,0.0005,0.05,开放申购,开放赎回,0.80%
1703,006027,国投瑞银顺祥债券,1.0165,1.1264,1.0160,1.1259,0.0005,0.05,暂停申购,暂停赎回,0.80%
1704,005470,南方乾利定开债,1.0164,1.1520,1.0159,1.1515,0.0005,0.05,暂停申购,暂停赎回,0.08%
1705,007168,华安安和债券C,1.0161,1.0611,1.0156,1.0606,0.0005,0.05,开放申购,开放赎回,0.00%
1706,005897,平安合颖定开债,1.0160,1.1165,1.0155,1.1160,0.0005,0.05,开放申购,开放赎回,0.80%
1707,009772,嘉实彭博国开债1-5年指数A,1.0159,1.0277,1.0154,1.0272,0.0005,0.05,限大额,开放赎回,0.50%
1708,007595,招商添泽纯债A,1.0156,1.1115,1.0151,1.1110,0.0005,0.05,限大额,开放赎回,0.80%
1709,009773,嘉实彭博国开债1-5年指数C,1.0156,1.0272,1.0151,1.0267,0.0005,0.05,限大额,开放赎回,0.00%
1710,007819,华泰紫金丰益中短债A,1.0155,1.0155,1.0150,1.0150,0.0005,0.05,限大额,开放赎回,0.03%
1711,003517,国泰润利纯债债券,1.0153,1.1970,1.0148,1.1965,0.0005,0.05,限大额,开放赎回,0.60%
1712,007596,招商添泽纯债C,1.0153,1.1101,1.0148,1.1096,0.0005,0.05,限大额,开放赎回,0.00%
1713,009922,华夏鼎富债券A,1.0148,1.0353,1.0143,1.0348,0.0005,0.05,限大额,开放赎回,0.80%
1714,009923,华夏鼎富债券C,1.0147,1.0352,1.0142,1.0347,0.0005,0.05,限大额,开放赎回,0.00%
1715,000134,中信保诚嘉鸿债券A,1.0137,1.0385,1.0132,1.0380,0.0005,0.05,暂停申购,开放赎回,0.80%
1716,009599,嘉实致嘉纯债债券,1.0137,1.0361,1.0132,1.0356,0.0005,0.05,开放申购,开放赎回,0.80%
1717,007158,平安合盛定开债,1.0133,1.0703,1.0128,1.0698,0.0005,0.05,暂停申购,暂停赎回,0.80%
1718,010232,国寿安保泰安纯债债券,1.0131,1.0181,1.0126,1.0176,0.0005,0.05,开放申购,开放赎回,0.80%
1719,005879,中加颐兴定开债券,1.0130,1.1408,1.0125,1.1403,0.0005,0.05,暂停申购,暂停赎回,0.60%
1720,007278,国泰兴富三个月定开债,1.0129,1.0751,1.0124,1.0746,0.0005,0.05,暂停申购,暂停赎回,0.60%
1721,003651,博时丰达纯债6个月定开债,1.0127,1.1643,1.0122,1.1638,0.0005,0.05,封闭期,封闭期,0.08%
1722,012059,鹏华永益3个月定开债,1.0127,1.0127,1.0122,1.0122,0.0005,0.05,暂停申购,暂停赎回,0.30%
1723,007462,德邦锐泓债券C,1.0126,1.0646,1.0121,1.0641,0.0005,0.05,暂停申购,开放赎回,0.00%
1724,000053,鹏华永诚一年定开债券,1.0125,1.6405,1.0120,1.6397,0.0005,0.05,暂停申购,暂停赎回,0.08%
1725,006544,平安惠聚纯债债券,1.0125,1.0955,1.0120,1.0950,0.0005,0.05,限大额,开放赎回,0.80%
1726,008814,招商中债-1-3年国开债C,1.0125,1.0322,1.0120,1.0317,0.0005,0.05,开放申购,开放赎回,0.00%
1727,008882,国联安增祺纯债A,1.0125,1.0125,1.0120,1.0120,0.0005,0.05,限大额,开放赎回,0.60%
1728,007461,德邦锐泓债券A,1.0124,1.0653,1.0119,1.0648,0.0005,0.05,暂停申购,开放赎回,0.08%
1729,010479,鹏华丰颐债券,1.0124,1.0305,1.0119,1.03,0.0005,0.05,暂停申购,开放赎回,0.80%
1730,006997,平安惠添纯债债券,1.0122,1.0834,1.0117,1.0829,0.0005,0.05,暂停申购,开放赎回,0.60%
1731,008883,国联安增祺纯债C,1.0120,1.0120,1.0115,1.0115,0.0005,0.05,限大额,开放赎回,0.00%
1732,003521,万家1-3年政金债纯债C,1.0118,1.1668,1.0113,1.1663,0.0005,0.05,开放申购,开放赎回,0.00%
1733,004104,信诚稳鑫A,1.0116,1.1906,1.0111,1.1901,0.0005,0.05,限大额,开放赎回,0.08%
1734,005388,兴业安弘3个月定开债,1.0108,1.1501,1.0103,1.1496,0.0005,0.05,暂停申购,暂停赎回,0.60%
1735,007175,中融聚通定期开放债券,1.0106,1.0661,1.0101,1.0656,0.0005,0.05,暂停申购,暂停赎回,0.60%
1736,008995,中银证券安沛债券A,1.0106,1.0226,1.0101,1.0221,0.0005,0.05,开放申购,开放赎回,0.08%
1737,003952,兴业嘉瑞6个月定开债A,1.0105,1.2107,1.01,1.2102,0.0005,0.05,暂停申购,暂停赎回,0.60%
1738,006275,永赢聚益债券A,1.0105,1.1105,1.01,1.11,0.0005,0.05,暂停申购,开放赎回,0.80%
1739,006276,永赢聚益债券C,1.0104,1.1074,1.0099,1.1069,0.0005,0.05,暂停申购,开放赎回,0.00%
1740,006596,国泰聚禾纯债债券,1.0103,1.0866,1.0098,1.0861,0.0005,0.05,限大额,开放赎回,0.60%
1741,003431,兴业中短债A,1.0098,1.0098,1.0093,1.0093,0.0005,0.05,开放申购,开放赎回,0.04%
1742,010653,农银汇理金玉债券,1.0097,1.0137,1.0092,1.0132,0.0005,0.05,开放申购,开放赎回,0.08%
1743,003440,招商招享纯债A,1.0094,1.1691,1.0089,1.1686,0.0005,0.05,限大额,开放赎回,0.80%
1744,008268,国泰添瑞一年定开债,1.0091,1.0521,1.0086,1.0516,0.0005,0.05,暂停申购,暂停赎回,0.60%
1745,007172,易方达中债3-5年国开行债C,1.0090,1.0850,1.0085,1.0845,0.0005,0.05,开放申购,开放赎回,0.00%
1746,004637,华夏鼎兴债券A,1.0089,1.1260,1.0084,1.1255,0.0005,0.05,暂停申购,开放赎回,0.80%
1747,003953,兴业嘉瑞6个月定开债C,1.0088,1.1920,1.0083,1.1915,0.0005,0.05,暂停申购,暂停赎回,0.00%
1748,010960,大成惠恒一年定开债券发起式,1.0088,1.0088,1.0083,1.0083,0.0005,0.05,暂停申购,暂停赎回,0.80%
1749,006980,国寿安保泰恒纯债债券,1.0086,1.0646,1.0081,1.0641,0.0005,0.05,暂停申购,开放赎回,0.80%
1750,005752,金鹰添盛定开债券,1.0084,1.1004,1.0079,1.0999,0.0005,0.05,开放申购,开放赎回,0.80%
1751,007820,华泰紫金丰益中短债C,1.0082,1.0082,1.0077,1.0077,0.0005,0.05,限大额,开放赎回,0.00%
1752,010917,德邦锐祥债券A,1.0080,1.0080,1.0075,1.0075,0.0005,0.05,开放申购,开放赎回,0.08%
1753,011910,南方臻利3个月定开债券发起,1.0078,1.0078,1.0073,1.0073,0.0005,0.05,封闭期,封闭期,0.80%
1754,005745,广发汇康定期开放债券,1.0075,1.1269,1.0070,1.1264,0.0005,0.05,开放申购,开放赎回,0.80%
1755,006984,兴全恒瑞定开债券发起式,1.0074,1.0782,1.0069,1.0777,0.0005,0.05,暂停申购,暂停赎回,0.60%
1756,007364,易方达中债1-3年政金债A,1.0073,1.0543,1.0068,1.0538,0.0005,0.05,开放申购,开放赎回,0.04%
1757,005936,申万菱信安泰惠利纯债A,1.0068,1.1357,1.0063,1.1352,0.0005,0.05,暂停申购,开放赎回,0.08%
1758,009081,中信保诚嘉丰一年定开债发起式,1.0068,1.0254,1.0063,1.0249,0.0005,0.05,暂停申购,暂停赎回,0.60%
1759,008799,国金惠安利率债C,1.0065,1.0065,1.0060,1.0060,0.0005,0.05,开放申购,开放赎回,0.00%
1760,009445,华夏上清所1-3年高等级国企中票A,1.0063,1.0063,1.0058,1.0058,0.0005,0.05,开放申购,开放赎回,0.06%
1761,003013,中融恒泰纯债A,1.0051,1.1851,1.0436,1.1846,0.0005,0.05,开放申购,开放赎回,0.06%
1762,010254,嘉实丰年一年定期纯债债券A,1.0051,1.0051,1.0046,1.0046,0.0005,0.05,暂停申购,暂停赎回,0.04%
1763,010255,嘉实丰年一年定期纯债债券C,1.0047,1.0047,1.0042,1.0042,0.0005,0.05,暂停申购,暂停赎回,0.00%
1764,011656,天弘京津冀发起债A,1.0042,1.0042,1.0037,1.0037,0.0005,0.05,开放申购,开放赎回,0.80%
1765,008996,中银证券安沛债券C,1.0005,1.0125,1,1.0120,0.0005,0.05,开放申购,开放赎回,0.00%
1766,011401,汇添富成长精选混合A,0.9971,0.9971,0.9966,0.9966,0.0005,0.05,开放申购,开放赎回,0.15%
1767,011402,汇添富成长精选混合C,0.9946,0.9946,0.9941,0.9941,0.0005,0.05,开放申购,开放赎回,0.00%
1768,006747,东海祥利纯债,0.9938,0.9938,0.9933,0.9933,0.0005,0.05,暂停申购,开放赎回,0.08%
1769,010338,国投瑞银远见成长混合A,0.9834,0.9834,0.9829,0.9829,0.0005,0.05,开放申购,开放赎回,0.15%
1770,010339,国投瑞银远见成长混合C,0.9811,0.9811,0.9806,0.9806,0.0005,0.05,开放申购,开放赎回,0.00%
1771,007822,华泰紫金丰利中短债发起C,0.9496,0.9496,0.9491,0.9491,0.0005,0.05,限大额,开放赎回,0.00%
1772,010918,德邦锐祥债券C,0.9483,0.9483,0.9478,0.9478,0.0005,0.05,开放申购,开放赎回,0.00%
1773,002259,鹏华健康环保混合,2.7980,2.7980,2.7970,2.7970,0.0010,0.04,开放申购,开放赎回,0.15%
1774,003769,中银品质生活混合,2.3694,2.3694,2.3684,2.3684,0.0010,0.04,开放申购,开放赎回,0.15%
1775,630010,华商价值精选混合,2.3690,3.2790,2.3680,3.2780,0.0010,0.04,开放申购,开放赎回,0.15%
1776,008467,博道嘉瑞混合A,2.0276,2.0276,2.0268,2.0268,0.0008,0.04,开放申购,开放赎回,0.15%
1777,008468,博道嘉瑞混合C,2.0121,2.0121,2.0113,2.0113,0.0008,0.04,开放申购,开放赎回,0.00%
1778,006761,银河家盈债券,2.0074,2.4864,2.0066,2.4856,0.0008,0.04,开放申购,开放赎回,0.80%
1779,004957,中银证券安誉债券C,1.9810,2.0370,1.9802,2.0362,0.0008,0.04,开放申购,开放赎回,0.00%
1780,002512,长城久润混合,1.7826,1.7826,1.7818,1.7818,0.0008,0.04,开放申购,开放赎回,0.15%
1781,217008,招商安本增利债券,1.5844,2.2044,1.5838,2.2038,0.0006,0.04,开放申购,开放赎回,0.00%
1782,001190,鹏华弘润混合A,1.5484,1.5484,1.5478,1.5478,0.0006,0.04,限大额,开放赎回,0.15%
1783,001191,鹏华弘润混合C,1.5130,1.5130,1.5124,1.5124,0.0006,0.04,限大额,开放赎回,0.15%
1784,161119,易方达中债新综指(LOF)A,1.4846,1.4846,1.4840,1.4840,0.0006,0.04,开放申购,开放赎回,0.08%
1785,161120,易方达中债新综指(LOF)C,1.4491,1.4491,1.4485,1.4485,0.0006,0.04,开放申购,开放赎回,0.00%
1786,952035,国君资管君得诚混合,1.4274,1.8159,1.4268,1.8151,0.0006,0.04,开放申购,开放赎回,1.50%
1787,169107,东方红恒阳五年定开混合,1.3916,1.3916,1.3910,1.3910,0.0006,0.04,暂停申购,暂停赎回,1.50%
1788,004823,上投安裕回报A,1.3886,1.3886,1.3880,1.3880,0.0006,0.04,开放申购,开放赎回,0.10%
1789,005490,中金衡优灵活配置混合C,1.3821,1.4221,1.3815,1.4215,0.0006,0.04,限大额,开放赎回,0.00%
1790,161601,融通新蓝筹混合,1.3753,3.6853,1.3747,3.6847,0.0006,0.04,开放申购,开放赎回,0.15%
1791,004824,上投安裕回报C,1.3647,1.3647,1.3641,1.3641,0.0006,0.04,开放申购,开放赎回,0.00%
1792,006471,华润元大润鑫债券C,1.3280,1.8991,1.3275,1.8986,0.0005,0.04,开放申购,开放赎回,0.00%
1793,004618,建信鑫稳回报灵活配置混合C,1.3265,1.4265,1.3260,1.4260,0.0005,0.04,限大额,开放赎回,0.00%
1794,006140,广发集嘉债券A,1.3255,1.3255,1.3250,1.3250,0.0005,0.04,开放申购,开放赎回,0.08%
1795,006141,广发集嘉债券C,1.3166,1.3166,1.3161,1.3161,0.0005,0.04,开放申购,开放赎回,0.00%
1796,002146,长安鑫益增强混合A,1.3028,1.3028,1.3023,1.3023,0.0005,0.04,限大额,开放赎回,0.15%
1797,007467,华泰柏瑞中证低波动ETF联接C,1.2899,1.2899,1.2894,1.2894,0.0005,0.04,开放申购,开放赎回,0.00%
1798,004852,广发价值回报混合A,1.2842,1.2842,1.2837,1.2837,0.0005,0.04,开放申购,开放赎回,0.12%
1799,000355,南方丰元信用增强债券A,1.2822,1.5143,1.2817,1.5138,0.0005,0.04,开放申购,开放赎回,0.08%
1800,002147,长安鑫益增强混合C,1.2639,1.2639,1.2634,1.2634,0.0005,0.04,限大额,开放赎回,0.00%
1801,000736,诺安聚利债券A,1.2543,1.3183,1.2538,1.3178,0.0005,0.04,开放申购,开放赎回,0.08%
1802,007454,民生加银嘉盈债券,1.2527,1.4977,1.2522,1.4972,0.0005,0.04,暂停申购,开放赎回,0.80%
1803,000737,诺安聚利债券C,1.2242,1.2822,1.2237,1.2817,0.0005,0.04,开放申购,开放赎回,0.00%
1804,004736,富国鼎利纯债三个月定开债,1.2228,1.2421,1.2223,1.2416,0.0005,0.04,暂停申购,暂停赎回,0.60%
1805,003859,招商招旭纯债A,1.2185,1.2185,1.2180,1.2180,0.0005,0.04,限大额,开放赎回,0.08%
1806,003860,招商招旭纯债C,1.2108,1.5318,1.2103,1.5313,0.0005,0.04,限大额,开放赎回,0.00%
1807,003999,富荣富祥纯债,1.2009,1.2239,1.2004,1.2234,0.0005,0.04,开放申购,开放赎回,0.08%
1808,007266,嘉实新添益定期混合A,1.1906,1.1906,1.1901,1.1901,0.0005,0.04,暂停申购,暂停赎回,0.08%
1809,519943,长信利率A,1.1904,1.2210,1.1899,1.2205,0.0005,0.04,开放申购,开放赎回,0.06%
1810,004898,长安泓源纯债债券C,1.1892,1.1892,1.1887,1.1887,0.0005,0.04,开放申购,开放赎回,0.00%
1811,004897,长安泓源纯债债券A,1.1818,1.1818,1.1813,1.1813,0.0005,0.04,开放申购,开放赎回,0.04%
1812,007085,招商瑞庆混合C,1.1799,1.2999,1.1794,1.2994,0.0005,0.04,限大额,开放赎回,0.00%
1813,007267,嘉实新添益定期混合C,1.1769,1.1769,1.1764,1.1764,0.0005,0.04,暂停申购,暂停赎回,0.00%
1814,519942,长信利率C,1.1708,1.1975,1.1703,1.1970,0.0005,0.04,开放申购,开放赎回,0.00%
1815,004043,华夏鼎茂债券C,1.1686,1.2189,1.1681,1.2184,0.0005,0.04,限大额,开放赎回,0.00%
1816,002574,招商瑞庆混合A,1.1681,1.4681,1.1676,1.4676,0.0005,0.04,限大额,开放赎回,0.15%
1817,003376,广发中债7-10年国开债指数A,1.1613,1.1723,1.1608,1.1718,0.0005,0.04,开放申购,开放赎回,0.05%
1818,004156,中信保诚至泰中短债债券C,1.1582,1.1582,1.1577,1.1577,0.0005,0.04,开放申购,开放赎回,0.00%
1819,003618,招商招旺纯债A,1.1575,1.2008,1.1570,1.2003,0.0005,0.04,限大额,开放赎回,0.80%
1820,000191,富国信用债债券A/B,1.1534,1.4439,1.1529,1.4434,0.0005,0.04,限大额,开放赎回,0.08%
1821,003747,万家鑫享纯债A,1.1518,1.1772,1.1513,1.1767,0.0005,0.04,限大额,开放赎回,0.80%
1822,003748,万家鑫享纯债C,1.1497,1.1721,1.1492,1.1716,0.0005,0.04,限大额,开放赎回,0.00%
1823,003619,招商招旺纯债C,1.1476,1.1907,1.1471,1.1902,0.0005,0.04,限大额,开放赎回,0.00%
1824,004388,鹏华丰享债券,1.1472,1.2382,1.1467,1.2377,0.0005,0.04,限大额,开放赎回,0.08%
1825,003041,鑫元得利债券,1.1436,1.1774,1.1431,1.1769,0.0005,0.04,限大额,开放赎回,0.60%
1826,006684,富国信用债债券D,1.1428,1.1518,1.1423,1.1513,0.0005,0.04,限大额,开放赎回,0.00%
1827,000192,富国信用债债券C,1.1421,1.4076,1.1416,1.4071,0.0005,0.04,限大额,开放赎回,0.00%
1828,003358,易方达中债7-10年国开债A,1.1412,1.1534,1.1408,1.1530,0.0004,0.04,开放申购,开放赎回,0.08%
1829,519985,长信纯债壹号债券A,1.1403,1.5323,1.1399,1.5319,0.0004,0.04,开放申购,开放赎回,0.06%
1830,003377,广发中债7-10年国开债指数C,1.14,1.1510,1.1396,1.1506,0.0004,0.04,开放申购,开放赎回,0.00%
1831,009803,易方达中债7-10年国开债C,1.1398,1.1520,1.1394,1.1516,0.0004,0.04,开放申购,开放赎回,0.00%
1832,005452,鹏扬双利债券C,1.1370,1.2230,1.1366,1.2226,0.0004,0.04,开放申购,开放赎回,0.00%
1833,008420,广发招泰混合A,1.1290,1.1290,1.1286,1.1286,0.0004,0.04,开放申购,开放赎回,0.10%
1834,261002,景顺长城优信增利债券A,1.1270,1.5260,1.1266,1.5256,0.0004,0.04,开放申购,开放赎回,0.08%
1835,012136,景顺长城景泰鑫利纯债C,1.1261,1.1261,1.1257,1.1257,0.0004,0.04,开放申购,开放赎回,0.00%
1836,541005,汇丰晋信平稳增利中短债C,1.1252,1.3525,1.1248,1.3521,0.0004,0.04,开放申购,开放赎回,0.00%
1837,003273,安信永丰定开债券A,1.1250,1.1250,1.1246,1.1246,0.0004,0.04,暂停申购,暂停赎回,0.07%
1838,540005,汇丰晋信平稳增利中短债A,1.1245,1.3605,1.1241,1.3601,0.0004,0.04,开放申购,开放赎回,0.08%
1839,008421,广发招泰混合C,1.1229,1.1229,1.1225,1.1225,0.0004,0.04,开放申购,开放赎回,0.00%
1840,005755,平安短债C,1.1215,1.1415,1.1211,1.1411,0.0004,0.04,限大额,开放赎回,0.00%
1841,006076,创金合信恒利超短债债券A,1.1206,1.1206,1.1202,1.1202,0.0004,0.04,限大额,开放赎回,0.03%
1842,006874,创金合信恒兴中短债A,1.1201,1.1201,1.1196,1.1196,0.0005,0.04,限大额,开放赎回,0.04%
1843,003192,创金合信尊丰纯债,1.1190,1.1993,1.1185,1.1988,0.0005,0.04,限大额,开放赎回,0.08%
1844,003329,万家鑫安纯债债券A,1.1180,1.2185,1.1175,1.2180,0.0005,0.04,限大额,开放赎回,0.80%
1845,004127,鹏华丰康债券,1.1157,1.2603,1.1152,1.2598,0.0005,0.04,限大额,开放赎回,0.08%
1846,000504,中信建投景和中短债C,1.1151,1.2741,1.1147,1.2737,0.0004,0.04,开放申购,开放赎回,0.00%
1847,850003,海通海升六个月持有债券A,1.1150,1.5020,1.1145,1.5015,0.0005,0.04,开放申购,开放赎回,0.03%
1848,002915,鑫元裕利债券,1.1149,1.1894,1.1145,1.1890,0.0004,0.04,限大额,开放赎回,0.60%
1849,008959,创金合信恒利超短债债券E,1.1147,1.1147,1.1143,1.1143,0.0004,0.04,限大额,开放赎回,0.00%
1850,010407,安信中债1-3年政策性金融债C,1.1136,1.1136,1.1132,1.1132,0.0004,0.04,开放申购,开放赎回,0.00%
1851,855001,海通海升六个月持有债券C,1.1135,1.5005,1.1130,1.50,0.0005,0.04,开放申购,开放赎回,0.00%
1852,006824,创金合信鑫日享短债债券A,1.1106,1.1106,1.1102,1.1102,0.0004,0.04,限大额,开放赎回,0.03%
1853,006204,新疆前海联合泳祺纯债C,1.1096,1.1396,1.1092,1.1392,0.0004,0.04,开放申购,开放赎回,0.00%
1854,006077,创金合信恒利超短债债券C,1.1092,1.1092,1.1088,1.1088,0.0004,0.04,限大额,开放赎回,0.00%
1855,002659,兴业中债1-3年政金债A,1.1072,1.2072,1.1068,1.2068,0.0004,0.04,开放申购,开放赎回,0.05%
1856,009311,创金合信鑫日享短债债券E,1.1055,1.1055,1.1051,1.1051,0.0004,0.04,限大额,开放赎回,0.00%
1857,002175,博时裕乾纯债A,1.1052,1.2111,1.1048,1.2107,0.0004,0.04,限大额,开放赎回,0.08%
1858,004673,华夏短债债券C,1.1027,1.1357,1.1023,1.1353,0.0004,0.04,限大额,开放赎回,0.00%
1859,005754,平安短债A,1.1007,1.1207,1.1003,1.1203,0.0004,0.04,限大额,开放赎回,0.03%
1860,006825,创金合信鑫日享短债债券C,1.1001,1.1001,1.0997,1.0997,0.0004,0.04,限大额,开放赎回,0.00%
1861,007495,兴业中债1-3年政金债C,1.0996,1.1996,1.0992,1.1992,0.0004,0.04,开放申购,开放赎回,0.00%
1862,004001,泰达宏利恒利债券A,1.0979,1.2020,1.0975,1.2016,0.0004,0.04,限大额,开放赎回,0.08%
1863,003195,光大永利纯债A,1.0953,1.1876,1.0949,1.1872,0.0004,0.04,限大额,开放赎回,0.80%
1864,006653,南方畅利定开债发起式,1.0946,1.1446,1.0942,1.1442,0.0004,0.04,暂停申购,暂停赎回,0.08%
1865,008895,申万菱信量化对冲策略混合,1.0938,1.0938,1.0934,1.0934,0.0004,0.04,开放申购,开放赎回,0.15%
1866,006389,金鹰添祥中短债A,1.0937,1.1137,1.0933,1.1133,0.0004,0.04,限大额,开放赎回,0.03%
1867,261102,景顺长城优信增利债券C,1.0931,1.4881,1.0927,1.4877,0.0004,0.04,开放申购,开放赎回,0.00%
1868,005756,平安短债E,1.0925,1.1125,1.0921,1.1121,0.0004,0.04,限大额,开放赎回,0.00%
1869,005322,中银丰禧定期开放债券,1.0917,1.1422,1.0913,1.1418,0.0004,0.04,开放申购,开放赎回,0.80%
1870,004059,鑫元招利债券,1.0894,1.1827,1.0890,1.1823,0.0004,0.04,限大额,开放赎回,0.60%
1871,007941,恒生前海恒扬纯债债券A,1.0881,1.0881,1.0877,1.0877,0.0004,0.04,开放申购,开放赎回,0.08%
1872,675053,西部利得合赢债券C,1.0861,1.1274,1.0857,1.1270,0.0004,0.04,开放申购,开放赎回,0.00%
1873,006390,金鹰添祥中短债C,1.0861,1.1061,1.0857,1.1057,0.0004,0.04,限大额,开放赎回,0.00%
1874,006740,工银尊利中短债债券A,1.0821,1.0821,1.0817,1.0817,0.0004,0.04,限大额,开放赎回,0.04%
1875,005574,东吴悦秀纯债债券C,1.0806,1.1106,1.0802,1.1102,0.0004,0.04,开放申购,开放赎回,0.00%
1876,007025,南方鑫利3个月定开债,1.0803,1.0803,1.0799,1.0799,0.0004,0.04,暂停申购,暂停赎回,0.80%
