,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma8,ma25,ma8_-1,ma25_-1,close5v,close10v,close20v,close30v,b
1788,000002.SZ,20130614,8.1332,8.2167,8.0877,8.118,8.1028,0.0152000000000001,0.1876,568137.39,608814.9124,8.707487500000001,8.887644000000005,8.861275000000001,8.909080000000007,9.261024882976102,9.214215323971422,9.728750923872875,8.746489283074649,0
1787,000002.SZ,20130617,8.1484,8.1636,7.7307,7.8446,8.118,-0.2734000000000005,-3.3678,1179549.08,1222588.0361,8.55085,8.850488000000006,8.707487500000001,8.887644000000005,8.741554700048441,9.56441373683808,10.116258317823728,8.857685541646482,0
1786,000002.SZ,20130618,7.8598,7.951,7.8219,7.9282,7.8446,0.0836000000000005,1.0657,705903.57,734233.7158,8.402775,8.821160000000004,8.55085,8.850488000000006,8.476955677202895,9.310310032542064,10.009586034661083,8.869730834237279,0
1785,000002.SZ,20130619,7.8826,7.8826,7.5864,7.7383,7.9282,-0.1899000000000006,-2.3952,968821.03,982584.8726,8.24425,8.779452000000004,8.402775,8.821160000000004,8.822351162400011,9.28369280074435,10.196296344158277,9.34249124484706,0
1784,000002.SZ,20130620,7.7383,7.7991,7.5105,7.5333,7.7383,-0.205,-2.6492,803011.76,809447.5553,8.062949999999999,8.733432000000004,8.24425,8.779452000000004,9.163314881924256,9.879070261372839,10.201638060345399,9.81853902008416,0
1783,000002.SZ,20130621,7.3814,7.6396,7.2903,7.5181,7.5333,-0.0152000000000001,-0.2018,909789.87,899271.3889,7.912024999999999,8.695772000000005,8.062949999999999,8.733432000000004,9.949455314507656,10.303002088293585,9.65656216331254,10.080738484457509,0
1782,000002.SZ,20130624,7.5029,7.5029,6.8346,6.8574,7.5181,-0.6606999999999994,-8.7881,1733650.94,1609937.1428,7.7050874999999985,8.631980000000006,7.912024999999999,8.695772000000005,10.941318867209146,11.074168052031384,10.465190888675009,11.063085134307464,0
1781,000002.SZ,20130625,6.7587,6.9561,6.3638,6.7207,6.8574,-0.1367000000000002,-1.9935,1709388.62,1515491.7364,7.532324999999998,8.545408000000005,7.7050874999999985,8.631980000000006,10.983082119422086,10.915232044281103,11.163866859106939,11.220408588391091,0
1780,000002.SZ,20130626,6.9106,6.941,6.6752,6.827,6.7207,0.1063,1.5817,1435921.86,1284525.0122,7.370949999999998,8.449116000000005,7.532324999999998,8.545408000000005,10.522923685366925,11.435037351691813,10.667496704262486,11.101215760949172,0
1779,000002.SZ,20130627,6.9106,7.108,6.8422,6.903,6.827,0.0759999999999996,1.1132,1292774.45,1187763.3352,7.253249999999998,8.362848000000007,7.370949999999998,8.449116000000005,10.781109662465596,11.859191655801826,10.450963349268434,10.770099956540635,0
1778,000002.SZ,20130628,6.9485,7.594,6.9485,7.4801,6.903,0.5771000000000006,8.3601,2349092.85,2292843.896,7.197237499999997,8.296628000000005,7.253249999999998,8.362848000000007,10.35534284301012,10.558414994451946,9.492386465421585,9.898530768305237,0
1777,000002.SZ,20130701,7.3966,7.594,7.3055,7.5029,7.4801,0.0228000000000001,0.3048,1037593.38,1016280.5797,7.167812499999997,8.229192000000005,7.197237499999997,8.296628000000005,10.121419717709152,10.576976902264459,9.261085713524103,10.25310213384158,0
1776,000002.SZ,20130702,7.5029,7.5257,7.1384,7.3814,7.5029,-0.1215000000000001,-1.6194,1109956.68,1072622.7251,7.148824999999997,8.159632000000006,7.167812499999997,8.229192000000005,9.938223101308694,10.751077031457449,9.526783536998401,10.452624163437829,0
1775,000002.SZ,20130703,7.3662,7.3662,7.0017,7.184,7.3814,-0.1974,-2.6743,1230777.81,1154714.2235,7.107062499999997,8.085212000000006,7.148824999999997,8.159632000000006,10.866787305122493,10.983017817371937,10.063335189309576,10.665924276169266,0
1774,000002.SZ,20130704,7.1232,7.5333,7.1232,7.4422,7.184,0.2581999999999995,3.5941,1320038.11,1285480.632,7.180162499999997,8.024460000000007,7.107062499999997,8.085212000000006,10.999973126226116,10.326516352691408,9.93872779554433,10.112198005965977,0
1773,000002.SZ,20130705,7.7459,8.1256,7.6396,7.7459,7.4422,0.3037000000000001,4.0808,1424398.56,1465504.3629,7.308312499999997,7.958848000000006,7.180162499999997,8.024460000000007,10.196103745207141,9.372571295782285,9.784272970216502,9.696097290179322,0
1772,000002.SZ,20130708,7.6396,7.8446,7.5181,7.594,7.7459,-0.1518999999999994,-1.961,846327.48,855448.368,7.404187499999997,7.888372000000007,7.308312499999997,7.958848000000006,10.450092178035291,9.450092178035291,9.989992099025546,9.960100079009743,0
1771,000002.SZ,20130709,7.5257,7.632,7.2751,7.3358,7.594,-0.2582000000000004,-3.4001,804609.74,779695.5751,7.458287499999997,7.807872000000007,7.404187499999997,7.888372000000007,10.81790670410862,10.22778701709425,10.279587775021128,10.103601515853759,0
1770,000002.SZ,20130710,7.3738,7.8295,7.3131,7.8067,7.3358,0.4709000000000003,6.4192,949101.42,947248.3566,7.499112499999997,7.756232000000007,7.458287499999997,7.807872000000007,10.106959406663506,9.328781687524819,9.708071272112416,9.338516914957664,0
1769,000002.SZ,20130711,7.875,8.361,7.8598,8.1864,7.8067,0.3797000000000006,4.8638,1976706.16,2115303.3079,7.5845499999999975,7.719176000000007,7.499112499999997,7.756232000000007,9.387765073780903,8.81254275383563,9.081647610671356,8.88681227401544,0
1768,000002.SZ,20130712,8.2243,8.3155,7.837,7.8978,8.1864,-0.2886000000000006,-3.5254,926690.19,982458.4211,7.649099999999997,7.674828000000007,7.5845499999999975,7.719176000000007,9.192306718326623,8.990351743523512,9.375015827192383,9.192306718326623,0
1767,000002.SZ,20130715,7.9358,8.1636,7.7763,7.9358,7.8978,0.0380000000000002,0.4811,866325.08,909995.1133,7.7430749999999975,7.632912000000007,7.649099999999997,7.674828000000007,9.043070641901258,8.755891025479471,9.693792686307619,9.301393684316642,1
1766,000002.SZ,20130716,7.8522,7.9889,7.6776,7.9358,7.9358,0.0,0.0,890197.25,917005.7861,7.804774999999998,7.601324000000006,7.7430749999999975,7.632912000000007,9.454497341162831,8.861236422288867,9.722397237833613,9.215328007258247,0
1765,000002.SZ,20130717,7.8598,8.1256,7.67,7.8902,7.9358,-0.0456000000000003,-0.5746,911728.56,947459.6638,7.822812499999998,7.576416000000006,7.804774999999998,7.601324000000006,9.230057539732833,9.162632125928367,9.711287419837266,9.095333451623533,0
1764,000002.SZ,20130718,7.8598,7.9889,7.6472,7.6852,7.8902,-0.205,-2.5982,734283.23,750596.1522,7.834212499999998,7.559712000000006,7.822812499999998,7.576416000000006,9.387263831780565,9.62447301306407,9.792458231405819,9.367485556654348,0
1763,000002.SZ,20130719,7.7079,7.7307,7.2143,7.2599,7.6852,-0.4253,-5.534,1387493.04,1353875.8594,7.824724999999998,7.525388000000006,7.834212499999998,7.559712000000006,9.780300004132288,10.439262248791305,10.345183817958926,9.895453105414676,0
1762,000002.SZ,20130722,7.1991,7.2903,7.0549,7.1764,7.2599,-0.0834999999999999,-1.1502,882926.52,832015.0005,7.745937499999998,7.498660000000006,7.824724999999998,7.525388000000006,9.682431302602977,10.571317094922247,10.539685636252159,9.830695056016944,0
1761,000002.SZ,20130723,7.2143,7.5029,7.1536,7.5029,7.1764,0.3265000000000002,4.5496,912770.75,889195.0963,7.660499999999999,7.481648000000007,7.745937499999998,7.498660000000006,9.37250929640539,10.050647083127856,9.878580282290848,9.82793319916299,0
1760,000002.SZ,20130724,7.4422,7.4801,7.1384,7.2827,7.5029,-0.2202000000000001,-2.9349,1104508.97,1056959.5729,7.583612499999998,7.463424000000007,7.660499999999999,7.481648000000007,9.926950169579964,10.406579977206256,10.010435690060005,10.041742760240023,0
1759,000002.SZ,20130725,7.2827,7.3586,7.1384,7.2143,7.2827,-0.0684000000000004,-0.9392,732049.62,698627.0321,7.4934249999999984,7.450664000000007,7.583612499999998,7.463424000000007,10.252692568925607,10.305365731949045,10.084277060837504,10.168415508088103,0
1758,000002.SZ,20130726,7.146,7.2371,7.0625,7.1004,7.2143,-0.1139000000000001,-1.5788,643574.75,604528.4391,7.3889999999999985,7.433956000000007,7.4934249999999984,7.450664000000007,10.673764858317842,10.427863218973581,10.224635231817928,10.21393160948679,0
1757,000002.SZ,20130729,7.0473,7.0473,6.7815,6.9485,7.1004,-0.1518999999999994,-2.1393,1107248.68,999854.1482,7.271287499999999,7.437600000000007,7.3889999999999985,7.433956000000007,10.918039864719004,11.07116643879974,10.623012160898035,10.863495718500396,0
1756,000002.SZ,20130730,6.9334,7.1916,6.8422,7.0321,6.9485,0.0835999999999996,1.2031,940808.06,870848.0668,7.1896499999999985,7.450056000000006,7.271287499999999,7.437600000000007,10.723539198816853,10.971829183316506,10.399596137711352,10.885510729369605,0
1755,000002.SZ,20130731,7.4422,7.67,7.2067,7.2295,7.0321,0.1974,2.8071,1585069.85,1548869.7483,7.1858499999999985,7.466156000000007,7.1896499999999985,7.450056000000006,10.483159277958364,10.598796597275053,9.926550937132582,10.745833045162183,0
1754,000002.SZ,20130801,7.2675,7.5029,7.2143,7.3966,7.2295,0.1671000000000004,2.3114,980289.04,956075.6992,7.213374999999998,7.485900000000007,7.1858499999999985,7.466156000000007,10.051374956060892,10.174539653354241,9.732985425736148,10.492793986426195,0
1753,000002.SZ,20130802,7.6472,7.7915,7.5181,7.5788,7.3966,0.1821999999999999,2.4633,1328338.63,1334337.028,7.222862499999998,7.489848000000007,7.213374999999998,7.485900000000007,9.769620520399009,9.909880192114848,9.479073204201192,10.160447564258195,0
1752,000002.SZ,20130805,7.5181,7.6244,7.4573,7.5864,7.5788,0.0076,0.1003,766025.83,759024.3486,7.260824999999998,7.493188000000007,7.222862499999998,7.489848000000007,10.140250975429716,9.970078034377307,9.299404196984076,9.930006327111672,0
1751,000002.SZ,20130806,7.4801,7.5637,7.3358,7.5409,7.5864,-0.0455000000000005,-0.5998,1026378.2,1007127.5507,7.301649999999998,7.499568000000006,7.260824999999998,7.493188000000007,10.231537349653223,9.828800275829146,9.778408412788925,9.667678924266335,0
1750,000002.SZ,20130807,7.67,7.8522,7.5409,7.5788,7.5409,0.0379000000000004,0.5026,1558395.03,1582541.8595,7.361449999999998,7.5153600000000065,7.301649999999998,7.499568000000006,10.110307700427509,9.619332875917031,9.649416794215442,9.649416794215442,0
1749,000002.SZ,20130808,7.6244,7.6244,7.4118,7.4346,7.5788,-0.1442000000000005,-1.9027,781788.72,770914.2766,7.422212499999997,7.515056000000007,7.361449999999998,7.5153600000000065,10.122535173378528,9.785462566916848,9.86710784709332,9.897775266994863,0
1748,000002.SZ,20130809,7.5029,7.5257,7.2903,7.4042,7.4346,-0.0303999999999993,-0.4089,719651.89,701493.985,7.468724999999997,7.501388000000007,7.422212499999997,7.515056000000007,10.143567164582263,9.805110612895383,9.794846168390913,9.641014559304178,0
1747,000002.SZ,20130812,7.4194,7.6928,7.4194,7.6928,7.4042,0.2885999999999997,3.8978,1418770.25,1413329.7263,7.526637499999997,7.505340000000007,7.468724999999997,7.501388000000007,9.832180740432612,9.595205906821963,9.81242200499168,9.07198939267887,1
1746,000002.SZ,20130813,7.6852,7.7383,7.6168,7.7155,7.6928,0.0226999999999995,0.2951,844425.96,855255.0615,7.566499999999997,7.520528000000006,7.526637499999997,7.505340000000007,9.606376774026312,9.478452465815566,9.921327198496533,8.868122610329856,0
1745,000002.SZ,20130814,7.7839,7.8522,7.6472,7.6624,7.7155,-0.0530999999999997,-0.6882,929231.02,951292.1411,7.5769499999999965,7.5147560000000055,7.566499999999997,7.520528000000006,9.51438191689288,9.365733973689705,10.138729379828774,8.979171016913762,0
1744,000002.SZ,20130815,7.67,7.7004,7.5105,7.5257,7.6624,-0.1367000000000002,-1.784,773192.21,773668.3141,7.569362499999997,7.488328000000006,7.5769499999999965,7.5147560000000055,9.667007720212075,9.566020436637125,10.312794823072938,9.212963578138911,0
1743,000002.SZ,20130816,7.4953,7.9737,7.4346,7.5105,7.5257,-0.0151999999999992,-0.202,1594071.44,1601432.6842,7.565562499999997,7.472836000000006,7.569362499999997,7.488328000000006,9.66633379934758,9.565275281272886,10.25284601557819,9.656214632847346,0
1742,000002.SZ,20130819,7.4498,7.632,7.3662,7.5637,7.5105,0.0531999999999994,0.7083,990540.15,976460.181,7.563674999999996,7.457952000000007,7.565562499999997,7.472836000000006,9.758980393193808,9.327313351930934,9.959808030461282,9.427661065351614,0
1741,000002.SZ,20130820,7.5333,7.5864,7.3738,7.4118,7.5637,-0.1518999999999994,-2.0083,967509.18,952475.2958,7.560824999999996,7.436992000000007,7.563674999999996,7.457952000000007,9.866833967457298,9.948730402871096,9.836072209179957,9.64138266008257,0
1740,000002.SZ,20130821,7.4042,7.427,7.2447,7.2903,7.4118,-0.1215000000000001,-1.6393,753885.83,725527.0093,7.546587499999996,7.412996000000008,7.560824999999996,7.436992000000007,9.843765002811955,10.031274433150898,10.031274433150898,9.833340191761655,0
1739,000002.SZ,20130822,7.2903,7.4042,7.2447,7.2751,7.2903,-0.0152000000000001,-0.2085,561063.61,540456.6726,7.494374999999996,7.396592000000007,7.546587499999996,7.412996000000008,9.895534082005744,10.083435279240147,10.114775054638425,9.603304421932345,0
1738,000002.SZ,20130823,7.3282,7.3434,7.108,7.2599,7.2751,-0.0152000000000001,-0.2089,728480.84,692564.3704,7.437424999999997,7.396592000000007,7.494374999999996,7.396592000000007,9.895453105414676,9.989531536247057,9.832642322897009,9.612942327029298,0
1737,000002.SZ,20130826,7.2675,7.389,7.1536,7.3814,7.2599,0.1215000000000001,1.6736,859051.85,824976.7108,7.402299999999997,7.404792000000008,7.437424999999997,7.396592000000007,9.557671986344054,10.226379819546427,9.454710488525212,9.331292166797628,0
1736,000002.SZ,20130827,7.3586,7.3966,7.2675,7.3131,7.3814,-0.0682999999999998,-0.9253,654149.93,630050.4276,7.3757249999999965,7.397200000000007,7.402299999999997,7.404792000000008,10.083001736609646,10.467243713336341,9.356087021919569,9.41844088006454,0
1735,000002.SZ,20130828,7.2447,7.2447,7.108,7.1764,7.3131,-0.1367000000000002,-1.8692,927219.85,876145.8843,7.333962499999997,7.392948000000007,7.3757249999999965,7.397200000000007,10.190485480185052,10.82534418371328,9.587258235326905,9.703611838804973,0
1734,000002.SZ,20130829,7.1764,7.2143,7.108,7.1991,7.1764,0.0226999999999995,0.3163,665492.3,626698.0741,7.288387499999997,7.392340000000006,7.333962499999997,7.392948000000007,10.18988484671695,10.780653137197707,9.63092608798322,9.683571557555807,0
1733,000002.SZ,20130830,7.1688,7.2447,7.108,7.184,7.1991,-0.0150999999999994,-0.2097,683338.33,645669.2256,7.259912499999997,7.3956840000000055,7.288387499999997,7.392340000000006,10.095072383073497,10.71881959910913,10.095072383073497,9.598273942093542,0
1732,000002.SZ,20130902,7.2143,7.2295,6.9637,7.0549,7.184,-0.1291000000000002,-1.797,922549.15,859782.6698,7.230487499999997,7.399940000000006,7.259912499999997,7.3956840000000055,10.69965555854796,10.678110249613743,10.107584799217564,9.76314334717714,0
1731,000002.SZ,20130903,7.1004,7.389,7.0245,7.3738,7.0549,0.3189000000000002,4.5203,1640058.85,1565224.4655,7.242824999999997,7.413608000000005,7.230487499999997,7.399940000000006,10.38107895521983,9.88676123572649,9.69106837722748,9.227670943068702,0
1730,000002.SZ,20130904,7.3282,7.4042,7.2903,7.3131,7.3738,-0.0606999999999997,-0.8232,769083.08,743249.1906,7.249474999999997,7.416952000000005,7.242824999999997,7.413608000000005,10.622991617781787,10.0,9.802682856791238,9.241908356237436,0
1729,000002.SZ,20130905,7.3662,7.5181,7.3358,7.3358,7.3131,0.0226999999999995,0.3104,1056883.15,1034821.5342,7.243774999999997,7.414520000000005,7.249474999999997,7.416952000000005,10.579759535428991,10.031080454756127,9.523841980424766,9.037323809264157,0
1728,000002.SZ,20130906,7.3131,7.4498,7.184,7.2523,7.3358,-0.0834999999999999,-1.1383,894026.01,854607.9524,7.236174999999997,7.401460000000004,7.243774999999997,7.414520000000005,10.617872950650138,9.842946375632557,9.623016146601769,9.266991161424652,0
1727,000002.SZ,20130909,7.2675,7.6852,7.2371,7.5485,7.2523,0.2961999999999998,4.0842,1945970.12,1922390.2023,7.282687499999996,7.399944000000004,7.236174999999997,7.401460000000004,9.97986354904948,9.245412995959462,9.124726766907333,9.134794992382593,0
1726,000002.SZ,20130910,7.594,7.6776,7.5181,7.6548,7.5485,0.1063,1.4082,1036088.9,1035078.774,7.339649999999996,7.404500000000004,7.282687499999996,7.399944000000004,9.523828186236088,8.938443852223442,8.99801431781366,9.136881433871558,0
1725,000002.SZ,20130911,7.7307,7.9358,7.67,7.7687,7.6548,0.1139000000000001,1.488,1481686.84,1515592.2257,7.412737499999997,7.412096000000004,7.339649999999996,7.404500000000004,9.413544093606395,8.856308005200356,8.963790595595144,9.178884498049866,1
1724,000002.SZ,20130912,7.7839,7.8826,7.5713,7.7611,7.7687,-0.0076,-0.0978,1255974.32,1273035.0683,7.501012499999996,7.425156000000004,7.412737499999997,7.412096000000004,9.48138794758475,8.933527463890428,8.982360747832137,9.001945600494777,0
1723,000002.SZ,20130913,7.7535,7.8978,7.67,7.7004,7.7611,-0.0606999999999997,-0.7821,1108856.93,1133408.0494,7.541837499999996,7.437004000000004,7.501012499999996,7.425156000000004,9.270167783491766,9.418082177549218,8.954599761051373,9.072905303620592,0
1722,000002.SZ,20130916,7.7535,7.8067,7.5181,7.5333,7.7004,-0.1671000000000004,-2.17,931737.89,932469.9984,7.569362499999996,7.4306240000000034,7.541837499999996,7.437004000000004,9.264067540121859,9.46570560046726,9.143137801494698,9.0926951004208,0
1721,000002.SZ,20130917,7.5713,7.5713,7.2827,7.2903,7.5333,-0.2429999999999994,-3.2257,1135831.63,1104007.2365,7.563674999999996,7.413616000000004,7.569362499999996,7.4306240000000034,9.385347653731671,9.802065758610755,9.333360767046623,9.343785578096922,0
1720,000002.SZ,20130918,7.2903,7.3358,7.2599,7.3131,7.2903,0.0228000000000001,0.3127,631679.5,607352.7077,7.571274999999996,7.399644000000004,7.563674999999996,7.413616000000004,9.408048570373712,9.802682856791238,9.241908356237436,9.21073142716495,0
1719,000002.SZ,20130923,7.351,7.3738,7.2751,7.3586,7.3131,0.0454999999999996,0.6222,709821.61,683878.2582,7.547537499999997,7.392960000000004,7.571274999999996,7.399644000000004,9.422172695893241,9.494333161199142,9.009322425461365,8.988666322398283,0
1718,000002.SZ,20130924,7.3055,7.3131,7.108,7.1384,7.3586,-0.2202000000000001,-2.9924,1165625.66,1100583.2558,7.482987499999997,7.378076000000004,7.547537499999997,7.392960000000004,10.159559565168665,9.77656057379805,9.414854869438528,9.37226829541634,0
1717,000002.SZ,20130925,7.1384,7.1384,6.9485,6.9789,7.1384,-0.1594999999999995,-2.2344,1450110.49,1343309.9936,7.384262499999997,7.354684000000003,7.482987499999997,7.378076000000004,10.217656077605353,9.869463669059593,9.880353637392712,9.532161228846952,0
1716,000002.SZ,20130926,6.9865,7.0245,6.827,6.8422,6.9789,-0.1367000000000002,-1.9588,1213940.52,1104822.2368,7.2693999999999965,7.331900000000003,7.384262499999997,7.354684000000003,10.444009236795182,10.066645231066031,10.222004618397591,9.644851071292859,0
1715,000002.SZ,20130927,6.8498,6.8954,6.7967,6.8802,6.8422,0.0380000000000002,0.5554,695245.83,628136.0534,7.1668749999999966,7.315496000000003,7.2693999999999965,7.331900000000003,10.419464550449113,10.121362751082817,10.364233597860526,9.834452486846313,0
1714,000002.SZ,20130930,6.8954,6.9713,6.8574,6.9334,6.8802,0.0531999999999994,0.7732,633756.3,576146.5719,7.091887499999997,7.301828000000003,7.1668749999999966,7.315496000000003,10.076585802059597,10.05466293593331,10.076585802059597,10.076585802059597,0
1713,000002.SZ,20131008,6.9182,7.2903,6.8422,7.2523,6.9334,0.3189000000000002,4.5995,1546852.82,1451175.0257,7.087137499999996,7.301524000000003,7.091887499999997,7.301828000000003,9.623016146601769,9.50788025867656,9.633495580712326,9.50788025867656,0
1712,000002.SZ,20131009,7.2143,7.2219,7.0776,7.1308,7.2523,-0.1215000000000001,-1.6753,850365.6,798293.8632,7.064349999999997,7.291500000000002,7.087137499999996,7.301524000000003,9.659224771414149,9.659224771414149,9.605934817972738,9.691198743478992,0
1711,000002.SZ,20131010,7.1308,7.1916,7.0625,7.146,7.1308,0.0152000000000001,0.2132,727105.73,683140.1949,7.037774999999996,7.284816000000002,7.064349999999997,7.291500000000002,9.638678981248251,9.521830394626363,9.532465715085362,9.38357122865939,0
1710,000002.SZ,20131011,7.1764,7.1991,7.1004,7.1688,7.146,0.0228000000000001,0.3191,802257.09,755684.9836,7.041574999999996,7.284512000000002,7.037774999999996,7.284816000000002,9.713899118401963,9.427937730164045,9.396133244057584,9.216047316147751,0
1709,000002.SZ,20131014,7.1612,7.1612,6.9561,6.9865,7.1688,-0.1822999999999996,-2.543,1167930.89,1077128.6884,7.042524999999996,7.276008000000003,7.041574999999996,7.284512000000002,9.978243755814786,9.48915766120375,9.467401417018536,9.358763329277892,0
1708,000002.SZ,20131015,6.9865,7.0017,6.9106,6.9789,6.9865,-0.0076,-0.1088,750662.33,686715.3687,7.0596124999999965,7.2678040000000035,7.042524999999996,7.276008000000003,9.880353637392712,9.630027654788003,9.586467781455529,9.292725214575361,0
1707,000002.SZ,20131016,6.941,6.9941,6.8498,6.8878,6.9789,-0.0910999999999999,-1.3054,637647.17,579067.2669,7.060562499999996,7.261120000000003,7.0596124999999965,7.2678040000000035,10.0,10.011034002148726,9.658236301867069,9.437701443131333,0
1706,000002.SZ,20131017,6.9334,6.9713,6.8726,6.8878,6.8878,0.0,0.0,354531.66,322699.0491,7.054862499999996,7.241680000000003,7.060562499999996,7.261120000000003,9.878771160602804,10.154330845843376,9.58099828682598,9.58099828682598,0
1705,000002.SZ,20131018,6.903,6.9865,6.8498,6.9637,6.8878,0.0758999999999998,1.1019,489381.99,447453.2743,7.018787499999997,7.227704000000004,7.054862499999996,7.241680000000003,9.70561626721427,10.239958642675589,9.716530005600472,9.552967531628301,0
1704,000002.SZ,20131021,6.9713,6.9865,6.865,6.9713,6.9637,0.0076,0.1091,668149.26,609910.0861,6.9988499999999965,7.213124000000004,7.018787499999997,7.227704000000004,9.50984751767963,10.021803680805588,10.021803680805588,9.324659676100582,0
1703,000002.SZ,20131022,6.9561,6.9637,6.8726,6.8954,6.9713,-0.0758999999999998,-1.0887,625103.06,568539.4989,6.967524999999997,7.1988480000000035,6.9988499999999965,7.213124000000004,9.746642689329118,10.132117063549613,10.0,9.5263509006004,0
1702,000002.SZ,20131023,6.9106,7.0093,6.8574,6.8878,6.8954,-0.0076,-0.1102,748752.13,682986.9144,6.932399999999997,7.172420000000004,6.967524999999997,7.1988480000000035,10.011034002148726,9.944829989256366,10.03310200644618,9.636168297569615,0
1701,000002.SZ,20131024,6.8346,6.9637,6.7131,6.8043,6.8878,-0.0835000000000008,-1.2123,714008.47,643120.7322,6.909624999999997,7.138400000000005,6.932399999999997,7.172420000000004,10.278941257734083,10.0111694075805,9.854797701453492,9.754419999118205,0
1700,000002.SZ,20131025,6.8119,6.8802,6.7359,6.7587,6.8043,-0.0455999999999994,-0.6702,517160.0,463207.5001,6.882099999999996,7.098000000000005,6.909624999999997,7.138400000000005,10.550549661917232,9.96626570198411,9.7752526373415,9.741518339325609,0
1699,000002.SZ,20131028,6.7967,6.7967,6.6144,6.6296,6.7587,-0.1291000000000002,-1.9101,555735.19,487362.8851,6.849824999999996,7.052740000000005,6.882099999999996,7.098000000000005,10.53834318812598,9.977072523229154,9.862585978037892,9.874049716423315,0
1698,000002.SZ,20131029,6.6372,6.7967,6.584,6.7207,6.6296,0.0910999999999999,1.3741,871137.38,766292.0055,6.828937499999996,7.013552000000005,6.849824999999996,7.052740000000005,10.3954945169402,9.954766616572678,9.649738866487121,9.796598568601485,0
1697,000002.SZ,20131030,6.8119,6.9106,6.6676,6.8954,6.7207,0.1747000000000005,2.5994,925828.55,830576.6486,6.820399999999996,6.9880360000000055,6.828937499999996,7.013552000000005,9.93386895611567,9.64759114772167,9.42729935899295,9.405255677698175,0
1696,000002.SZ,20131031,7.0549,7.3282,6.9865,6.9941,6.8954,0.0987,1.4314,1958996.1,1845068.0374,6.823249999999996,6.976188000000005,6.820399999999996,6.9880360000000055,9.739494716975734,9.435381249910638,9.435381249910638,9.261663402010266,0
1695,000002.SZ,20131101,6.9485,7.2143,6.9182,7.1308,6.9941,0.1366999999999993,1.9545,921133.17,863300.6459,6.852674999999996,6.968896000000005,6.823249999999996,6.976188000000005,9.446205194368094,9.488837157121221,9.329107533516577,9.094771975093959,0
1694,000002.SZ,20131104,7.1991,7.2067,6.9713,6.9865,7.1308,-0.1442999999999994,-2.0236,536946.82,497895.3334,6.865012499999996,6.954012000000006,6.852674999999996,6.968896000000005,9.467401417018536,10.0,9.304372718814856,9.163100264796393,0
1693,000002.SZ,20131105,6.9637,7.0017,6.8878,6.9865,6.9865,0.0,0.0,427891.75,390671.7933,6.887787499999996,6.9479360000000066,6.865012499999996,6.954012000000006,9.576039504759176,9.869605668074144,9.402132684462893,8.989193444500108,0
1692,000002.SZ,20131106,6.9485,6.9561,6.8346,6.8498,6.9865,-0.1367000000000002,-1.9566,614838.7,556198.5759,6.899174999999997,6.942772000000006,6.887787499999996,6.9479360000000066,9.71181640339864,10.088761715670529,9.689625974481007,9.15749364944962,0
1691,000002.SZ,20131107,6.8422,6.865,6.7587,6.8119,6.8498,-0.0379000000000004,-0.5533,391304.88,350915.1566,6.921962499999997,6.941560000000006,6.899174999999997,6.942772000000006,9.68775231580029,9.843802756940061,9.743537045464555,9.074560695253894,0
1690,000002.SZ,20131108,6.7967,6.8726,6.7207,6.7359,6.8119,-0.0759999999999996,-1.1157,458153.09,409436.7018,6.923862499999997,6.935788000000006,6.921962499999997,6.941560000000006,10.045131311331819,9.80834038510073,9.774491901601865,8.850042310604373,0
1689,000002.SZ,20131111,6.7359,6.7587,6.4473,6.6144,6.7359,-0.1215000000000001,-1.8038,631616.14,547722.8366,6.888737499999996,6.923028000000005,6.923862499999997,6.935788000000006,10.56256047411708,9.885250362844703,9.896740445089502,8.94381954523464,0
1688,000002.SZ,20131112,6.6068,6.7131,6.5764,6.6903,6.6144,0.0758999999999998,1.1475,436926.19,382832.1023,6.850762499999996,6.900548000000006,6.888737499999996,6.923028000000005,10.306563233337817,9.693586236790576,9.841113253516285,8.8876433044856,0
1687,000002.SZ,20131113,6.6979,6.7435,6.6372,6.6524,6.6903,-0.0378999999999996,-0.5665,410397.36,361462.2382,6.790962499999996,6.881412000000006,6.850762499999996,6.900548000000006,10.388130599482892,9.771661355300342,9.748812458661536,9.029673501292766,0
1686,000002.SZ,20131114,6.7055,6.7435,6.5081,6.5992,6.6524,-0.0532000000000003,-0.7997,612569.91,530626.7993,6.742549999999996,6.859540000000006,6.790962499999996,6.881412000000006,10.16108013092496,10.0,9.815886774154443,8.975784943629531,0
1685,000002.SZ,20131115,6.5992,6.8422,6.5688,6.7663,6.5992,0.1671000000000004,2.5321,820400.61,727417.236,6.715024999999996,6.843440000000006,6.742549999999996,6.859540000000006,9.764272940898275,9.831665755287233,9.584706560454014,9.012311011926755,0
1684,000002.SZ,20131118,6.7739,6.9941,6.7055,6.9865,6.7663,0.2202000000000001,3.2544,1129268.65,1022804.0126,6.732112499999996,6.843440000000006,6.715024999999996,6.843440000000006,9.358763329277892,9.304372718814856,9.163100264796393,8.54347670507407,0
1683,000002.SZ,20131119,6.9789,6.9789,6.8574,6.8954,6.9865,-0.0910999999999999,-1.3039,641198.79,582858.964,6.742549999999996,6.840100000000006,6.732112499999996,6.843440000000006,9.405255677698175,9.5263509006004,9.107956028656787,8.843576877338515,0
